0 105954 105311
1 68480.4 74594.1
2 153515 153178
3 166971 164639
4 153155 159103
5 177503 175833
6 95182.1 91719.8
7 224994 222815
8 219533 220500
9 151506 149473
10 171101 166956
11 195270 186401
12 161701 171212
13 108933 99672.3
14 166307 157972
15 238057 241438
16 172376 176010
17 96382.2 82830.2
18 81236.1 80618.7
19 203641 196089
20 101293 99495.3
21 160458 153889
22 211822 216194
23 125235 126937
24 82818.9 93179.7
25 163889 159349
26 178924 173603
27 199725 203216
28 95086.5 100364
29 189607 199827
30 123693 130904
31 77965.2 82860.3
32 160043 154608
33 248697 254643
34 118199 114972
35 177296 179886
36 176373 172429
37 156628 155911
38 179594 182588
39 200775 208868
