0 1451 2159 1331 2598 1694 1605 2242 1793 1537 2531 1059 1456 1947 1094 2441 2364 2204 2295 1007 2141 2963 1701 1050 2592 2641 2399 2156 1024 1059 2183 1652 1380 2150 1528 2789 2445 1532 2121 1981 
2290 0 2833 2415 1120 1424 1808 2245 1002 1028 2125 2249 1271 1720 1823 2776 1557 1532 1827 2164 2970 2519 1040 1130 1158 1853 1355 1854 2383 1516 1510 1326 1805 2622 2272 1161 2406 1996 2287 2090 
2148 2963 0 1693 2575 2049 1744 1059 2844 2908 1045 1944 1276 1613 1210 2224 1283 2917 2537 1576 1144 1577 1159 1420 1605 2040 1492 1848 2631 2187 2438 1680 2864 2925 2850 2995 2207 2505 1989 1937 
2469 1049 1086 0 1124 2997 2993 1944 2683 1527 2064 2544 2115 2661 1347 2178 1006 1253 2358 2492 1678 2977 2926 2350 2992 1540 1200 1190 2644 1274 1525 2432 1703 2550 1927 1228 1467 1200 2778 2377 
2162 1821 1373 2477 0 2828 2952 1927 1396 2122 1585 2050 1871 2432 2040 2007 2960 1643 2003 2009 2652 2479 1882 1331 2661 1487 1359 1528 2932 2743 2056 1640 2229 1454 2028 2425 1346 1225 2562 2580 
1349 2972 2816 1967 2876 0 1223 1987 1434 1841 2440 1893 1032 2108 2957 1920 2491 1279 1875 1951 1892 1582 1043 1493 1287 1324 1160 2407 2764 2440 1468 2313 2183 1568 2100 2060 1147 2357 1783 2017 
1053 2323 2012 1302 2591 1099 0 2183 2508 2782 2912 1495 1994 2545 1047 1210 2475 1186 2135 1095 1299 1427 1943 1430 1802 1867 1525 2507 1121 1097 2629 1105 1881 1199 1236 2460 1408 2149 1218 2789 
1418 2595 2017 2592 1830 2036 1560 0 1523 2784 2469 1174 2676 1760 1264 1516 1054 2226 2829 2223 1151 2057 1906 2664 2324 2932 2842 1581 1770 2003 1154 1655 2422 1059 2718 1142 2297 1353 1243 2731 
1141 2343 2132 1217 2917 2798 2109 1763 0 2806 2981 2568 1775 1876 2033 2961 2961 1151 1260 1237 2655 1977 2986 2083 2359 1520 2624 2527 2299 1629 2598 2965 1267 1379 2157 1117 2200 2099 2635 1665 
1107 2759 1950 1653 2801 2499 2826 1233 2758 0 2523 1271 1914 1549 1937 2823 1217 1646 2633 1118 2036 2089 1859 1301 2169 2259 2820 1885 1332 1134 2929 2480 1148 2208 1632 1708 1982 1375 2317 2937 
1610 2175 1964 2324 1902 1017 2827 2390 2732 1731 0 2127 2069 1481 1378 2103 1538 1620 1316 1478 2956 1810 2212 2733 1813 2653 1657 1389 1307 1313 1624 2241 1423 1254 2719 1971 2297 1574 1394 1167 
1758 2115 2220 1054 2144 2855 2428 1404 1348 1798 2537 0 2981 1769 2456 2725 2092 1923 1922 2402 2110 1881 2943 1036 1458 2195 2807 1438 2658 1888 1115 2096 2326 2219 2577 2919 1472 1863 1943 1032 
1270 2887 2832 2642 1083 1234 1378 1243 1640 1434 2359 2926 0 2929 1637 2490 2184 2234 1356 1861 1338 2487 1525 2893 2609 1359 1069 2285 2756 1107 1893 2176 1851 2173 1809 1085 1502 1391 1034 2358 
1577 2454 1087 1089 1114 2885 1553 2120 1983 1124 2547 2755 1836 0 1328 2431 2512 1177 2839 1001 1278 1479 1104 2559 2179 2719 1157 1360 2078 1377 2605 2926 2795 1858 2917 1200 2575 2764 1165 1584 
2502 2357 1040 2863 2455 1823 2557 1440 2588 2935 1581 2554 2482 1788 0 2684 2283 2262 2496 2121 1347 1335 1746 1048 2454 1731 1918 2779 1169 2968 1970 2504 2450 2620 2022 2614 2507 1471 1845 1923 
1256 2201 2086 1147 1490 2408 2774 2779 2584 2426 1137 1783 1957 1506 2277 0 1302 1293 2861 2872 2801 2485 2142 2600 1009 1592 2979 2043 1466 2162 2034 1629 1284 2042 1283 1253 2274 1955 2119 2585 
1504 1765 1514 2960 2757 2751 2882 1746 1344 1443 1244 1120 2990 2910 2291 1571 0 2927 1279 2164 2348 2867 1511 1324 2793 2985 2778 1238 1204 1623 1624 1714 1390 1003 1540 1700 2175 2248 2083 1464 
2213 1186 2521 1417 2567 1276 2980 1686 1725 1729 2361 1439 2757 2625 2803 1583 1089 0 2878 2639 2811 1166 1188 1596 1591 1821 2640 1711 2380 1579 1443 2926 1987 1781 1826 2433 2178 2954 1561 2570 
1142 1528 2321 1009 1272 1396 2094 1030 2796 2088 1689 2223 1648 1505 1700 1393 2254 2945 0 1281 1840 1960 2856 2380 1732 1676 1184 1617 2628 2738 2565 2663 2951 2259 2847 2125 2604 2351 2210 1456 
1637 2633 2814 1099 2171 2643 1489 2136 2202 1249 1325 1497 2719 1531 1693 2581 2444 1108 1914 0 1059 1960 2160 2776 2937 1816 1462 2697 1735 1854 1657 2662 1862 1710 2126 1779 1598 1930 2019 2375 
1142 2998 1987 2627 1681 1692 1206 2007 2208 2552 2927 2720 2287 1290 2365 2337 1972 2698 2976 2437 0 1298 1908 1171 1112 1177 1135 2655 1104 2873 2603 2128 1844 1237 2968 2724 1445 1819 1445 2862 
1768 2358 2649 1761 1894 2289 1607 1778 1888 2237 1348 2269 2390 2980 2266 1635 1140 1323 2385 2121 2224 0 1016 1327 1193 2487 1708 1217 2147 2756 1624 1243 2880 1621 2380 2386 2718 1015 1778 2030 
1841 2135 1026 2800 2484 2202 1110 2816 1445 1875 2156 2643 1442 1639 2938 2121 1176 2169 1976 1168 1789 1177 0 1037 2577 2539 2391 1678 2042 1301 2094 1730 1031 1077 2912 1108 2213 2532 1068 2432 
2072 1757 1025 2163 1737 1714 1060 2009 1834 1881 2403 2603 1326 2646 2625 1015 2830 2703 1866 2778 2425 2939 2716 0 2670 1626 1850 1740 1004 1590 2379 1595 2831 2210 1637 2452 2617 2914 2969 2002 
2505 2246 2246 1188 1288 1609 1730 2114 2089 1452 1516 2621 1347 1356 1789 1740 1915 1186 1461 1040 1745 2093 1387 2279 0 2267 2827 2824 1136 1900 1785 1216 1524 1387 1128 1077 2086 1956 1522 1750 
1222 1473 1783 1813 2868 2724 1899 2895 1781 1922 1072 1099 2359 2512 2106 1672 2355 1744 2047 1937 2282 1972 1108 2017 2158 0 2069 2728 2831 1789 1867 2882 2295 2243 1769 2143 1193 2976 2311 1684 
2847 2375 2494 2474 1170 2947 2385 1164 2683 2993 1021 2823 2710 1550 2291 1642 1989 2932 2790 2171 2371 2959 2370 1710 1056 1528 0 2802 1844 1210 1680 2804 2263 1612 1789 2364 1296 2619 2493 2092 
1428 2386 2433 1862 2211 2316 1595 2305 2410 2301 2061 1184 2086 1394 2276 2159 1281 2171 2580 2069 2280 2975 1796 2967 1468 1554 1655 0 1832 2483 2316 1130 2912 1026 1796 1400 1822 2236 2226 1968 
2955 2646 1237 2341 2665 1743 1957 1154 1312 1710 1480 2890 1152 1305 2509 2747 1229 1407 1978 1950 2451 1731 2326 2293 2558 2214 2971 2413 0 1900 2197 1471 1696 2554 2414 1198 2586 2377 2632 2365 
2366 2337 2302 1408 2019 2282 1047 2509 1630 2501 2294 1175 2570 2970 1097 1975 1183 2337 2396 1167 1884 1007 1175 2652 2932 2837 1706 2235 1725 0 2071 2312 1855 2281 2918 1987 2172 1262 1865 1159 
2239 1228 1734 3000 1113 1383 2479 2426 2655 2224 2184 1995 1291 1531 1622 1311 2440 2903 1876 2987 2987 1038 2445 1377 2369 2814 1038 1979 2780 1596 0 1937 2303 2543 1045 2696 2042 1072 1756 2618 
2569 1358 1870 1884 2316 2243 2466 2215 1327 2433 1302 1116 1601 1132 2913 1425 1334 1332 1377 2759 2733 1118 1778 1502 1753 1089 2586 1440 1422 1100 1008 0 2063 1312 1358 2226 1507 2447 1150 2842 
1995 2807 2444 1226 2121 1982 1986 1644 2761 2147 2099 2198 2813 1110 2588 1592 1870 2794 2355 1538 2957 1900 2501 1971 2953 2761 1056 2532 2873 1394 1733 2965 0 1711 2708 2194 2470 1012 2775 1646 
1504 2949 1953 2799 1756 2089 1315 2448 2201 1204 2845 2483 1040 1770 2036 1645 1817 2987 1821 2994 1769 1515 1140 2059 2695 1458 1289 2576 2418 1277 2547 1393 2492 0 2725 2742 2711 1959 1442 2674 
2192 2070 1021 1357 2475 2708 1942 2639 2498 1702 1682 1742 1315 1411 1308 2403 1842 2833 2833 1319 1558 1397 2234 2525 2122 2978 2887 1365 2256 2753 1123 2847 1679 2490 0 2234 1001 1543 1448 1933 
1918 2178 2288 1769 2802 1858 1796 1410 1625 1976 1263 1155 2501 1155 1619 1823 1909 1178 2797 1261 1503 1224 2898 2298 2004 2265 2150 1983 1380 1925 2171 2756 2740 2813 1724 0 2243 1064 1944 1193 
2339 1134 2125 1418 1187 2490 2329 1441 1406 1899 1767 2575 2015 2026 1044 1883 2608 2579 1261 1312 1088 2486 2048 1682 2795 1738 2262 2721 1822 1619 1209 2277 2180 1514 1209 2332 0 2356 2490 2094 
1109 1091 1208 1572 1109 2844 2638 1596 2478 1301 1100 1500 1765 1081 2389 1320 1813 2494 1046 2536 1866 2053 1037 2339 1376 1617 1680 1315 2987 1842 1486 2062 2268 2844 2378 2850 2453 0 2358 1502 
1598 1473 2693 2399 2251 1273 1803 1776 1066 2123 1646 1259 1989 1199 1875 1046 2402 2455 2974 1838 2163 1605 2498 1678 1185 2825 1010 1751 1545 2623 1907 1995 2431 1698 1360 1171 2086 1372 0 2151 
1246 1732 1012 1610 2389 2880 2270 1704 1558 2514 1660 2533 1852 1214 1449 1580 1234 1513 2212 1249 1833 2694 1060 1793 2048 2258 1492 1114 1859 1438 2276 1427 1804 1214 1896 2149 1281 1334 1801 0 
