0 174699 169621
1 96543.6 97140.6
2 216419 215558
3 148498 152544
4 140698 144245
5 99735.4 101216
6 172716 180226
7 109824 102010
8 216912 218091
9 144882 140382
10 192803 194976
11 139380 142208
12 157045 155096
13 122547 129643
14 196854 194001
15 132247 129179
16 188883 192904
17 195442 191872
18 182916 177809
19 107058 113420
20 84189.5 79647.5
21 204268 198185
22 177284 182353
23 159213 158507
24 130483 117596
25 192704 189566
26 212767 214973
27 169284 172051
28 146420 158402
29 120500 121994
30 141235 149194
31 96664 101008
32 121177 120089
33 219969 216294
34 152700 158487
35 168458 169001
36 185796 185567
37 252230 247857
38 104725 98366.7
39 225013 219901
