0 2258 2221 1879 2482 1322 2322 2304 2468 1968 1783 1171 2861 2219 2482 1833 2822 1218 1826 2879 2936 1474 2159 1340 2649 2688 2909 2771 1571 2942 2354 2058 1060 1688 1299 2642 1653 2799 2896 1300 
2358 0 1345 1299 2152 1481 2690 1236 1873 1394 2265 1197 2801 1440 1598 1345 1816 1207 1894 2167 1848 1055 1081 2801 2443 1398 1612 2602 2831 2173 2968 2933 1598 1154 1283 2540 2652 2577 1364 1454 
2879 2685 0 2706 1179 2299 1714 2357 2479 1691 2620 1317 1819 1101 2999 1759 1805 2672 1156 1448 2782 1894 1828 2429 2587 2149 2390 1201 2387 1740 1180 1377 1230 2170 1925 2903 1741 1480 1349 1491 
2379 1566 2554 0 1208 2150 1032 1727 2397 1157 2475 1222 1514 1110 1413 1713 1382 1210 1688 1977 1142 2273 1744 1970 1292 2083 1569 1598 1130 1317 2015 1863 1577 2681 1440 2605 1393 1847 2232 2819 
1137 2270 1084 2774 0 1119 2363 2572 1208 1747 2177 1103 1848 2169 1051 1791 1013 1401 1983 2796 1896 1953 1681 2831 1863 1753 1021 1774 1861 2088 1322 1474 1890 2367 2023 1270 2691 1684 1876 1028 
2540 2339 2346 2642 2927 0 2975 2601 1952 2907 2720 1915 2695 1157 2132 1987 1073 1258 2611 1722 2746 2351 2065 1570 2009 2216 1480 2464 1175 2691 1128 1028 2496 2456 2765 2165 2447 1663 2522 2409 
1292 1450 1194 1100 2468 2187 0 2672 2222 2366 2139 2564 1462 2747 1779 2276 2303 2315 2878 2304 1071 1486 1960 1087 1518 1369 2650 2705 1545 2944 2060 1697 2491 1523 2318 1014 1340 2923 2480 1336 
2780 1623 1070 1395 2923 1023 1638 0 1566 1219 2805 2801 2538 1396 1488 1307 1562 2602 1758 1418 1076 1082 1246 1581 2144 2163 2126 2922 1058 1786 1152 1350 2474 2564 1897 2590 2816 1835 2757 2833 
1013 1262 1748 1806 1645 2356 1805 2885 0 2082 2664 1912 2272 2054 2589 1645 1516 2503 1797 2378 2957 1419 2518 2892 2102 1460 2576 1149 2229 2885 2815 1314 1149 2472 2501 2703 1580 1224 2597 1432 
2503 1882 1438 2112 1760 1531 2120 1166 2656 0 1791 1139 2583 2745 2975 1285 2031 1474 1802 1193 1476 1015 1664 1548 2805 2930 1378 1299 1181 1215 1205 2202 1583 2600 1060 1844 1189 1762 1678 2851 
