0 96321.7 95737.7
1 76089.3 82882.3
2 170573 170198
3 185523 182932
4 170172 176781
5 197226 195370
6 105758 101911
7 204540 202559
8 199576 200455
9 168340 166082
10 155546 151778
11 177518 169455
12 179668 190236
13 121037 110747
14 184786 175525
15 216416 219489
16 191529 195566
17 87620.2 75300.2
18 90262.4 89576.4
19 185128 178263
20 112548 110550
21 178286 170987
22 192565 196540
23 139150 141041
24 92021 103533
25 182099 177054
26 198804 192892
27 181568 184741
28 105652 111516
29 172370 181661
30 112448 119004
31 86628 92067
32 177826 171787
33 226088 231494
34 131332 127747
35 196996 199873
36 195970 191588
37 142389 141737
38 163267 165989
39 223083 232075
