0 434233 430315
1 522221 525546
2 238068 233100
3 211429 218677
4 236876 232592
5 166707 158568
6 189108 182940
7 256425 251919
8 309673 317704
9 498007 503847
10 265958 271329
11 369836 358121
12 287725 290856
13 452539 461076
14 378852 378859
15 284573 281627
16 180766 179894
17 508177 515336
18 306109 301050
19 237251 237676
20 391552 394084
21 285626 277673
22 451309 452314
23 218663 227808
24 381630 385184
25 222668 217445
26 310466 318016
27 369320 376033
28 397651 393389
29 451794 448245
30 348118 343452
31 238924 242575
32 361745 359684
33 245155 238407
34 472822 466029
35 258205 256043
36 278014 265907
37 251105 255978
38 329153 318326
39 503091 518294
40 443985 436196
41 296137 295857
42 201114 203471
43 423228 426363
44 466898 464417
45 286281 299943
46 491877 488818
47 165731 169896
48 354526 353554
49 178086 174114
50 214693 215893
51 304262 293597
52 459508 458951
53 253273 248783
54 321120 321893
55 373809 373983
56 452712 464361
57 425690 422121
58 337670 335006
59 200767 200682
60 199861 197785
61 267967 266508
62 244785 236560
63 307770 318537
64 224910 231638
65 502435 503460
66 317312 320619
67 191611 200842
68 502323 496018
69 436640 430817
70 239163 241952
71 422180 427173
72 365129 389575
73 420429 417777
74 312958 308146
75 314213 317626
76 392183 380831
77 374145 372873
78 231739 236232
79 249128 244611
