0 214105 217956
1 168722 177767
2 375145 374298
3 387962 397017
4 404245 397731
5 164612 170983
6 253864 252333
7 276245 265362
8 202824 206545
9 208596 203601
10 368060 362944
11 234491 243461
12 393872 388384
13 212172 203569
14 208262 211541
15 485775 488889
16 236234 242868
17 428500 428195
18 165366 173590
19 344628 339555
20 270511 273170
21 242871 242075
22 391161 398485
23 210499 214471
24 435740 435717
25 335829 337422
26 386889 367531
27 387863 392104
28 378639 385468
29 357325 356169
30 207933 202905
31 154708 166724
32 274795 272350
33 231668 237114
34 415538 415390
35 237294 224629
36 371003 359107
37 482251 469513
38 214353 220386
39 247505 256157
40 471889 463939
41 242617 248517
42 456148 470202
43 282674 289751
44 329587 325093
45 281503 281953
46 420996 421474
47 190590 194384
48 478791 490560
49 343893 348343
50 422875 429391
51 414327 428887
52 365181 373331
53 281360 280110
54 454779 454625
55 212714 206798
56 244408 235167
57 203904 184754
58 469236 459097
59 237987 241487
60 450193 455466
61 340042 353953
62 216030 216531
63 329685 329682
64 483254 485994
65 279239 277613
66 376512 377681
67 351422 339671
68 370577 355383
69 480802 496666
70 435073 417971
71 429975 434499
72 248582 250805
73 319974 314679
74 461705 453116
75 407277 395590
76 247902 245626
77 250390 249431
78 306968 310951
79 409999 406468
