0 379688 393499
1 424764 431687
2 320187 317399
3 360594 362652
4 409966 403997
5 308442 301091
6 257104 260891
7 359679 360854
8 403519 409882
9 457892 469238
10 538075 539579
11 395185 401550
12 181780 189459
13 239104 234898
14 347564 351528
15 291271 289965
16 275039 262221
17 264879 262373
18 181063 204904
19 221297 230161
20 222313 228300
21 263418 261080
22 398437 389289
23 357831 359524
24 292021 287485
25 293668 291663
26 427785 431722
27 363010 355210
28 174025 170010
29 232434 238643
30 254952 268919
31 270671 278649
32 387665 382709
33 354862 357742
34 223691 214072
35 380167 392967
36 407465 396764
37 395515 386175
38 357939 365813
39 386238 388437
40 389967 398296
41 180540 184940
42 396736 393806
43 457076 455849
44 425528 419992
45 157651 154621
46 350779 341395
47 408785 412033
48 276821 274216
49 213737 221021
50 409135 413435
51 377538 359405
52 265298 258245
53 370330 366993
54 433588 422402
55 414122 411001
56 223804 226502
57 457098 446622
58 290680 268865
59 182254 187569
60 307163 293669
61 187807 183588
62 373071 371879
63 487749 487531
64 321382 331011
65 207256 203061
66 443617 439934
67 319207 315966
68 175315 174497
69 434410 449841
70 479038 475758
71 276482 280995
72 366309 369863
73 207386 212630
74 270427 261650
75 389545 388751
76 243288 246348
77 249771 255068
78 469195 471202
79 166645 167181
