0 272032 263100
1 286065 286406
2 410586 421277
3 337326 337618
4 172368 182723
5 409673 416984
6 292686 290570
7 196755 189240
8 394486 392323
9 250578 245662
10 174286 176543
11 380246 385846
12 433458 428317
13 260609 258976
14 471241 474853
15 444455 448513
16 334001 334427
17 155747 156944
18 298721 297412
19 328842 321610
20 334682 330963
21 225025 204331
22 368127 368095
23 417084 419213
24 253725 251217
25 214404 214184
26 239240 223199
27 325287 338530
28 423192 422342
29 388525 392903
30 337948 339070
31 336423 333735
32 201522 198615
33 347864 351301
34 448647 445218
35 335537 338414
36 360780 359836
37 257061 256579
38 327080 333103
39 178572 182263
40 198269 201796
41 267153 259855
42 216886 234738
43 242859 233158
44 538109 528253
45 250648 245510
46 211723 215226
47 425879 421706
48 332773 330916
49 442437 447127
50 483057 489346
51 311298 305393
52 183670 188070
53 294083 298914
54 238986 242769
55 455741 462381
56 479604 483510
57 439815 440100
58 389498 395107
59 420543 420937
60 484253 490070
61 333662 328476
62 269080 271395
63 381715 368754
64 290814 280198
65 247098 233548
66 282410 288658
67 437137 437532
68 461035 470156
69 208242 209429
70 343698 347086
71 314709 311860
72 455143 458939
73 222343 221650
74 203174 192028
75 509035 514927
76 438920 451717
77 183209 175215
78 225068 230760
79 223513 224667
