0 1731 2111 2080 2538 2064 2673 1223 2256 2908 2509 1759 1794 2983 1056 2191 2977 1736 2685 1106 
1290 0 1148 2211 2996 1686 1012 2587 1239 2163 1406 1962 1448 2226 1666 2102 1447 2256 2472 1847 
1065 1522 0 2278 1073 2215 2255 1703 1006 1802 2467 1008 2932 1731 1042 2484 2373 2081 2626 1322 
1341 2547 1396 0 1652 2858 2346 1659 2372 1465 2716 1749 2395 2992 2923 1811 2565 2415 2391 1031 
1662 2551 1121 1093 0 2539 1714 1271 1394 2284 1019 2622 2881 2308 1015 1242 2853 2889 2258 1162 
2644 2615 1672 1071 2267 0 2240 2285 2970 2179 2040 1411 1281 2217 1906 2137 2608 1897 2578 1832 
1631 1788 2745 2209 2315 2489 0 2580 1839 2362 2985 2559 2013 1418 2691 2204 1061 1675 2591 2184 
2585 1888 2307 1491 2878 1294 1588 0 1723 2989 2611 1528 2169 1198 2292 2152 2211 1277 1969 1065 
2705 2706 1416 2663 1081 1281 1399 1406 0 1429 1125 1696 1720 1795 2689 1259 1907 2810 2788 2424 
1372 1715 1738 2200 2517 2955 2876 2859 2727 0 2782 2808 2429 1973 2102 1025 2289 1884 2558 2395 
1580 1690 2058 2686 2196 1864 1372 2407 2919 1402 0 2333 1259 2973 1068 2269 1268 1252 2937 1040 
1882 2718 2545 1494 2159 1768 2140 1938 2610 2782 2483 0 2818 1677 2728 1871 1209 2602 2659 2407 
1260 2181 1119 2756 1936 2288 2990 2347 2791 2011 1465 2827 0 2383 1976 1753 2989 2843 2981 2018 
1618 1258 2525 2569 2639 1176 1614 1328 2071 2530 2423 1614 2111 0 1257 2079 1728 1042 1986 1855 
2687 2072 1931 2420 1395 2879 2274 2246 2190 2505 1080 1601 1486 1303 0 1728 1335 1261 2245 1734 
2986 1346 2736 1503 2997 2905 2992 1846 1705 2409 2364 1642 1862 2848 2456 0 2078 2949 2216 1829 
2757 2116 2935 1568 2141 1236 2310 2793 2355 2965 1588 1168 1161 2733 1576 2608 0 2907 2313 2722 
2711 2680 1192 1369 1625 1176 2365 2571 2782 2040 1118 2620 2280 2347 1666 1783 1509 0 2225 2268 
2125 1794 1644 2051 2392 2424 2452 1669 1044 2099 1880 2326 1053 1480 2993 2010 1068 1529 0 1956 
2289 2495 2279 1142 2447 1179 1124 2612 1047 1518 1280 1396 1108 2819 1630 2502 1524 2165 1679 0 
