0 2503 1250 1255 2855 2957 2732 2592 2707 1323 1092 2209 2681 1858 1036 1828 1694 2203 1466 1288 
2369 0 1500 2187 2530 2724 2773 1622 2491 2112 1974 2794 2111 2124 2382 2927 1835 1047 2815 2843 
1571 1353 0 1451 1355 2783 2751 2940 2103 2747 1976 1374 2893 2277 2997 1426 2084 2858 2756 2072 
2954 2638 2131 0 1011 2936 2937 2154 2621 1366 2319 1806 2413 2300 1341 2290 2231 2712 2762 2518 
1643 2737 2155 1595 0 1881 2315 1045 1132 1178 1169 2220 1316 2209 2591 1259 2483 2779 2045 2046 
1738 2887 2899 1335 1998 0 1996 2405 2688 1345 2376 1520 2191 2252 2563 1948 1427 2089 2266 2922 
2035 1301 2832 2938 2918 1604 0 1001 1672 2320 1246 2524 2009 1436 2573 2383 1139 1512 2671 1652 
1048 1959 1613 2865 2220 2640 2981 0 2824 2938 2817 1409 1452 2068 1838 1864 1820 2283 2926 1038 
1890 1732 2442 2136 2443 2938 2855 1347 0 2395 1353 1341 1367 2455 1512 1724 2799 2100 1164 2573 
1099 1565 2763 1757 1969 1149 1609 1312 2928 0 2631 1417 2249 2599 1597 2937 1544 1945 1992 2330 
2873 1142 1008 2735 2718 2579 2336 1278 2372 1531 0 2909 1871 1948 1872 2455 1965 1979 2011 1952 
1063 1502 2623 2869 2412 1917 2419 1926 1983 1428 1870 0 1564 1789 1093 1408 1485 2198 1342 2835 
1636 2368 2372 2168 1059 2270 1306 1338 2056 2117 1265 2080 0 1081 1003 2297 1356 1369 1022 2265 
2264 1177 2991 2470 2170 2641 1648 2385 2322 1392 1888 2345 2321 0 2721 2496 2206 2529 2769 2217 
2594 1551 2790 2995 1247 1373 1423 1433 2660 1639 2780 2326 2266 1129 0 2579 1627 1290 2827 1583 
1862 1185 1603 2463 1029 1554 2741 2118 1535 2931 1883 2575 2441 2320 2407 0 1172 2889 1704 2021 
2035 2256 1418 1857 1662 2994 1602 2320 2234 1544 2473 1617 1436 1673 1787 1426 0 2742 2516 1597 
2382 1915 1885 1176 1089 1824 1607 1153 2674 1874 2051 1227 2374 2012 1944 2939 2946 0 1698 2004 
2048 1374 1848 1352 2968 1184 2479 1708 1127 1305 1774 1525 1556 1137 1869 1757 2107 1810 0 2983 
2265 2434 2509 2624 2119 1817 1851 2196 1833 2690 2679 1336 2316 1343 1319 2101 1926 1561 1884 0 
