0 2538 1400 2240 2151 2409 2348 2852 2387 2030 2510 1862 2124 1804 2252 1271 2629 1315 1072 1560 
2796 0 2384 1372 1240 2588 2155 2075 2789 1168 1173 1550 1544 2261 1995 1282 2097 1794 2741 1912 
1507 2753 0 1360 2911 1321 2156 1751 2437 1638 2577 2699 1313 1761 1814 2790 1339 2934 1469 2865 
2731 1741 2138 0 2667 1552 1534 2012 2646 2889 2149 2125 1953 1492 1013 1248 2069 1968 2548 2902 
1884 2721 2684 2167 0 1612 1959 1356 1573 1431 1707 2881 1408 1718 1573 1172 2944 1628 1537 2659 
2356 2873 2116 2275 2185 0 1829 1839 2972 2057 2863 1099 2890 1079 2345 1050 2008 1212 2999 1341 
1981 2859 1933 2787 2210 2847 0 2312 2879 2685 1548 1930 2576 2437 2777 2626 1854 1445 1073 1195 
2708 1361 1665 2305 1536 1559 1880 0 2346 2996 2830 2860 1167 1554 2728 1834 2637 2812 2305 2794 
1315 2608 2001 2335 1647 2476 2146 1346 0 2386 2877 2879 1160 2557 2766 2614 1271 1851 2882 1991 
2042 2744 1720 1067 1717 1864 1840 2151 1681 0 2243 2465 1929 2292 1944 2199 2942 1438 2528 2623 
1742 2474 2887 1089 2038 1765 1438 1363 2536 1657 0 1904 2381 2310 1766 2505 1699 1072 1646 1297 
2628 1431 1573 1573 1243 1299 2861 1022 1040 1885 2405 0 1660 1275 1156 1209 2791 1417 2691 2878 
1824 1780 2903 2056 1302 1157 1768 1118 1700 2057 2588 1311 0 2743 2955 2401 1271 1745 2537 2592 
1456 2469 2473 2091 1698 1587 1163 2837 1437 1286 2654 2219 1219 0 1490 1873 2059 1235 1922 1066 
1844 1592 2537 1932 1512 2581 1256 1571 1683 1928 2446 1100 2991 2383 0 1127 1677 2533 1404 2058 
1543 1471 2887 1465 2255 2823 2969 2794 1011 2773 1464 1880 2627 2412 1626 0 2854 1077 1823 1971 
2201 1626 2083 1838 2194 2513 1803 2938 1542 2331 1852 1696 2319 2903 1397 1739 0 1725 1285 2994 
2950 1381 2236 2991 1293 1994 1472 1900 2282 2721 1211 1540 2994 1104 2790 2455 1789 0 2014 1755 
1466 2014 2697 2882 1908 1971 1797 2799 1327 2442 1767 2034 2098 1867 2570 1048 2075 2958 0 1792 
2188 1391 1481 1997 1353 1068 2252 1895 1901 2525 1921 2306 2549 2580 2630 2449 2908 1542 2473 0 
