0   1 0.225 -1
0   1 0.275 -1
0 47  1 0.55 -1
0   2 1.1 -1
0 36  3 1.1 -1
0   4 0.55 -1
0   4 0.45 -1
0   5 0.366667 -1
0 3  5 0.733333 -1
0 36  6 0.44 -1
0   6 0.18 -1
0 24  6 0.36 -1
0   7 1.1 -1
0 69 90 8 0.9 -1
0 84 36 9 0.366667 -1
0   9 0.2 -1
0 75  9 0.4 -1
0 63 71 10 0.3 -1
0 1  10 0.488889 -1
0   10 0.244444 -1
0   11 0.18 -1
0 68  11 0.44 -1
0 36  11 0.36 -1
0   12 0.366667 -1
0   12 0.366667 -1
0   12 0.3 -1
0 46  13 0.9 -1
0   14 0.244444 -1
0 60 11 14 0.366667 -1
0 17  14 0.4 -1
0 83  15 1.1 -1
0   16 0.275 -1
0 32 71 16 0.4125 -1
0 33 17 16 0.3375 -1
0 90 81 17 0.3 -1
0 84  17 0.4 -1
0 39  17 0.327273 -1
0 44  18 0.6 -1
0   18 0.366667 -1
0 77  19 0.327273 -1
0 39  19 0.327273 -1
0 79 90 19 0.245455 -1
0 7  20 0.9 -1
0 98  21 0.36 -1
0 11 78 21 0.27 -1
0 99 6 21 0.33 -1
0   22 0.314286 -1
0   22 0.314286 -1
0 91 60 22 0.385714 -1
0 96 33 23 0.55 -1
0 88 60 23 0.45 -1
0   24 0.3 -1
0 23  24 0.733333 -1
0   25 0.9 -1
0   26 0.314286 -1
0 4 71 26 0.471429 -1
0   26 0.257143 -1
0 94  27 0.514286 -1
0 16 46 27 0.385714 -1
0 97 84 28 0.9 -1
0 97 39 29 0.9 -1
0   30 1.1 -1
0   31 0.9 -1
0 99  32 0.327273 -1
0 38 46 32 0.3 -1
0 78  32 0.4 -1
0   33 0.36 -1
0 3 29 33 0.54 -1
0   34 1.1 -1
0 83 36 35 0.3375 -1
0   35 0.225 -1
0 51 18 35 0.3375 -1
0   36 0.257143 -1
0 77 57 36 0.471429 -1
0   36 0.314286 -1
0   37 0.3 -1
0 25  37 0.733333 -1
0 1 11 38 0.27 -1
0 85  38 0.36 -1
0 47 83 38 0.33 -1
0   39 0.314286 -1
0 23 90 39 0.385714 -1
0   39 0.257143 -1
0 58  40 0.733333 -1
0   40 0.3 -1
0 99  41 0.9 -1
0   42 0.366667 -1
0 23  42 0.6 -1
0   43 0.22 -1
0 90  43 0.36 -1
0 42  43 0.44 -1
0 99 3 44 1.1 -1
0   45 0.275 -1
0 78 55 45 0.4125 -1
0 34 7 45 0.3375 -1
0   46 0.257143 -1
0 97 42 46 0.385714 -1
0   46 0.314286 -1
0   47 0.45 -1
0   47 0.45 -1
0 89 99 48 0.33 -1
0 75 50 48 0.33 -1
0 37  48 0.36 -1
0 79  49 0.4 -1
0 34  49 0.327273 -1
0 55 34 49 0.3 -1
0 66 75 50 0.385714 -1
0   50 0.257143 -1
0   50 0.257143 -1
0 70  51 0.44 -1
0 96  51 0.44 -1
0   51 0.22 -1
0 29 8 52 1.1 -1
0 92  53 0.488889 -1
0   53 0.2 -1
0 23 1 53 0.366667 -1
0 6 87 54 0.66 -1
0   54 0.36 -1
0 1 33 55 0.27 -1
0 67 85 55 0.27 -1
0 11  55 0.44 -1
0 20 35 56 1.1 -1
0   57 0.3 -1
0 87  57 0.6 -1
0 16  58 0.55 -1
0 87  58 0.55 -1
0 57  59 0.4 -1
0   59 0.244444 -1
0 71 75 59 0.366667 -1
0   60 0.366667 -1
0 64  60 0.6 -1
0 82  61 1.1 -1
0 47  62 0.4 -1
0 99 11 62 0.3 -1
0   62 0.244444 -1
0 86 25 63 0.471429 -1
0 99  63 0.628571 -1
0 66 39 64 0.9 -1
0 57  65 0.4 -1
0 19  65 0.327273 -1
0 1 85 65 0.245455 -1
0   66 1.1 -1
0   67 1.1 -1
0   68 0.9 -1
0   69 0.36 -1
0 37 51 69 0.54 -1
0 85  70 0.9 -1
0 81  71 0.45 -1
0 87  71 0.45 -1
0 66  72 0.44 -1
0   72 0.18 -1
0 28  72 0.36 -1
0 92 83 73 0.471429 -1
0   73 0.314286 -1
0   73 0.314286 -1
0 60  74 0.9 -1
0   75 0.3 -1
0 92  75 0.6 -1
0 75 78 76 0.55 -1
0 7 79 76 0.55 -1
0 28  77 0.55 -1
0 84  77 0.55 -1
0 41 55 78 0.55 -1
0 50 34 78 0.55 -1
0 31  79 0.366667 -1
0 76  79 0.3 -1
0 17  79 0.3 -1
0 8  80 1.1 -1
0   81 0.9 -1
0 58 4 82 0.66 -1
0   82 0.36 -1
0   83 0.225 -1
0 76  83 0.45 -1
0   83 0.225 -1
0 32 63 84 0.55 -1
0 28 44 84 0.45 -1
0   85 1.1 -1
0 2  86 0.366667 -1
0 48  86 0.366667 -1
0 55  86 0.3 -1
0 93 25 87 0.471429 -1
0 11  87 0.628571 -1
0 24  88 0.6 -1
0   88 0.366667 -1
0 16 82 89 0.9 -1
0 13  90 0.327273 -1
0 97  90 0.327273 -1
0 62 67 90 0.3 -1
0   91 0.55 -1
0   91 0.45 -1
0   92 0.3 -1
0 55  92 0.6 -1
0   93 1.1 -1
0 70 16 94 0.45 -1
0 38 64 94 0.55 -1
0   95 0.45 -1
0   95 0.45 -1
0 30  96 0.4 -1
0 22 56 96 0.366667 -1
0   96 0.2 -1
0   97 0.9 -1
0 4 88 98 0.366667 -1
0 55  98 0.488889 -1
0   98 0.244444 -1
0   99 0.9 -1
1   0 0.225 -1
1 33  0 0.45 -1
1   0 0.225 -1
1 39 3 2 0.9 -1
1 24 87 3 1.1 -1
1   4 0.257143 -1
