0 82 68 1 0.6 -1
0   1 0.4 -1
0 12 5 2 0.375 -1
0 19 49 2 0.375 -1
0   2 0.25 -1
0 93  3 0.666667 -1
0   3 0.333333 -1
0 6  4 0.4 -1
0   4 0.2 -1
0 36  4 0.4 -1
0 85 61 5 1 -1
0 12  6 1 -1
0   7 0.5 -1
0   7 0.5 -1
0   8 1 -1
0 24 21 9 0.6 -1
0   9 0.4 -1
0 73  10 0.444444 -1
0 79 54 10 0.333333 -1
0   10 0.222222 -1
0 41  11 1 -1
0 79  12 0.571429 -1
0 32 84 12 0.428571 -1
0 92 56 13 0.3 -1
0 8 44 13 0.3 -1
0 79  13 0.4 -1
0 10 67 14 0.5 -1
0 56 79 14 0.5 -1
0 19 5 15 0.5 -1
0 24 67 15 0.5 -1
0 30  16 1 -1
0 61  17 1 -1
0   18 1 -1
0   19 0.5 -1
0   19 0.5 -1
0 55 84 20 1 -1
0 85 61 21 1 -1
0 56  22 1 -1
0   23 0.4 -1
0 38 99 23 0.6 -1
0 81  24 0.444444 -1
0   24 0.222222 -1
0 3 81 24 0.333333 -1
0 28 89 25 0.6 -1
0   25 0.4 -1
0 67  26 1 -1
0 10 70 27 0.6 -1
0   27 0.4 -1
0 14  28 1 -1
0 13  29 1 -1
0 22 54 30 0.6 -1
0   30 0.4 -1
0 30 76 31 0.333333 -1
0   31 0.222222 -1
0 82  31 0.444444 -1
0   32 0.5 -1
0   32 0.5 -1
0   33 0.2 -1
0 90  33 0.4 -1
0 84  33 0.4 -1
0   34 0.5 -1
0   34 0.5 -1
0 88 93 35 1 -1
0 81  36 0.666667 -1
0   36 0.333333 -1
0   37 1 -1
0   38 0.5 -1
0   38 0.5 -1
0 54 50 39 1 -1
0 16  40 1 -1
0   41 1 -1
0 56  42 1 -1
0 49  43 0.666667 -1
0   43 0.333333 -1
0 78 10 44 1 -1
0 83 75 45 0.428571 -1
0 77  45 0.571429 -1
0 31 8 46 0.333333 -1
0   46 0.222222 -1
0 64  46 0.444444 -1
0 8  47 1 -1
0 81  48 1 -1
0 47 10 49 1 -1
0 42  50 0.444444 -1
0 13 84 50 0.333333 -1
0   50 0.222222 -1
0 27 12 51 0.3 -1
0 85 54 51 0.3 -1
0 98  51 0.4 -1
0   52 1 -1
0   53 1 -1
0 81 83 54 0.3 -1
0 89  54 0.4 -1
0 78 10 54 0.3 -1
0 95  55 0.666667 -1
0   55 0.333333 -1
0   56 1 -1
0 82  57 0.666667 -1
0   57 0.333333 -1
0 27  58 1 -1
0 4  59 0.363636 -1
0 55 24 59 0.272727 -1
0 91  59 0.363636 -1
0   60 0.333333 -1
0 62  60 0.666667 -1
0   61 0.25 -1
0   61 0.25 -1
0 41  61 0.5 -1
0   62 0.222222 -1
0 28  62 0.444444 -1
0 39 78 62 0.333333 -1
0   63 1 -1
0 13  64 0.363636 -1
0 30  64 0.363636 -1
0 22 75 64 0.272727 -1
0   65 0.5 -1
0   65 0.5 -1
0 79  66 0.666667 -1
0   66 0.333333 -1
0 2 84 67 1 -1
0 38  68 0.444444 -1
0 67 81 68 0.333333 -1
0   68 0.222222 -1
0 87 68 69 1 -1
0 80  70 0.333333 -1
0 24  70 0.333333 -1
0 62  70 0.333333 -1
0 88 59 71 0.333333 -1
0 10  71 0.444444 -1
0   71 0.222222 -1
0 62 87 72 0.6 -1
0   72 0.4 -1
0   73 0.5 -1
0   73 0.5 -1
0 8  74 0.666667 -1
0   74 0.333333 -1
0   75 0.285714 -1
0 32 8 75 0.428571 -1
0   75 0.285714 -1
0 82 38 76 0.428571 -1
0 83  76 0.571429 -1
0 19  77 0.444444 -1
0 8 88 77 0.333333 -1
0   77 0.222222 -1
0 92 17 78 0.375 -1
0   78 0.25 -1
0 26 69 78 0.375 -1
0 44 8 79 0.428571 -1
0 13  79 0.571429 -1
0 29 57 80 1 -1
0 31 17 81 0.333333 -1
0 84  81 0.444444 -1
0   81 0.222222 -1
0 59  82 1 -1
0   83 0.285714 -1
0 4 24 83 0.428571 -1
0   83 0.285714 -1
0 14  84 0.571429 -1
0 57 16 84 0.428571 -1
0 99  85 0.4 -1
0   85 0.2 -1
0 89  85 0.4 -1
0   86 0.5 -1
0   86 0.5 -1
0 77 47 87 1 -1
0 3 51 88 0.272727 -1
0 59  88 0.363636 -1
0 39  88 0.363636 -1
0 84  89 0.333333 -1
0 59  89 0.333333 -1
0 99  89 0.333333 -1
0   90 1 -1
0 8 84 91 1 -1
0 39 24 92 0.6 -1
0   92 0.4 -1
0   93 1 -1
0 58 70 94 0.428571 -1
0 89  94 0.571429 -1
0 75  95 0.5 -1
0 70  95 0.5 -1
0 14  96 0.5 -1
0 83  96 0.5 -1
0 65  97 1 -1
0   98 0.333333 -1
0   98 0.333333 -1
0   98 0.333333 -1
0 79  99 0.5 -1
0   99 0.25 -1
0   99 0.25 -1
1   0 0.25 -1
1   0 0.25 -1
1 39  0 0.5 -1
1 19  2 1 -1
1   3 0.25 -1
1 85  3 0.5 -1
1   3 0.25 -1
1 93 92 4 0.5 -1
1 67 22 4 0.5 -1
1 95  5 0.666667 -1
1   5 0.333333 -1
1 67 84 6 0.428571 -1
1   6 0.285714 -1
1   6 0.285714 -1
1 93  7 0.666667 -1
1   7 0.333333 -1
1 67 63 8 1 -1
1   9 1 -1
1 27 12 10 0.6 -1
1   10 0.4 -1
1 24  11 1 -1
1 79 83 12 0.3 -1
1 95 88 12 0.3 -1
1 32  12 0.4 -1
1 0 90 13 0.333333 -1
1   13 0.222222 -1
1 71  13 0.444444 -1
1   14 0.333333 -1
1 16  14 0.666667 -1
1 10  15 0.444444 -1
1 24 78 15 0.333333 -1
1   15 0.222222 -1
1 17  16 1 -1
1 39  17 0.363636 -1
1 97 75 17 0.272727 -1
1 10  17 0.363636 -1
1 77  18 1 -1
1 8  19 0.571429 -1
1 36 31 19 0.428571 -1
1 73 92 20 0.3 -1
1 24 73 20 0.3 -1
1 10  20 0.4 -1
1 87 83 21 0.333333 -1
1   21 0.222222 -1
1 39  21 0.444444 -1
1 24  22 0.571429 -1
1 73 28 22 0.428571 -1
1 5  23 1 -1
1 83 80 24 1 -1
1 24 56 25 0.428571 -1
1 13  25 0.571429 -1
1 19  26 1 -1
1   27 1 -1
1 84  28 0.571429 -1
1 85 88 28 0.428571 -1
1 90  29 0.666667 -1
1   29 0.333333 -1
1   30 0.2 -1
1 76  30 0.4 -1
1 88  30 0.4 -1
1 68  31 0.666667 -1
1   31 0.333333 -1
1 16 12 32 1 -1
1 90  33 0.333333 -1
1 28  33 0.333333 -1
1 70  33 0.333333 -1
1   34 0.5 -1
1   34 0.5 -1
1 80  35 0.363636 -1
1 10  35 0.363636 -1
1 46 92 35 0.272727 -1
1 38  36 0.333333 -1
1 87  36 0.333333 -1
1 51  36 0.333333 -1
1   37 0.333333 -1
1 49  37 0.666667 -1
1 95  38 0.5 -1
1 41  38 0.5 -1
1 83 32 39 1 -1
1   40 1 -1
1 68  41 0.4 -1
1 28  41 0.4 -1
1   41 0.2 -1
1   42 0.333333 -1
1 76  42 0.666667 -1
1 22  43 1 -1
1 34  44 0.444444 -1
1 85 13 44 0.333333 -1
1   44 0.222222 -1
1 27  45 0.571429 -1
1 95 76 45 0.428571 -1
1 28  46 0.363636 -1
1 44 68 46 0.272727 -1
1 61  46 0.363636 -1
1   47 1 -1
1   48 0.5 -1
1   48 0.5 -1
1 99  49 0.5 -1
1 92  49 0.5 -1
1   50 1 -1
1 95  51 1 -1
1   52 0.222222 -1
1 38  52 0.444444 -1
1 43 75 52 0.333333 -1
1 6 28 53 0.5 -1
1 87 41 53 0.5 -1
1   54 0.333333 -1
1   54 0.333333 -1
1   54 0.333333 -1
1 59  55 1 -1
1 22 96 56 1 -1
1   57 1 -1
1   58 1 -1
1 82 0 59 0.428571 -1
1 48  59 0.571429 -1
1   60 1 -1
