0 419260 397838
1 168744 169504
2 429548 428557
3 323988 321845
4 372932 375111
5 220047 212763
6 220162 213915
7 219699 230737
8 233782 223095
9 340259 325070
10 287665 290738
11 502478 499579
12 351624 344239
13 269359 248807
14 533021 524064
15 368033 358278
16 443216 445895
17 167089 166619
18 159959 158675
19 438125 433439
20 385020 386957
21 382316 381824
22 526017 531073
23 278238 287269
24 289233 299559
25 245816 242304
26 564493 549580
27 669060 657640
28 432933 437692
29 322314 325638
30 372115 374490
31 348839 363524
32 302104 300007
33 338322 339670
34 429588 430787
35 433406 423015
36 368841 372931
37 415571 419292
38 242490 238775
39 377893 374782
40 570296 580583
41 641814 639925
42 214490 218669
43 397349 405497
44 492433 491977
45 458272 465091
46 355240 365005
47 557439 554241
48 466422 465994
49 224241 215337
50 474630 473927
51 416087 423026
52 254091 247933
53 290946 295656
54 399840 405119
55 598318 604713
56 452183 447296
57 272987 282808
58 436074 441153
59 363064 351826
60 610505 623110
61 505216 498099
62 482154 492226
63 591092 569318
64 469265 459432
65 273174 278789
66 205659 203412
67 667831 668120
68 387413 395858
69 592728 585253
70 502332 496220
71 348458 353554
72 393381 395921
73 178925 179066
74 187726 198142
75 295639 289094
76 416482 422800
77 514236 500732
78 376571 385715
79 451287 460046
80 364972 366148
81 598252 598675
82 386602 385569
83 717357 725353
84 387487 399806
85 494704 494585
86 663969 658552
87 554056 547926
88 386589 384405
89 214432 221014
90 387786 388800
91 267617 272177
92 702875 689477
93 293117 293229
94 469670 468225
95 324894 324397
96 321690 318941
97 446321 453366
98 574123 574795
99 446718 442403
