0 375047 371611
1 399529 396746
2 439337 440260
3 442229 455438
4 391962 391424
5 364112 364942
6 284976 283465
7 227794 227488
8 543955 547081
9 238301 238233
10 479799 484011
11 302072 294488
12 642625 638680
13 544118 528020
14 289508 271170
15 230228 215879
16 587774 577862
17 472457 464606
18 216504 217229
19 636960 625360
20 255875 257856
21 316611 328563
22 533363 524257
23 255212 259965
24 591660 584667
25 267588 277037
26 351003 348368
27 350675 353775
28 576084 569852
29 244165 235225
30 293491 310011
31 306884 310334
32 589135 580207
33 212170 203138
34 272202 274979
35 204989 217571
36 386418 386445
37 267453 272681
38 550831 543705
39 537935 540838
40 282957 290269
41 317122 316428
42 358808 348378
43 309798 294825
44 571208 577723
45 291455 289961
46 316527 314953
47 355203 353946
48 249178 240770
49 294524 302124
50 267562 277361
51 453799 449140
52 315786 327393
53 212831 224309
54 428471 431647
55 586230 582605
56 504948 514446
57 342375 346269
58 298034 296840
59 490035 485050
60 315682 310540
61 420937 426866
62 443959 447535
63 463365 466722
64 254193 274159
65 294431 305018
66 208691 216591
67 643201 636741
68 324851 327457
69 312001 300400
70 465740 483289
71 534278 528603
72 261751 261727
73 505160 514879
74 218749 204947
75 628913 627127
76 467632 474496
77 502897 497846
78 460409 455643
79 555603 553930
80 501439 497896
81 490155 484601
82 639182 636180
83 661228 645673
84 621481 618690
85 571759 583113
86 241491 247805
87 649972 660463
88 478236 474660
89 426705 429727
90 350255 355909
91 399289 393850
92 639772 631995
93 578387 593069
94 342303 340531
95 535330 531823
96 240686 250595
97 445330 446201
98 406108 406186
99 518564 518610
