0 564802 558196
1 277551 276271
2 547009 547201
3 575703 579468
4 222531 227033
5 465310 468890
6 622597 617655
7 549087 548956
8 348227 360317
9 493676 500262
10 248806 258052
11 570075 558752
12 533890 521619
13 310400 307400
14 384650 378850
15 341334 350993
16 346114 348688
17 330772 332987
18 609313 597938
19 282827 279588
20 535472 537571
21 488107 494186
22 569887 575872
23 513040 515771
24 309261 320886
25 384609 394793
26 436864 440278
27 290819 295707
28 277351 281109
29 544527 547230
30 241671 246815
31 425868 432397
32 538033 520764
33 295080 298666
34 221048 211648
35 288458 276317
36 212383 208025
37 384483 383432
38 349557 366520
39 580292 586308
40 414691 405514
41 320685 323066
42 282935 279566
43 413812 395689
44 581042 586792
45 308440 300899
46 238937 246674
47 421084 424359
48 603223 600385
49 508964 506169
50 306711 300406
51 222891 217714
52 557945 548639
53 542449 539334
54 315188 320029
55 251028 241376
56 536340 524135
57 367282 367480
58 428792 435237
59 465312 492056
60 251369 240502
61 615998 619026
62 594997 593793
63 453620 459012
64 441165 446951
65 226997 229866
66 581462 581282
67 310227 310636
68 546394 554318
69 375805 378894
70 199839 212972
71 333498 345074
72 343724 345626
73 450475 444890
74 278561 260382
75 610523 621120
76 394628 387504
77 239177 231857
78 210443 207923
79 363507 360423
80 249707 237750
81 465993 476021
82 482745 468774
83 505733 505076
84 562848 566104
85 303847 304148
86 348930 347097
87 639396 630091
88 209538 202231
89 345573 362554
90 457916 457567
91 286725 275253
92 478389 489469
93 242928 241160
94 356961 348974
95 360369 356930
96 494339 512596
97 463861 466866
98 320037 303979
99 517066 520924
