0,15,,1,0.5
0,4,,1,0.5
0,,,2,0.5
0,,,2,0.5
0,14,,3,0.571429
0,19,1,3,0.428571
0,18,,4,1
0,14,,5,0.5
0,18,,5,0.5
0,,,6,1
0,15,6,7,0.5
0,1,16,7,0.5
0,,,8,1
0,18,,9,0.571429
0,19,14,9,0.428571
0,18,12,10,0.5
0,1,16,10,0.5
0,17,14,11,0.5
0,12,14,11,0.5
0,,,12,1
0,11,9,13,0.5
0,7,4,13,0.5
0,17,,14,0.5
0,19,,14,0.5
0,,,15,1
0,2,14,16,1
0,9,,17,0.666667
0,,,17,0.333333
0,,,18,1
0,15,,19,0.5
0,10,,19,0.5
1,12,,0,0.666667
1,,,0,0.333333
1,,,2,1
1,,,3,1
1,16,,4,1
1,,,5,0.333333
1,2,,5,0.666667
1,19,,6,0.5
1,9,,6,0.5
1,,,7,0.333333
1,10,,7,0.666667
1,19,18,8,0.6
1,,,8,0.4
1,12,10,9,0.6
1,,,9,0.4
1,,,10,1
1,18,,11,0.5
1,12,,11,0.5
1,,,12,0.4
1,4,2,12,0.6
1,6,,13,1
1,15,,14,0.5
1,16,,14,0.5
1,,,15,0.333333
1,0,,15,0.666667
1,,,16,1
1,,,17,1
1,15,11,18,1
1,15,,19,1
2,,,0,1
2,,,1,1
2,18,,3,0.666667
2,,,3,0.333333
2,15,11,4,0.6
2,,,4,0.4
2,4,,5,1
2,,,6,0.333333
2,1,,6,0.666667
2,16,,7,0.666667
2,,,7,0.333333
2,,,8,1
2,,,9,0.333333
2,18,,9,0.666667
2,17,18,10,0.428571
2,17,,10,0.571429
2,18,17,11,0.428571
2,14,,11,0.571429
2,16,,12,1
2,4,,13,1
2,,,14,1
2,17,19,15,0.6
2,,,15,0.4
2,14,18,16,0.6
2,,,16,0.4
2,1,14,17,0.6
2,,,17,0.4
2,,,18,1
2,9,7,19,1
3,10,,0,1
3,,,1,1
3,15,12,2,1
3,15,,4,1
3,10,12,5,0.5
3,11,13,5,0.5
3,14,,6,1
3,,,7,0.4
3,18,15,7,0.6
3,12,,8,1
3,10,,9,0.571429
3,4,16,9,0.428571
3,,,10,0.333333
3,0,,10,0.666667
3,9,15,11,1
3,,,12,0.4
3,2,17,12,0.6
3,11,,13,0.666667
3,,,13,0.333333
3,17,4,14,1
3,10,,15,1
3,12,,16,0.666667
3,,,16,0.333333
3,,,17,0.333333
3,2,,17,0.666667
3,12,,18,1
3,17,6,19,0.6
3,,,19,0.4
4,12,6,0,0.428571
4,9,,0,0.571429
4,19,15,1,0.428571
4,9,,1,0.571429
4,,,2,1
4,1,6,3,1
