0 1949 2168 1394 2204 2043 2045 1905 2405 1747 1185 2886 1624 2716 1598 1346 1778 1416 2732 1559 
2081 0 1114 2535 1914 2449 1589 2250 2032 1274 1354 1061 1405 1042 1034 2004 1359 2162 2074 1782 
1661 2477 0 2552 2578 2003 1276 1503 1446 2439 1743 2139 2231 2174 2488 2931 1001 2941 2208 1540 
2829 1321 2433 0 2016 1274 1499 1211 1241 2126 2280 1137 2494 1725 2640 1745 2777 1304 1837 2443 
1443 1615 2735 2428 0 2034 2547 2890 1599 2438 1109 1012 2139 2334 1433 2524 1361 2122 2385 1100 
1607 1022 1643 2709 1101 0 2527 1391 1359 2651 2534 1084 1446 2106 2980 2932 1817 1308 2573 2304 
1745 2018 2843 2235 2568 2431 0 2522 1681 2711 1455 2502 2099 1232 1849 1256 2623 1606 2969 2321 
1071 1650 1921 2654 2663 2300 1821 0 2226 2605 2365 1337 1587 1495 1799 1610 1450 2151 1392 1065 
1807 2138 1298 1772 1049 1992 1118 1110 0 1557 2506 2484 1671 2439 2725 1844 2539 2751 2756 2903 
2375 2747 2860 2099 2811 2758 1361 1083 1944 0 1225 2526 1885 2398 1326 2196 2577 1751 2379 2139 
2851 2505 2939 1503 1233 1520 1868 1328 2520 1464 0 2972 1478 2484 1733 1188 1245 2714 2122 2659 
1230 2717 1260 2003 2119 2837 1691 2104 2015 2869 1035 0 2339 2538 2149 1573 1355 1979 2299 1294 
1143 1454 2513 2383 2292 1679 1249 2969 1582 2108 2772 2212 0 1662 2814 2657 2636 1797 1362 2819 
1145 2745 2335 1507 1727 1804 2193 1269 2933 2947 1809 1948 2725 0 2258 2316 1681 2746 1800 1320 
1333 2264 1502 1046 1929 1780 2854 2688 1542 2166 2351 1064 1657 1579 0 1255 1565 1712 2062 1602 
1046 1966 1291 1372 1366 1351 1971 1907 1337 2746 2962 2237 1549 1198 2638 0 2968 1642 2458 1434 
2089 1328 2942 1416 1249 2021 2137 1088 2849 2390 2631 1884 1682 1399 1261 1350 0 2260 1365 1427 
1230 1898 1958 1380 2265 2008 1023 1457 2399 2756 2157 2011 2337 2962 2440 2543 2023 0 1759 1134 
2210 1303 1003 1074 1457 1876 1281 2821 2057 2158 2471 2748 2141 1923 2378 2345 2891 2767 0 2349 
2297 1817 1810 2620 1810 1793 1904 2640 2407 2375 2136 2415 1122 1229 2447 1865 1613 1825 1932 0 
