0 1636 1613 1891 1052 1662 2249 2887 2445 2727 2365 2374 2566 1309 1809 2437 1265 2658 2098 2230 
1928 0 2309 2877 2486 2436 2299 2659 2696 1889 1875 2758 1790 2046 1871 2873 1071 1762 2798 2639 
1621 1968 0 2777 2583 1206 2859 2976 1322 2767 2746 1561 1118 2628 1466 2313 1893 1543 1051 2467 
2441 2059 2534 0 1304 1946 1600 1291 1117 2897 2167 1599 1783 1951 1232 1706 2806 2919 1060 1262 
2683 1788 2670 1730 0 2239 1528 1831 1415 2858 2762 1357 2839 2454 1224 1472 1662 2874 2500 1617 
1784 2206 1244 1424 2236 0 2194 2225 2591 2115 1333 2704 2711 1766 2142 1984 2167 1606 1551 2251 
1876 2121 2133 1894 1554 1962 0 2645 1087 1022 1660 2466 1737 1834 2722 2946 1326 2180 1393 1367 
2997 1556 2212 2750 2272 1774 2050 0 1313 1984 2096 1448 1505 1375 1670 1306 1767 1503 2482 2377 
1542 1565 2782 2079 2093 1738 1147 2126 0 2229 2152 1691 1157 2131 1082 1488 1969 2130 2650 2787 
1450 1619 1035 2363 1939 1551 1125 1093 2628 0 1793 1495 1509 1129 1135 2336 1724 1269 2114 2466 
2104 2318 2225 2913 1155 1286 2156 1521 2160 1168 0 2388 1871 2723 2075 1788 1831 1603 2078 1055 
1435 1900 2298 1754 1558 2027 1685 2010 2183 2125 1540 0 2982 1176 2296 2442 1756 1640 1122 1995 
2138 1287 2585 1740 2154 1760 2794 2955 1695 1667 2851 1690 0 1051 1107 2947 1016 1203 1011 1043 
1537 1114 2120 2108 1535 2926 1349 2059 2177 1184 1846 1337 1686 0 2672 2644 2253 1619 2236 1417 
2454 1463 2207 2384 1866 1843 1432 2475 1675 1287 2304 2279 2888 1073 0 2127 2662 2254 1114 2853 
2048 1633 1150 1135 1238 2908 1073 2294 1908 2843 2538 2848 2263 2369 2069 0 1047 2828 1942 1315 
1192 2090 1342 1159 1957 2568 1136 1540 2328 1151 1520 1391 2604 1248 1336 2087 0 1452 2537 2337 
1887 2180 1219 2096 1990 1306 2104 2566 2012 2127 2015 2946 1894 2766 1188 1596 2647 0 2949 1580 
2585 1475 1580 2506 2621 1820 1358 1922 2736 1934 1052 1793 2629 1916 1480 2434 1365 1571 0 1118 
1553 2698 2765 2668 2208 2436 1232 2797 2602 1595 1850 1331 1882 1293 2032 2719 1719 2033 1092 0 
