0 2990 1360 2183 2427 1591 2551 1277 1904 1861 1346 2964 2565 2681 1884 2417 2310 1058 1504 2060 
1133 0 1299 2164 2125 2212 2008 1683 1460 1408 2317 2183 1997 1754 2649 2060 2272 1086 1284 1927 
2312 1591 0 2874 1565 1541 2193 2132 1493 1621 1662 2031 1041 1199 1578 1800 1309 1048 1080 1863 
1566 1426 1037 0 2952 1840 1727 2250 2047 1413 2063 2255 1076 1747 1224 1171 1388 1059 2326 2122 
2338 2490 1093 2305 0 1453 1325 1142 1686 2323 1002 2297 2273 2243 1922 1784 2811 2526 1258 1983 
1127 1116 2020 2194 2463 0 2952 1020 2473 2312 1129 2481 1829 2245 2678 2532 1743 2724 2539 1912 
1616 1578 2198 1322 1419 1894 0 1768 1279 2594 1519 1522 1804 2618 1039 2703 2060 2273 1233 2701 
2655 1968 2352 1032 2655 2421 1775 0 2149 1882 2045 2425 2883 1335 2632 1725 2238 2773 1668 1595 
1843 1273 2023 2705 2703 2381 2985 2410 0 2999 2370 1703 1087 1913 1600 2900 1679 1317 2482 1124 
1613 1134 1284 2817 1841 2227 2275 2912 2025 0 2211 1892 2969 2812 1577 1595 1700 1690 2900 2442 
1638 1652 2595 2216 2366 2414 1896 1913 1954 2313 0 1438 2792 1412 1551 1624 1975 1182 2349 1821 
1076 1018 2922 2235 1659 2218 1070 2187 2817 1579 1354 0 2981 2537 2135 1134 2795 2441 1515 1563 
2275 2339 2339 2193 1300 2497 2356 1562 1363 1617 2128 1550 0 2455 2237 1114 2630 1076 1738 1086 
1515 2027 2868 2550 1558 2571 2208 2077 2965 1319 1472 2514 2160 0 1577 2623 1206 1552 2562 1210 
1915 1775 2256 1080 2606 1237 1819 1234 1769 2965 1976 1788 1176 2410 0 2624 1934 1984 2491 2035 
2503 1960 1111 2711 1108 1609 1735 2400 2044 2623 1731 1098 1567 1923 1736 0 1501 1181 2206 1497 
2547 1699 2256 1691 1675 2573 2038 2700 2684 1323 2387 1661 1376 1103 1653 1628 0 1011 2208 1870 
1090 1969 1081 2985 2491 1442 1158 2914 1715 1274 1295 1201 1434 1214 2086 1727 1702 0 2665 2167 
1114 2008 2864 1427 1785 2130 1190 1321 1632 1069 1196 2140 1289 1108 1132 1149 1194 1513 0 2101 
1254 1208 2115 2172 1141 2540 1058 2278 1495 2225 1508 2469 2975 1293 2395 2421 1944 2601 1839 0 
