0,13,,1,1
0,,,2,1
0,12,19,3,0.6
0,,,3,0.4
0,18,,4,0.5
0,10,,4,0.5
0,,,5,0.333333
0,7,,5,0.666667
0,4,7,6,1
0,18,2,7,0.428571
0,19,,7,0.571429
0,1,,8,0.666667
0,,,8,0.333333
0,15,18,9,0.5
0,19,5,9,0.5
0,6,,10,0.5
0,14,,10,0.5
0,,,11,0.4
0,7,6,11,0.6
0,14,,12,0.5
0,4,,12,0.5
0,18,15,13,0.6
0,,,13,0.4
0,13,10,14,0.5
0,3,1,14,0.5
0,7,,15,1
0,18,,16,0.666667
0,,,16,0.333333
0,1,11,17,1
0,9,3,18,0.428571
0,1,,18,0.571429
0,6,12,19,0.5
0,11,18,19,0.5
1,10,4,0,1
1,,,2,1
1,,,3,0.333333
1,12,,3,0.666667
1,,,4,0.333333
1,3,,4,0.666667
1,6,,5,0.571429
1,19,6,5,0.428571
1,4,14,6,1
1,,,7,1
1,,,8,1
1,18,12,9,1
1,,,10,0.5
1,,,10,0.5
1,4,2,11,0.428571
1,14,,11,0.571429
1,,,12,0.333333
1,5,,12,0.666667
1,3,,13,0.666667
1,,,13,0.333333
1,12,,14,0.571429
1,3,8,14,0.428571
1,11,,15,0.5
1,18,,15,0.5
1,4,,16,1
1,18,,17,1
1,14,3,18,0.428571
1,7,,18,0.571429
1,12,,19,0.5
1,10,,19,0.5
2,6,,0,1
2,10,14,1,0.6
2,,,1,0.4
2,4,7,3,1
2,,,4,0.333333
2,18,,4,0.666667
2,10,15,5,0.428571
2,4,,5,0.571429
2,,,6,0.333333
2,17,,6,0.666667
2,,,7,0.333333
2,4,,7,0.666667
2,10,,8,1
2,15,14,9,0.428571
2,1,,9,0.571429
2,,,10,1
2,,,11,0.4
2,13,7,11,0.6
2,1,10,12,0.6
2,,,12,0.4
2,7,,13,0.571429
2,18,1,13,0.428571
2,15,,14,1
2,,,15,1
2,,,16,0.4
2,3,1,16,0.6
2,9,,17,1
2,11,19,18,0.5
2,3,9,18,0.5
2,18,15,19,1
3,4,,0,1
3,,,1,0.4
3,10,13,1,0.6
3,14,,2,0.571429
3,1,7,2,0.428571
3,,,4,0.4
3,1,6,4,0.6
3,9,,5,1
3,,,6,0.4
3,10,2,6,0.6
3,14,2,7,1
3,,,8,0.5
3,,,8,0.5
3,4,14,9,0.5
3,2,5,9,0.5
3,6,,10,0.5
3,18,,10,0.5
3,15,18,11,0.6
3,,,11,0.4
3,,,12,0.333333
3,1,,12,0.666667
3,,,13,0.5
3,,,13,0.5
3,,,14,0.5
3,,,14,0.5
3,,,15,1
3,11,,16,1
3,15,,17,0.5
3,6,,17,0.5
3,,,18,1
3,4,,19,0.5
3,5,,19,0.5
4,7,,0,0.571429
4,19,2,0,0.428571
4,3,,1,0.666667
4,,,1,0.333333
4,7,,2,1
4,1,14,3,0.6
4,,,3,0.4
4,18,14,5,1
4,3,,6,1
4,,,7,1
4,,,8,0.4
4,7,3,8,0.6
4,,,9,1
4,5,7,10,1
4,3,,11,0.666667
4,,,11,0.333333
4,19,,12,1
4,1,5,13,0.5
4,1,3,13,0.5
4,,,14,0.4
4,3,18,14,0.6
4,12,,15,1
4,11,10,16,1
4,11,9,17,0.5
4,0,7,17,0.5
4,,,18,0.333333
4,3,,18,0.666667
4,,,19,1
5,,,0,0.5
5,,,0,0.5
5,14,12,1,0.5
5,2,18,1,0.5
5,,,2,0.4
5,14,12,2,0.6
5,,,3,1
5,,,4,1
5,1,,6,0.5
5,19,,6,0.5
5,1,,7,0.5
5,14,,7,0.5
5,,,8,0.4
5,19,12,8,0.6
5,2,14,9,1
5,,,10,0.4
5,12,4,10,0.6
5,19,,11,0.666667
5,,,11,0.333333
5,18,1,12,1
5,,,13,1
5,,,14,1
5,,,15,0.333333
5,3,,15,0.666667
5,7,,16,0.5
5,14,,16,0.5
5,,,17,0.5
5,,,17,0.5
5,15,6,18,0.428571
5,4,,18,0.571429
5,12,,19,0.666667
5,,,19,0.333333
6,,,0,0.5
6,,,0,0.5
6,8,,1,1
6,14,,2,0.5
6,10,,2,0.5
6,13,,3,1
6,10,13,4,1
6,19,,5,1
6,3,,7,0.5
6,10,,7,0.5
6,1,,8,0.666667
6,,,8,0.333333
6,18,4,9,1
6,12,14,10,1
6,19,10,11,1
6,3,15,12,0.5
6,10,14,12,0.5
6,4,1,13,0.5
6,14,1,13,0.5
6,,,14,1
6,,,15,1
6,7,,16,1
6,8,,17,1
6,0,,18,1
6,,,19,0.333333
6,11,,19,0.666667
7,19,,0,1
7,11,,1,1
7,19,3,2,0.428571
7,19,,2,0.571429
7,12,10,3,0.5
7,18,12,3,0.5
7,5,11,4,0.428571
7,19,,4,0.571429
7,,,5,0.5
7,,,5,0.5
7,18,,6,1
7,,,8,0.4
7,3,18,8,0.6
7,3,4,9,1
7,15,,10,1
7,,,11,0.4
7,14,15,11,0.6
7,19,4,12,0.5
7,9,6,12,0.5
7,,,13,1
7,11,5,14,0.428571
7,1,,14,0.571429
7,0,,15,1
7,,,16,1
7,,,17,1
7,,,18,0.333333
7,14,,18,0.666667
7,,,19,1
