0 1903 2360 1634 1884 1801 2263 1227 1981 1909 2818 1650 1297 1528 2095 2655 1803 2574 1363 1726 
2711 0 2619 2667 2578 1030 1132 1213 2569 2419 1524 1870 1746 2376 2061 2154 2116 1642 2757 2084 
1953 2178 0 1171 2896 1961 1690 2032 1484 2515 2607 1450 1829 1950 2229 1564 2887 2278 2488 1561 
1414 1909 2848 0 2665 1045 1223 1724 1316 1919 1675 1498 1406 2963 2265 1720 2634 1649 1208 1046 
2329 1054 2802 2895 0 1530 1807 2075 2404 2377 2980 2806 1187 1368 2644 2009 2819 2338 2161 1577 
2475 2428 1934 2435 1745 0 2100 2620 2496 1158 2454 1594 1192 2593 1780 2697 1102 1029 2653 1182 
1655 2696 1069 2176 1410 2552 0 1576 1771 1882 1329 2201 2528 1540 2593 1050 2573 2065 1480 1690 
1280 1544 2311 2859 2553 2220 1596 0 1458 1722 1046 2068 1320 1783 2236 1365 2409 1488 2626 1924 
1677 2458 2401 1483 2085 2885 2128 2555 0 2356 2288 1926 2785 1702 2078 2724 2800 2682 2876 2810 
2059 2270 2497 2872 2270 2055 1808 1971 2355 0 2070 2372 1430 2520 1147 2855 2022 1701 2777 2107 
2681 1940 2725 1559 1113 1751 2274 1392 2716 1229 0 2318 2654 1740 2249 2848 2316 1072 2063 1417 
2651 1284 2575 1128 2014 1397 2662 2311 1953 1512 1608 0 1993 1194 1903 1838 1984 2565 2244 2775 
2938 2042 2504 2231 2801 1852 1574 2098 1601 1480 2916 2774 0 2320 2520 1253 2429 2654 1221 1067 
2362 1924 2150 1051 2438 1464 2723 1865 1983 1401 2892 2138 2324 0 1654 1486 1341 2176 2582 1393 
2599 2028 2867 1847 2415 2407 1955 1846 2615 1864 2916 1374 1922 2761 0 2461 1404 1945 2782 2901 
2546 1496 1190 2791 1635 1836 1122 1131 2743 2244 2886 1444 1875 2095 1034 0 2224 2403 2804 1983 
1522 2797 2360 2124 2578 1528 1514 1905 2381 2269 1007 1147 1084 1880 2453 2121 0 1281 1902 2650 
2318 1390 2106 1958 1668 2544 1233 2959 2305 1616 2235 2247 2491 2421 1470 1165 2077 0 2038 1275 
2136 2663 2673 1866 1377 2540 2325 2857 1084 1469 1842 2886 2836 1802 2341 2487 2278 1753 0 1661 
2671 1751 2914 1331 1511 2584 2448 2113 1702 1621 2967 2125 1601 1671 2910 1504 2521 2097 1912 0 
