0,,,1,1
0,17,3,2,1
0,6,,3,0.5
0,5,,3,0.5
0,11,,4,1
0,6,,5,1
0,,,6,0.5
0,,,6,0.5
0,8,17,7,1
0,11,19,8,0.428571
0,12,,8,0.571429
0,,,9,0.5
0,,,9,0.5
0,14,7,10,0.5
0,5,6,10,0.5
0,,,11,1
0,,,12,0.4
0,11,10,12,0.6
0,8,,13,1
0,15,19,14,0.428571
0,15,,14,0.571429
0,,,15,0.333333
0,17,,15,0.666667
0,,,16,1
0,,,17,0.333333
0,11,,17,0.666667
0,,,18,0.333333
0,6,,18,0.666667
0,,,19,1
1,15,3,0,1
1,14,,2,1
1,12,,3,1
1,19,,4,0.5
1,6,,4,0.5
1,19,,5,1
1,7,,6,1
1,3,,7,0.571429
1,0,14,7,0.428571
1,3,12,8,0.428571
1,6,,8,0.571429
1,,,9,1
1,11,14,10,1
1,19,3,11,1
1,11,,12,0.571429
1,3,7,12,0.428571
1,11,15,13,0.5
1,11,5,13,0.5
1,19,,14,1
1,7,,15,0.666667
1,,,15,0.333333
1,,,16,1
1,0,3,17,0.5
1,14,3,17,0.5
1,19,11,18,0.6
1,,,18,0.4
1,13,,19,1
2,,,0,0.4
2,1,15,0,0.6
2,12,,1,0.5
2,11,,1,0.5
2,,,3,1
2,,,4,0.333333
2,7,,4,0.666667
2,,,5,1
2,3,,6,1
2,8,,7,0.571429
2,5,14,7,0.428571
2,6,,8,0.5
2,17,,8,0.5
2,,,9,0.5
2,,,9,0.5
2,11,13,10,1
2,12,,11,1
2,3,5,12,1
2,6,5,13,0.428571
2,15,,13,0.571429
2,,,14,0.5
2,,,14,0.5
2,3,,15,0.5
2,11,,15,0.5
2,19,6,16,1
2,13,14,17,0.5
2,5,8,17,0.5
2,6,,18,0.5
2,8,,18,0.5
2,15,6,19,1
3,,,0,1
3,5,6,1,1
3,,,2,1
3,16,14,4,1
3,,,5,1
3,0,17,6,1
3,,,7,0.5
3,,,7,0.5
3,5,,8,0.666667
3,,,8,0.333333
3,0,,9,1
3,,,10,0.4
3,5,11,10,0.6
3,,,11,0.4
3,17,12,11,0.6
3,,,12,1
3,7,11,13,0.5
3,6,19,13,0.5
3,0,,14,1
3,,,15,1
3,,,16,0.4
3,15,2,16,0.6
3,,,17,0.5
3,,,17,0.5
3,17,10,18,0.5
3,17,12,18,0.5
3,,,19,0.5
3,,,19,0.5
4,5,8,0,0.428571
4,11,,0,0.571429
4,,,1,0.333333
4,5,,1,0.666667
4,16,,2,0.666667
4,,,2,0.333333
4,14,,3,0.666667
4,,,3,0.333333
4,,,5,1
4,,,6,0.5
4,,,6,0.5
4,11,18,7,0.428571
4,11,,7,0.571429
4,,,8,1
4,13,6,9,1
4,14,12,10,1
4,,,11,0.5
4,,,11,0.5
4,3,,12,0.666667
4,,,12,0.333333
4,9,6,13,0.428571
4,7,,13,0.571429
4,5,17,14,0.428571
4,6,,14,0.571429
4,7,6,15,0.5
4,19,14,15,0.5
4,,,16,1
4,18,12,17,0.5
4,14,16,17,0.5
4,7,,18,0.666667
4,,,18,0.333333
4,0,6,19,0.6
4,,,19,0.4
5,7,3,0,0.428571
5,11,,0,0.571429
5,6,,1,0.5
5,0,,1,0.5
5,17,14,2,0.428571
5,11,,2,0.571429
5,19,,3,0.666667
5,,,3,0.333333
5,12,11,4,0.428571
5,14,,4,0.571429
5,17,,6,0.5
5,11,,6,0.5
5,,,7,1
5,6,17,8,1
5,11,,9,0.5
5,17,,9,0.5
5,6,18,10,1
5,,,11,0.4
5,14,19,11,0.6
5,13,,12,0.5
5,17,,12,0.5
5,3,,13,1
5,,,14,1
5,,,15,1
5,12,,16,0.666667
5,,,16,0.333333
5,7,6,17,0.428571
5,11,,17,0.571429
5,,,18,0.4
5,6,17,18,0.6
5,18,,19,1
6,17,,0,1
6,11,19,1,0.5
6,11,13,1,0.5
6,,,2,0.333333
6,7,,2,0.666667
6,10,,3,1
6,11,,4,0.5
6,14,,4,0.5
6,12,15,5,0.428571
6,0,,5,0.571429
6,11,14,7,1
6,7,,8,1
6,11,15,9,1
6,19,,10,1
6,3,,11,1
6,17,16,12,0.5
6,13,11,12,0.5
6,,,13,0.4
6,12,3,13,0.6
6,19,,14,1
6,0,19,15,1
6,,,16,1
6,7,,17,0.5
6,3,,17,0.5
6,,,18,0.333333
6,15,,18,0.666667
6,,,19,1
7,,,0,1
7,,,1,1
7,13,,2,1
7,14,,3,1
7,,,4,1
7,16,6,5,1
7,15,8,6,1
7,,,8,1
7,11,,9,1
7,16,,10,1
7,,,11,1
7,3,,12,0.5
7,14,,12,0.5
7,11,19,13,1
7,11,,14,0.571429
7,15,11,14,0.428571
7,16,,15,0.5
7,0,,15,0.5
7,,,16,0.4
7,19,15,16,0.6
7,0,3,17,0.428571
7,8,,17,0.571429
7,15,3,18,1
7,,,19,1
8,14,13,0,1
8,,,1,1
8,11,15,2,0.5
8,0,14,2,0.5
8,6,,3,1
8,19,,4,0.5
8,0,,4,0.5
8,,,5,1
8,16,15,6,1
8,14,11,7,0.5
