0 1129 1007 1895 1425 1869 2613 2624 1233 2920 2234 1809 1139 1557 1506 1868 2334 1476 2608 1596 
2535 0 2459 2644 2699 1514 1774 1800 1965 2565 2580 2635 2241 1438 2841 2942 1827 2003 2191 1105 
1146 1426 0 1512 1258 1983 1781 2425 2794 2004 2087 1088 2040 2555 1247 2063 1660 1176 1502 2800 
1415 1465 1847 0 2875 1579 2389 1212 2579 2196 2248 1653 2254 1327 2485 2170 1327 2017 2342 2496 
1955 1335 1696 2608 0 1489 2626 2719 1206 2853 2618 1103 1176 2292 1921 1305 2728 1616 1931 2911 
2486 1538 1771 2603 2532 0 1285 2509 1846 2884 1898 2913 2812 2816 1988 2315 2734 1960 1660 2627 
2395 1551 1931 1556 2465 1790 0 1741 2146 1781 1764 1920 2266 1490 2546 1187 1932 2043 2257 2813 
1987 2582 2865 2645 1553 2715 1334 0 1170 1329 2564 2158 2246 2717 2844 2935 2778 1467 1659 1985 
1977 2992 1754 2685 2151 2675 1305 2279 0 2405 1081 2855 1702 1646 1060 2364 1853 2739 1266 2891 
2496 2837 2802 1095 1416 1422 2101 2554 1855 0 1079 2352 2912 2762 2226 2997 2736 1501 2473 2745 
1617 2889 1453 2623 2934 2629 2813 1210 1964 1889 0 2142 1796 1328 1433 2035 2331 2872 1057 1232 
1458 2926 2891 2638 2613 2175 2718 2089 1425 2164 1088 0 1365 1004 2510 2873 1100 1685 1027 1759 
2756 1445 1226 2008 2839 2706 2822 1658 2367 2209 1676 2446 0 2334 2197 2112 1177 2530 2844 1149 
1788 1998 1826 2678 1457 2206 1633 1547 1763 1409 1839 2172 1101 0 2130 2009 1200 2276 1385 1524 
1599 2508 2330 1639 1284 1753 2646 2781 2469 1879 1306 2386 2788 1162 0 2934 2442 2167 1934 1174 
2432 1529 1357 2300 1285 1560 1143 2478 1619 2724 2671 1128 2533 1931 1679 0 2661 2616 2027 1983 
2259 1507 2632 1429 1080 1056 1385 2111 1553 2484 1967 2186 2312 1108 2741 2648 0 2410 2832 2107 
2878 1063 1594 1144 1338 2101 1756 2114 1313 2758 2370 1110 2984 1523 2047 2361 2401 0 2873 2299 
2799 2448 1784 1597 1067 1135 2142 2175 1337 2454 1527 1465 1248 1438 1946 1427 1180 1004 0 1476 
2919 1869 2673 2104 1846 1994 1328 2710 2383 1671 2224 1903 2880 1871 2178 2673 2481 1108 2826 0 
