0 2170 2788 1954 2862 1356 2067 1285 1885 1249 1820 1235 1926 1943 1402 1251 1023 1651 2840 1639 
1816 0 2946 2758 2143 2313 1814 1108 2290 1503 1402 2319 1775 1159 1285 2934 1242 2984 2526 2230 
2391 2683 0 1105 1109 2980 2517 1771 2717 2884 2985 1644 2958 1332 1461 2334 1154 1764 2697 2193 
1369 1756 1828 0 2797 2267 1725 1289 2013 2140 1855 1909 2496 2051 2199 2681 2126 1104 2354 1584 
2387 2290 1940 2445 0 2390 1369 2484 2897 1534 2432 2686 1953 2786 1268 1311 1048 2850 1150 2783 
2733 2087 1041 2979 1193 0 1956 1476 1356 1628 1276 1196 2508 2658 2937 1459 2449 2826 2116 1132 
1403 1082 2180 2819 2749 2404 0 2433 1583 1303 2867 2251 1871 1528 1845 1917 1889 1128 2334 2444 
2272 2518 2839 1022 2517 2427 2039 0 2004 2764 1336 1449 1420 1226 1064 1808 2052 2653 2753 1344 
2179 1261 2011 2743 2591 2900 2809 1984 0 2840 1883 1460 2713 2125 2418 1067 1525 2982 2847 1082 
1706 1583 1608 1512 1456 2108 1230 1491 1319 0 1409 2846 1290 2944 2699 1601 1863 2136 2109 2360 
2856 2711 1281 2842 2006 2045 2137 1833 1731 1625 0 1213 1554 2418 2652 1322 2229 1861 2219 1816 
1150 2744 2100 2742 2863 2188 1178 1290 1617 2481 2138 0 2062 2183 2174 1049 1240 2307 1356 2909 
2056 1675 2682 2584 1939 1299 2298 1521 2429 1403 1706 2985 0 2894 1393 2619 1872 2885 1884 2785 
1085 1174 2493 2099 2708 1885 2250 2898 1746 2055 1480 2141 1866 0 1135 1170 2561 2722 2430 2704 
2914 2486 2550 1101 2489 1799 1847 1427 1682 1397 1412 1887 1834 2528 0 1713 2866 2310 2201 2786 
2321 1955 2026 2855 1097 1976 2228 1352 1445 1297 2701 2552 1938 2103 1281 0 2221 1256 2256 2718 
2444 1849 2988 1259 2471 2615 1981 1027 1317 1115 2263 1385 2774 2139 1631 2071 0 2899 2974 1793 
1388 1021 1444 1325 2626 2690 1403 2638 2027 2382 2233 1607 2608 2085 2462 2069 1984 0 2354 2595 
2789 1859 1878 1013 2784 1854 2205 1334 1700 1313 2396 2754 1109 1167 2133 1925 1985 2764 0 1079 
1663 1858 1916 2040 2627 1450 1741 2200 2906 2479 2693 2864 2481 1928 1284 2271 2000 1911 2323 0 
