0 2088 1226 1924 1813 2206 2019 2865 1539 2038 1022 1424 1404 1546 1101 2470 2451 2975 1340 2198 
2246 0 1135 1716 1488 1698 1781 1964 1452 1444 2805 2531 1167 1648 1010 1180 1980 1425 1939 2165 
2513 1880 0 1382 2209 1030 2693 1283 1659 1839 2323 2194 1352 1143 2753 2442 2450 1355 2594 2789 
2675 2454 1583 0 2545 1541 1025 1499 1948 2531 2638 1517 2500 2450 1647 2535 1954 2298 1968 1627 
2865 2224 2531 1151 0 1081 1560 2516 2689 1910 1723 2247 2646 2190 1962 1765 1811 1296 2853 2802 
2989 2917 1503 2349 2549 0 1422 2651 2891 1133 1178 1901 2311 1715 1396 1015 1087 2753 1801 1099 
1500 1906 1139 2528 2861 2749 0 1425 1873 1564 1969 2596 1083 2509 2850 2518 2576 2965 2835 1768 
2496 2093 2012 1493 2196 2420 2925 0 1635 2996 1735 1811 2277 1069 2520 2361 1141 1251 2425 2385 
2752 1191 2094 2377 1582 1570 2258 2298 0 2003 2175 2196 1289 1343 1236 2366 2345 1130 2836 2291 
2833 2963 2542 1190 2825 2789 1709 1712 1525 0 1019 2723 2003 1476 1089 2682 2122 2327 1683 1458 
2938 2436 1731 1301 2535 2049 2480 1733 2861 2111 0 1126 1593 2966 2764 2131 1066 1512 1340 2503 
1844 2759 1942 1211 2491 1307 2364 1480 1886 1174 2561 0 2369 1424 1064 1485 1537 2220 2266 2302 
2433 1612 1857 1624 1605 1123 2942 1637 1796 2834 2439 2563 0 2805 2979 2402 1351 2842 2435 2342 
2545 2353 1529 1585 2304 1566 1399 1906 2478 1932 1472 1682 2550 0 2197 1068 1925 2334 1529 1984 
2607 1211 1352 1659 2797 2672 2495 2735 1928 1878 1111 2039 2019 1922 0 2798 2062 1647 1331 1180 
2402 2430 2299 2990 1598 1438 2868 2314 2969 2157 2020 2166 1303 2868 2656 0 1536 1922 1156 2859 
1039 1998 2994 2963 2378 2521 1507 1836 1041 2234 1476 1112 2875 1332 2402 1093 0 1376 1778 2209 
2381 2110 2976 2008 2125 1676 1716 1467 2994 1560 2423 2078 1138 1422 2740 1226 2484 0 1534 2606 
2091 2002 1235 2638 1586 2626 1615 1168 2665 2752 1281 1548 1950 1406 1274 2121 1198 2201 0 2526 
1985 2549 2923 2450 1090 1755 2937 2738 1089 1929 2672 2555 1775 2079 2427 1394 1366 1498 1438 0 
