0,21,,1,0.666667
0,,,1,0.333333
0,,,2,0.5
0,,,2,0.5
0,23,79,3,1
0,,,4,1
0,1,55,5,1
0,24,,6,1
0,65,4,7,1
0,,,8,1
0,21,,9,0.571429
0,55,60,9,0.428571
0,,,10,1
0,,,11,0.4
0,65,66,11,0.6
0,21,,12,0.5
0,6,,12,0.5
0,24,,13,1
0,32,,14,1
0,60,,15,0.571429
0,29,70,15,0.428571
0,,,16,0.5
0,,,16,0.5
0,23,,17,1
0,2,10,18,1
0,,,19,0.333333
0,60,,19,0.666667
0,,,20,1
0,70,,21,0.666667
0,,,21,0.333333
0,6,63,22,0.5
0,12,38,22,0.5
0,3,,23,1
0,,,24,0.333333
0,6,,24,0.666667
0,16,,25,1
0,54,,26,1
0,,,27,1
0,,,28,0.4
0,69,29,28,0.6
0,66,,29,0.5
0,59,,29,0.5
0,,,30,1
0,11,,31,1
0,65,,32,0.666667
0,,,32,0.333333
0,,,33,0.4
0,13,64,33,0.6
0,77,26,34,1
0,32,27,35,1
0,79,41,36,0.6
0,,,36,0.4
0,65,2,37,0.428571
0,12,,37,0.571429
0,53,,38,1
0,,,39,1
0,,,40,1
0,,,41,1
0,60,7,42,0.428571
0,27,,42,0.571429
0,,,43,1
0,54,,44,0.666667
0,,,44,0.333333
0,,,45,0.333333
0,17,,45,0.666667
0,,,46,1
0,64,50,47,0.428571
0,79,,47,0.571429
0,55,71,48,1
0,67,16,49,0.6
0,,,49,0.4
0,,,50,1
0,,,51,0.5
0,,,51,0.5
0,6,4,52,1
0,51,,53,1
0,34,,54,1
0,,,55,0.5
0,,,55,0.5
0,,,56,0.5
0,,,56,0.5
0,,,57,0.4
0,64,53,57,0.6
0,16,2,58,0.6
0,,,58,0.4
0,34,,59,0.666667
0,,,59,0.333333
0,,,60,1
0,11,,61,0.5
0,12,,61,0.5
0,54,,62,1
0,,,63,0.333333
0,37,,63,0.666667
0,,,64,1
0,,,65,1
0,26,,66,1
0,,,67,0.333333
0,51,,67,0.666667
0,61,33,68,1
0,34,39,69,0.6
0,,,69,0.4
0,40,33,70,1
0,60,,71,0.571429
0,67,3,71,0.428571
0,26,,72,0.5
0,63,,72,0.5
0,20,66,73,0.6
0,,,73,0.4
0,77,38,74,1
0,,,75,0.5
0,,,75,0.5
0,58,43,76,1
0,55,24,77,1
0,29,71,78,1
0,55,,79,0.666667
0,,,79,0.333333
1,74,17,0,1
1,,,2,0.5
1,,,2,0.5
1,15,,3,1
1,55,28,4,0.428571
