0,191114,181580
1,402903,410677
2,306940,308353
3,306441,304096
4,259252,259358
5,376970,377474
6,164496,161007
7,229329,223641
8,409642,419409
9,455317,454972
10,492333,481426
11,381543,378548
12,192461,185072
13,321541,325326
14,314667,322298
15,288553,302263
16,273008,280645
17,443735,426201
18,186648,179179
19,221840,219488
20,394898,393106
21,226264,215029
22,172811,185084
23,196810,197388
24,486085,482361
25,426525,420317
26,433736,440278
27,367637,366920
28,468858,472495
29,270752,268625
30,494378,489722
31,275219,273969
32,463009,469146
33,337098,332850
34,404991,412108
35,429574,425430
36,259532,271955
37,403174,400573
38,220033,239132
39,437329,442163
40,202883,220948
41,388600,391108
42,383287,389856
43,171915,163581
44,439434,430267
45,299617,306856
46,160727,159178
47,313549,317312
48,234413,238539
49,397954,401434
50,405751,411319
51,381340,379472
52,306947,301376
53,340918,342080
54,481634,471961
55,389457,385779
56,364300,362222
57,408411,394287
58,216014,206839
59,192344,194906
60,406850,405378
61,231605,239266
62,345703,351775
63,175802,175906
64,207389,206993
65,233967,223256
66,397664,395533
67,157815,159123
68,167111,174387
69,472456,473834
70,238482,233097
71,206572,201355
72,381488,390803
73,227616,219631
74,468977,473972
75,223326,227386
76,262649,252238
77,270626,274111
78,400860,391386
79,410532,416017
