0,199710,181051
1,239089,235247
2,449883,457254
3,289041,293945
4,517082,523924
5,337478,338990
6,384411,394481
7,479771,478838
8,186023,177988
9,258976,264467
10,374298,371726
11,365523,354370
12,391785,403423
13,183262,188144
14,173585,172031
15,287506,269982
16,368649,371579
17,355132,355734
18,376325,394040
19,218569,217730
20,431056,425724
21,530980,534138
22,329557,335920
23,354700,361279
24,453133,451795
25,160755,166330
26,479223,465146
27,275269,279540
28,233664,244274
29,531140,526885
30,317511,310312
31,219354,220314
32,461896,463034
33,502230,503466
34,376338,377731
35,172558,179558
36,169408,174277
37,234548,224150
38,525568,532392
39,407239,405030
40,332905,344769
41,360393,355387
42,288606,290401
43,220911,218088
44,164260,156925
45,173764,174381
46,244715,241643
47,182255,174667
48,259145,258272
49,214333,210082
50,248825,249101
51,380758,377048
52,318712,320072
53,208450,205388
54,289849,282671
55,482407,483148
56,302720,293229
57,238207,240054
58,351653,352902
59,204554,212533
60,547805,542456
61,191696,185005
62,213269,208683
63,282232,287793
64,362694,364468
65,416001,424405
66,517987,526616
67,492389,498821
68,260218,252655
69,404408,404167
70,430580,434461
71,287698,290312
72,308809,288565
73,172494,170952
74,298546,295162
75,191315,177876
76,186205,203163
77,475159,487795
78,313346,309202
79,371663,374604
