0 459961 456198
1 445095 461795
2 590739 590460
3 409574 406131
4 287936 283046
5 350984 355954
6 285472 290030
7 437106 440515
8 371414 371759
9 317860 317594
10 543515 539546
11 224398 207038
12 291466 279378
13 202767 210245
14 349968 343765
15 251435 252721
16 394236 401502
17 212429 211227
18 392822 395610
19 312242 322601
20 314180 306826
21 562382 566690
22 196718 200884
23 396609 389439
24 268974 264839
25 358527 340447
26 227007 232547
27 464187 447413
28 250677 249734
29 243393 233801
30 307196 317152
31 196553 207181
32 532779 517759
33 621155 625125
34 546581 549043
35 634422 628453
36 366958 365043
37 202765 199466
38 404766 406157
39 502002 508302
40 401262 399146
41 364689 358606
42 307326 317063
43 570648 561691
44 256924 263992
45 447894 430594
46 571043 563304
47 364280 365951
48 468893 475981
49 258712 264516
50 274352 288058
51 298154 293344
52 616171 633109
53 251459 254110
54 405258 407631
55 234025 231653
56 511720 507919
57 218927 214044
58 368458 366231
59 178339 182092
60 596506 594875
61 459426 469333
62 586257 577908
63 504462 516359
64 498726 502205
65 226863 225450
66 292908 292124
67 250362 243931
68 206346 202141
69 224834 214953
70 327089 333410
71 450174 462840
72 416507 398584
73 247542 256436
74 372731 388395
75 345361 326699
76 361420 359129
77 360734 353325
78 252648 263684
79 627432 642664
80 264746 267589
81 403834 392364
82 164429 165762
83 244287 248676
84 307985 314413
85 282632 287854
86 284023 295551
87 473077 467667
88 286926 285425
89 343503 342911
