0,483421,484320
1,391421,401777
2,487874,478947
3,343178,347848
4,351198,341283
5,532189,520667
6,340742,332566
7,441166,433828
8,274876,265846
9,415099,430783
10,193155,198867
11,473689,473722
12,351366,358950
13,419067,414392
14,229967,231684
15,475278,473913
16,445120,445684
17,413779,418603
18,233548,244663
19,513115,509836
20,257043,255032
21,487552,497505
22,266623,248268
23,225056,234996
24,197448,215927
25,450322,450739
26,247639,258896
27,233649,232624
28,418659,433011
29,371341,368533
30,337093,337909
31,233396,248818
32,450361,441712
33,457596,458847
34,535606,532185
35,463888,443339
36,336558,324698
37,489395,471798
38,308274,302400
39,219628,224495
40,463909,475168
41,446408,446925
42,426124,424429
43,296273,310619
44,220672,220726
45,375656,379200
46,173394,177646
47,300475,290550
48,233883,242102
49,199054,208201
50,215874,211534
51,239252,228610
52,470023,466462
53,385585,402460
54,506820,507223
55,475525,463801
56,443594,435888
57,185920,194786
58,185942,183961
59,518319,519367
60,436739,432228
61,364360,368648
62,231858,237991
63,198978,205210
64,380015,380529
65,248695,248856
66,184703,177237
67,320038,314176
68,376656,381123
69,450194,438800
70,405773,421788
71,304810,305776
72,436098,447614
73,414148,410072
74,395405,398776
75,276213,260322
76,477087,464097
77,480949,487286
78,324442,323520
79,498264,503805
80,349552,332047
81,195020,197904
82,477078,473013
83,370913,371804
84,531699,523472
85,469225,471861
86,247883,253066
87,444244,445870
88,203887,199483
89,451767,449827
