0,438362,452883
1,252113,267086
2,406492,411177
3,481014,476122
4,414900,417922
5,273539,264106
6,521704,520356
7,339007,330879
8,200138,199225
9,516499,509463
10,412546,412937
11,427925,421081
12,199214,209987
13,274519,262232
14,280277,260345
15,285377,281434
16,480653,485791
17,369162,358054
18,270241,269422
19,450945,466119
20,242046,244792
21,412145,411216
22,371735,377869
23,185263,186427
24,507905,503204
25,332648,331046
26,294127,287468
27,482596,498345
28,524238,516395
29,232240,245369
30,483024,485016
31,330209,329789
32,400937,396864
33,217003,212152
34,272813,276344
35,332126,341877
36,205784,208714
37,472378,475267
38,208075,212184
39,318565,305550
40,264311,256685
41,391058,395973
42,292002,302897
43,557406,545807
44,434867,435310
45,214416,223021
46,457473,459567
47,496154,509639
48,448137,444675
49,513578,520020
50,390244,396293
51,378800,366846
52,464072,468490
53,206119,192813
54,247117,257050
55,470711,463390
56,334513,338211
57,353787,356165
58,221972,228029
59,314657,312830
60,469052,462548
61,312716,319596
62,426062,418193
63,439940,446438
64,191278,184978
65,407080,409953
66,453201,453997
67,284403,265929
68,453923,455667
69,351288,349100
70,256836,260061
71,360316,359013
72,301937,303710
73,224946,218795
74,352557,350692
75,222555,230255
76,416857,417849
77,371212,366076
78,418443,416218
79,404098,403867
80,514672,507853
81,211076,215047
82,351119,342319
83,373097,371829
84,279070,281877
85,528966,534470
86,411928,416577
87,524029,524435
88,192952,193434
89,321863,322354
