0,473341,470492
1,419453,420019
2,263138,274873
3,419823,409055
4,599809,599072
5,567955,580074
6,500868,503541
7,579046,586021
8,224824,217171
9,549475,542792
10,427739,416847
11,303356,299502
12,388322,390815
13,557344,566907
14,285128,285270
15,537590,536681
16,394479,404031
17,591055,586168
18,518689,504038
19,328531,335467
20,268623,262809
21,258267,251583
22,334936,338591
23,486613,479309
24,376400,360281
25,445329,428634
26,450352,450290
27,385312,386938
28,376736,382241
29,445169,437048
30,333329,343910
31,324519,344214
32,453201,451209
33,256980,261658
34,309251,306972
35,371465,367914
36,505732,509406
37,385960,381907
38,587905,598104
39,422189,431962
40,571697,571353
41,413573,414415
42,329484,322222
43,226572,231185
44,272198,273804
45,194258,206328
46,487430,483259
47,443458,457222
48,259299,252056
49,206427,199864
50,405726,395903
51,252120,244550
52,564609,573849
53,596860,608111
54,412873,421221
55,573715,582771
56,409146,406812
57,580543,580769
58,421086,423847
59,310321,322621
60,377725,372422
61,352208,359615
62,472086,460654
63,298113,310741
64,415236,421127
65,294258,282927
66,226913,234708
67,495814,505807
68,649555,646621
69,373636,370725
70,245856,248487
71,360743,355269
72,296459,298298
73,393563,391598
74,394374,392918
75,383082,380492
76,237211,232782
77,367671,360137
78,354394,356864
79,470345,468068
80,578512,565689
81,607550,609528
82,598096,597418
83,590328,583389
84,266483,272713
85,226887,228685
86,199389,197969
87,439321,429963
88,368284,371892
89,542053,544487
90,360205,354640
91,199069,210132
92,481298,478883
93,215996,212450
94,251439,237992
95,340033,345542
96,455260,452699
97,371565,360423
98,434375,431861
99,254390,266810
