0,420874,416420
1,237165,224525
2,568487,572705
3,566123,580540
4,249297,245140
5,253239,248541
6,356624,351809
7,482096,477839
8,314802,302668
9,318621,308029
10,285282,271302
11,226113,216878
12,629277,631716
13,368832,373831
14,362273,367692
15,552149,546548
16,485923,492208
17,496036,493282
18,339241,334443
19,266396,262990
20,261174,253879
21,348551,366877
22,303878,312905
23,417172,427057
24,563497,566177
25,485387,487091
26,466128,473777
27,257900,253923
28,346528,334878
29,537317,532397
30,540839,539468
31,220743,217523
32,424643,422991
33,382233,375034
34,487034,465552
35,436744,448581
36,438643,434736
37,379116,388668
38,462723,455866
39,541788,533643
40,297042,286718
41,334091,337151
42,470555,460233
43,269578,268315
44,501664,501790
45,208392,210221
46,423886,428961
47,286320,281508
48,435412,438671
49,558898,563634
50,585011,578158
51,216495,212829
52,466167,485266
53,471330,468383
54,527851,529441
55,342799,345679
56,510142,496296
57,368818,373228
58,524533,530411
59,303727,310233
60,473272,468472
61,519824,516195
62,446067,438347
63,212870,218078
64,573808,592028
65,256207,253637
66,504643,508285
67,512230,518957
68,493198,485311
69,234130,231012
70,263154,260340
71,415652,425215
72,519120,519153
73,516107,512671
74,535710,541132
75,324535,325920
76,571117,564379
77,228891,231537
78,272890,266730
79,410719,407693
80,308277,332897
81,595676,597046
82,503923,491867
83,341535,358031
84,359766,368628
85,250817,254501
86,350523,352786
87,203400,198932
88,415655,417646
89,420111,416751
90,620318,615574
91,531588,531816
92,216229,216442
93,466998,480261
94,414095,415736
95,252054,247605
96,421984,417608
97,385707,396736
98,460580,459757
99,483083,497095
