0,469022,462443
1,233526,227328
2,393135,387705
3,456741,459811
4,316074,314720
5,493729,492566
6,253673,275029
7,331126,309962
8,545280,543783
9,407946,408616
10,412831,402199
11,567721,564465
12,593151,602824
13,305906,295997
14,238533,254331
15,361079,360375
16,286528,276302
17,310015,311308
18,245330,252901
19,387488,376213
20,309762,308508
21,360956,362044
22,569031,576191
23,547018,557873
24,431752,432263
25,431254,434087
26,459964,456855
27,300391,296815
28,268835,280476
29,449379,441375
30,570498,562360
31,255999,258858
32,492893,499594
33,487398,494702
34,536335,544481
35,560135,560752
36,473868,462368
37,401642,405192
38,270766,265951
39,545856,525103
40,413805,402543
41,526020,532937
42,483407,468297
43,363600,370973
44,438241,455656
45,420303,418088
46,517128,515809
47,235040,248673
48,226456,240269
49,471012,452724
50,206287,219600
51,495866,496402
52,384659,385776
53,387844,386932
54,259691,270365
55,477368,484585
56,493619,488496
57,377369,386876
58,361814,356919
59,318429,311568
60,296644,275158
61,451328,449172
62,276761,262771
63,213451,214475
64,212022,214939
65,485773,486078
66,539271,549245
67,577998,583845
68,520850,515191
69,525349,524177
70,445107,425181
71,515657,512885
72,442725,434976
73,268821,265927
74,464129,469452
75,244656,265745
76,299659,305326
77,546099,544860
78,280686,280567
79,578758,588991
80,259486,258104
81,550924,566743
82,336629,332984
83,416057,423504
84,603535,603405
85,417514,420851
86,229190,219358
87,253240,245913
88,431586,420755
89,404883,408318
90,305669,305374
91,322750,321019
92,467197,462604
93,549812,544895
94,267369,270399
95,429042,421722
96,368205,370837
97,327410,348689
98,592634,601368
99,255415,250797
