0,127873,131920
1,225036,219490
2,226609,215700
3,295502,297048
4,240699,226896
5,142035,144780
6,171919,165014
7,164088,159601
8,242585,249193
9,206393,218398
10,249655,249272
11,146840,161029
12,225958,233435
13,143489,134974
14,288978,277688
15,251945,253259
16,250631,255996
17,126339,117130
18,296582,291029
19,153817,150975
20,325112,333171
21,358453,369950
22,248946,248592
23,304527,297716
24,349669,354491
25,273648,274468
26,158388,153856
27,169832,174045
28,130544,140131
29,272626,272226
30,310460,302772
31,227331,220676
32,161641,166823
33,327094,328984
34,261508,256772
35,301492,298360
36,323974,318794
37,163218,163566
38,335207,329229
39,260075,257942
40,304157,311517
41,141270,147016
42,334464,342510
43,252237,260033
44,199285,198311
45,231932,243216
46,168417,165345
47,273040,275742
48,150592,146143
49,318003,328834
50,109192,122557
51,265793,262971
52,347314,335543
53,252504,246905
54,136583,135298
55,184300,183263
56,207053,197255
57,289774,290537
58,138168,136145
59,368813,369078
