0,168667,158968
1,337518,325094
2,375634,392072
3,221555,226524
4,239648,241282
5,130768,135505
6,262327,275811
7,190309,196013
8,118970,118620
9,288896,280575
10,365333,364555
11,122045,127067
12,207557,204384
13,358643,353893
14,361940,354092
15,161133,160675
16,260122,259021
17,231714,229179
18,148295,140923
19,212496,215392
20,241865,246140
21,322760,319629
22,198348,202218
23,126620,130406
24,163789,172220
25,275382,280074
26,290226,284544
27,194364,196753
28,331792,339894
29,313841,318851
30,301806,299179
31,238339,239671
32,130572,127076
33,172944,177121
34,213556,209298
35,375056,363933
36,361438,373259
37,201857,197887
38,255874,250448
39,227186,220338
40,277050,279761
41,290799,287495
42,172432,169715
43,172395,168982
44,144484,140026
45,215238,215096
46,310620,307493
47,292250,296219
48,246090,248784
49,205496,205313
50,254105,256371
51,181356,177474
52,310642,312140
53,212628,214394
54,338645,341532
55,120180,125597
56,204688,202945
57,275882,268035
58,351459,345038
59,117433,124063
