0,4,,1,1
0,29,57,2,0.5
0,53,19,2,0.5
0,,,3,0.5
0,,,3,0.5
0,25,18,4,1
0,22,28,5,1
0,21,,6,0.571429
0,16,43,6,0.428571
0,50,,7,1
0,20,40,8,1
0,28,16,9,0.6
0,,,9,0.4
0,49,,10,0.666667
0,,,10,0.333333
0,21,52,11,1
0,,,12,0.333333
0,47,,12,0.666667
0,43,4,13,1
0,10,50,14,1
0,,,15,0.4
0,28,45,15,0.6
0,21,53,16,1
0,21,,17,1
0,,,18,1
0,28,,19,0.571429
0,52,28,19,0.428571
0,25,,20,0.5
0,39,,20,0.5
0,59,45,21,0.5
0,36,8,21,0.5
0,53,37,22,0.5
0,15,26,22,0.5
0,29,51,23,0.428571
0,12,,23,0.571429
0,21,59,24,1
0,,,25,0.333333
0,43,,25,0.666667
0,,,26,0.4
0,46,8,26,0.6
0,33,,27,1
0,,,28,0.5
0,,,28,0.5
0,50,24,29,1
0,,,30,0.4
0,18,34,30,0.6
0,,,31,1
0,38,56,32,1
0,28,,33,1
0,57,,34,0.666667
0,,,34,0.333333
0,28,,35,1
0,20,50,36,1
0,,,37,1
0,27,,38,0.666667
0,,,38,0.333333
0,,,39,1
0,,,40,0.4
0,19,50,40,0.6
0,53,29,41,1
0,53,,42,1
0,59,57,43,0.5
0,48,4,43,0.5
0,26,59,44,1
0,33,,45,1
0,17,,46,0.666667
0,,,46,0.333333
0,,,47,0.5
0,,,47,0.5
0,,,48,0.5
0,,,48,0.5
0,25,,49,0.666667
0,,,49,0.333333
0,,,50,1
0,45,,51,1
0,,,52,0.5
0,,,52,0.5
0,,,53,1
0,,,54,0.4
0,50,6,54,0.6
0,21,29,55,0.5
0,8,6,55,0.5
0,19,,56,0.571429
0,7,22,56,0.428571
0,,,57,1
0,8,45,58,1
0,24,41,59,1
1,22,54,0,0.6
1,,,0,0.4
1,,,2,1
1,11,23,3,1
1,6,20,4,1
1,,,5,1
1,41,,6,1
1,,,7,1
1,54,,8,1
1,,,9,0.4
1,21,12,9,0.6
1,,,10,1
1,54,28,11,1
1,,,12,0.5
1,,,12,0.5
1,7,,13,1
1,33,,14,1
1,41,14,15,1
1,,,16,1
1,20,,17,0.666667
1,,,17,0.333333
1,4,50,18,1
1,,,19,1
1,21,5,20,0.428571
1,41,,20,0.571429
1,50,,21,1
1,,,22,0.4
1,31,0,22,0.6
1,25,51,23,1
1,,,24,1
1,,,25,1
1,,,26,0.333333
1,52,,26,0.666667
1,41,,27,1
1,,,28,0.5
1,,,28,0.5
1,50,,29,0.5
1,22,,29,0.5
1,,,30,1
1,4,54,31,1
1,39,,32,1
1,,,33,0.4
1,50,43,33,0.6
1,11,20,34,0.428571
1,26,,34,0.571429
1,2,,35,0.5
1,6,,35,0.5
1,50,,36,1
1,8,,37,1
1,,,38,1
1,5,8,39,1
1,26,59,40,1
1,,,41,0.333333
1,33,,41,0.666667
1,0,8,42,1
1,26,,43,0.571429
1,29,12,43,0.428571
1,28,,44,1
1,10,54,45,1
1,26,,46,1
1,,,47,0.5
1,,,47,0.5
1,,,48,0.5
1,,,48,0.5
1,30,24,49,1
1,30,14,50,1
1,10,,51,1
1,50,,52,1
1,,,53,0.333333
1,40,,53,0.666667
1,38,,54,0.5
1,19,,54,0.5
1,59,3,55,1
1,52,21,56,1
1,41,,57,1
1,38,50,58,0.428571
1,8,,58,0.571429
1,38,,59,1
2,45,,0,0.571429
2,39,10,0,0.428571
2,15,,1,1
2,,,3,0.4
2,14,20,3,0.6
2,22,,4,0.666667
2,,,4,0.333333
2,41,,5,0.5
2,33,,5,0.5
2,,,6,0.4
2,39,33,6,0.6
2,4,13,7,1
2,,,8,1
2,22,14,9,1
2,41,,10,1
2,50,,11,1
2,,,12,1
2,33,,13,1
2,59,,14,0.666667
2,,,14,0.333333
2,55,41,15,0.428571
2,12,,15,0.571429
2,21,26,16,1
2,,,17,1
2,45,19,18,1
2,,,19,0.4
2,8,17,19,0.6
2,7,,20,1
2,15,41,21,0.5
2,20,59,21,0.5
2,,,22,1
2,,,23,0.5
2,,,23,0.5
2,43,59,24,1
2,57,,25,1
2,50,55,26,0.5
2,11,13,26,0.5
2,,,27,1
2,39,,28,0.5
2,57,,28,0.5
2,,,29,0.4
2,20,0,29,0.6
2,,,30,0.4
2,10,59,30,0.6
