0,199560,192159
1,162562,164298
2,191826,198329
3,184057,192521
4,211623,208762
5,356011,344214
6,189569,194007
7,202855,212147
8,270584,266507
9,210085,205346
10,398386,394674
11,252923,255822
12,222269,230193
13,318991,309861
14,305334,305446
15,364099,356589
16,397204,400127
17,239871,241576
18,144273,128658
19,132614,128002
20,206981,198258
21,274609,267944
22,238957,246037
23,252263,239446
24,298245,307836
25,165675,169033
26,210011,216589
27,363704,364427
28,125878,131410
29,142765,143223
30,214418,202555
31,129367,126081
32,268557,266162
33,221956,222640
34,116985,117097
35,253164,244869
36,184315,180431
37,209005,212268
38,331325,333342
39,324585,324525
40,158412,165178
41,344920,348865
42,307224,295577
43,137004,144847
44,214967,210548
45,327138,339519
46,222452,221544
47,381208,389058
48,124862,123718
49,139851,138141
50,165715,171737
51,408777,417698
52,348790,337516
53,224157,227047
54,320514,324042
55,367253,373609
56,324603,335470
57,271556,278977
58,152354,138924
59,143710,147502
