0,383960,379427
1,310242,303061
2,162464,166607
3,291600,287415
4,322112,316505
5,258483,254864
6,157917,163389
7,282940,277761
8,281241,273631
9,241004,251476
10,295785,302272
11,157719,157673
12,222087,211753
13,346591,346439
14,168133,168504
15,210661,212829
16,189253,193152
17,329744,331583
18,328165,337040
19,228197,223885
20,129575,131513
21,141375,150560
22,276764,267226
23,132029,127639
24,177778,183174
25,239703,238962
26,210590,210217
27,296664,295937
28,176623,169198
29,160509,166918
30,175223,171860
31,120346,121543
32,170148,174607
33,231189,223043
34,345340,352496
35,255446,243568
36,152693,151138
37,264737,265643
38,239005,243729
39,218700,220146
40,250649,255131
41,227689,230450
42,364263,367465
43,333162,335838
44,338229,332503
45,300807,290736
46,271370,273665
47,133766,128809
48,305701,323064
49,220415,219153
50,294991,288277
51,292776,309393
52,207612,194935
53,150242,151397
54,287829,281952
55,270800,278614
56,196339,193214
57,181387,185479
58,230009,235287
59,301529,298555
