0,317513,320286
1,320324,316510
2,150147,138285
3,341328,333369
4,337535,336932
5,293992,315744
6,277233,282887
7,214844,205703
8,179504,178602
9,164998,169836
10,155323,160995
11,233912,241169
12,194814,201640
13,274650,277403
14,291337,293451
15,152553,156240
16,179871,176969
17,174248,179730
18,182056,190408
19,133826,131123
20,314634,332579
21,191147,183540
22,228042,223342
23,378699,371104
24,336785,329813
25,213940,214796
26,241012,243406
27,236060,227958
28,353361,349979
29,316783,313917
30,319080,316468
31,230222,231720
32,168607,168743
33,176354,183893
34,126669,118799
35,258690,250796
36,163049,161485
37,234127,230794
38,237114,243411
39,339584,334909
40,295120,297368
41,217849,217994
42,177608,169418
43,294446,280335
44,225071,218696
45,224743,227796
46,357098,346476
47,130861,146079
48,156249,154118
49,288611,282440
50,193675,197921
51,134494,142613
52,240275,227598
53,365451,374045
54,284957,292034
55,169607,170036
56,158173,156866
57,252696,251443
58,274538,271647
59,309614,321446
