0 316631 314948
1 219686 213950
2 348006 345283
3 386867 386122
4 215157 227670
5 317293 315122
6 198634 192980
7 259052 263797
8 268314 269621
9 331978 338425
10 229179 243130
11 250967 244818
12 321810 324433
13 402935 400030
14 382237 387423
15 227661 214720
16 276518 285948
17 173895 169931
18 282436 285475
19 380386 370509
20 402949 409562
21 165996 174086
22 399561 398808
23 152406 156944
24 187501 188147
25 342035 351751
26 294589 295822
27 157136 147523
28 352226 345880
29 149098 144303
30 243644 242729
31 351820 354062
32 384561 375994
33 314917 313798
34 382567 374420
35 261156 248269
36 335879 346807
37 290499 290037
38 405080 404322
39 153308 149893
40 205251 203176
41 418132 410273
42 313376 316143
43 400990 397738
44 338311 343778
45 392652 397828
46 167111 163874
47 375385 377886
48 165410 174495
49 188403 193586
50 396535 390289
51 208357 212141
52 246965 253571
53 359421 356702
54 181799 176179
55 374305 370650
56 156864 157505
57 213549 222714
58 320499 332099
59 278558 273975
60 386765 390049
61 271731 270804
62 392717 403884
63 317721 314819
64 178455 176887
65 222536 215589
66 178039 163196
67 216407 217275
68 366428 368175
69 244690 241160
