0 2780 1078 1274 1852 2568 2235 1258 1334 2689 1068 2240 2367 2339 1584 2153 1825 2927 2263 2809 1865 1638 2957 1325 1566 2938 1995 2154 1501 2955 
1496 0 2803 2510 1992 2865 2330 1415 1562 2525 2865 1713 2115 2831 2355 1865 1400 2113 1037 1237 1338 2564 2954 1171 2547 2541 1315 1896 1478 2113 
1352 1350 0 2132 2787 2841 1017 1570 2760 1143 2868 2369 2450 1323 1750 1045 2491 2442 2633 2834 2875 1007 1451 1492 1834 2027 2380 1160 2613 2117 
1820 2616 1857 0 2336 2161 2907 1146 2642 1575 2337 2028 1681 2262 2683 2064 1556 1359 2119 1221 2738 1568 2511 1203 2671 1562 1397 1608 2815 2128 
1735 1187 1284 1601 0 2402 1594 1364 2653 2183 1702 2819 1534 2611 2904 1637 1686 2862 2933 1362 2430 2818 1635 2635 1023 1278 1505 1059 2906 2413 
1669 1168 2199 2715 1674 0 2958 2193 1542 2706 2267 1005 2501 2199 2049 1928 1521 1408 1920 1017 2743 2841 1472 1389 2305 1400 1376 1518 1300 1566 
1932 2778 1886 1090 2172 2809 0 2631 2082 1850 1970 1572 1298 2295 1730 2927 1611 1646 2766 2479 1216 1434 1745 1503 1093 2612 2304 1449 1875 1510 
2642 1743 2735 2221 1380 2079 1340 0 1022 1011 1638 2379 2298 1101 2388 2192 2715 1028 2119 2559 2744 1086 1643 1507 2520 2242 1475 2931 2521 2892 
2866 1049 1451 1258 2895 1102 1599 1137 0 2716 1044 1422 2715 2693 2493 1100 1154 2619 2021 1225 2688 1302 1888 1875 1711 1547 1361 2371 1991 1437 
1976 2497 1499 2191 2271 1580 1603 1832 1255 0 1369 2991 2464 2466 1374 2055 1158 1426 1227 2537 1763 2862 1763 2818 2453 1808 1364 1690 1264 1595 
1506 1153 1932 1071 1191 1560 1666 1552 2883 2517 0 2995 1003 2331 2554 2642 2745 1173 2019 1230 2812 1295 2032 2391 2912 1736 1500 1300 1199 1981 
1033 1335 1309 1658 2419 2354 1692 2508 2454 1011 1415 0 2546 1289 2152 1364 2224 2521 1869 2008 1310 2141 1768 2966 1431 2483 2280 2273 2322 1548 
1555 1696 1468 1639 2686 2889 1467 2236 2137 2088 2933 2924 0 2297 1135 2820 1405 1462 2030 1080 1928 2560 2011 1405 2431 1010 2335 2820 1021 2470 
1045 1418 2724 1010 1688 2044 2063 2277 1196 1811 2607 2153 1219 0 2883 2236 1130 2573 1346 2587 2154 1463 1724 2345 2104 1118 2311 2621 2679 1137 
1758 2363 2531 1700 2787 2322 1173 1431 2456 2672 1585 2968 2585 2663 0 1401 1537 1879 1952 2725 1942 1286 1293 2116 1973 2403 2686 2888 1692 2606 
1406 2286 2264 1040 1727 1358 2956 1498 1057 2716 1156 1940 1625 2651 2184 0 1177 2443 1058 2397 1421 2629 2768 2560 1259 1796 2394 2470 2518 2148 
1949 2408 1656 2809 2052 2786 2278 2801 1366 2585 1830 2234 2818 2045 2139 2470 0 2437 1476 1757 2350 2136 2661 1566 2777 1510 1638 1414 2685 1965 
1004 2608 2535 2241 1932 2785 2641 1228 1671 2255 1924 2456 2114 1065 2463 1142 1810 0 2829 2599 1220 1371 2552 1822 2567 2185 2155 2109 1638 2697 
1831 1685 1022 1662 1356 2685 2226 2202 1856 1658 2546 2187 2041 2999 1559 1168 2245 1427 0 1771 2185 2899 2495 2345 1786 1572 1229 2940 2295 1707 
1654 2911 1906 1510 1834 1072 1937 2867 2323 2572 1757 1196 2709 2733 2090 1405 1157 1078 2360 0 1003 2010 2208 2443 1965 2768 2517 1688 2568 2856 
2391 2027 2729 2145 2464 2990 1517 1742 2033 1684 2451 2230 2814 2923 1125 2695 2701 1028 1984 1263 0 1123 1765 1744 2042 1820 2626 1289 2904 1094 
1683 2378 2620 2555 2120 1542 1972 1755 1169 2177 2418 2533 1636 1785 2758 2373 2218 2732 2974 1346 2189 0 2077 1868 2480 2222 2205 2902 1379 2218 
1565 1012 2716 1395 1486 1430 1503 1321 2936 1600 2492 1595 2162 2688 1740 1037 2953 2841 1977 1461 1857 1115 0 2187 1069 2642 1399 2543 2943 1949 
1900 2929 1768 1459 2838 1411 2241 2433 1768 1375 2457 2469 2971 2908 1084 1888 2814 2352 2226 1825 2782 1248 1873 0 1806 1432 2854 2583 1291 1713 
2228 2709 2948 1522 1809 1258 1055 1460 1686 1697 1649 1103 2519 1578 1705 2908 1337 1934 2845 1602 2829 1535 1126 2906 0 2982 1298 1607 1123 1221 
2450 1191 2075 2771 2233 1536 1161 2016 1630 2945 2177 2195 2102 2597 2016 2824 2524 2195 2728 1728 2384 1109 2143 1848 1453 0 1243 2605 2798 1890 
1568 1928 2155 2438 2835 1396 2510 1698 2366 1281 1219 1106 2665 1534 2964 1545 1803 2069 2547 2764 2982 2347 1166 2663 1220 1532 0 2461 1472 1700 
2309 1895 2446 1673 2693 2620 1254 2894 1208 2905 1169 2185 1645 1067 2086 1824 2621 1565 1376 2018 2980 1384 2118 1779 2211 1890 2224 0 2526 1612 
1620 1285 2147 2771 1385 1781 2859 1831 2491 2828 2264 1780 1831 1723 2743 2944 1966 1708 1962 1004 2865 1254 1716 1685 2835 1564 1901 2081 0 2535 
1384 2681 1698 1048 1355 1027 1337 1884 1600 1218 1223 1396 1940 1409 2458 1127 1886 2646 1730 2281 1369 2520 2183 1909 1536 1396 1523 2057 2031 0 
