0 2429 1258 2568 2275 2963 1135 1525 1174 2810 2990 2235 2276 1605 2644 1718 2856 2612 2834 2218 1905 2458 2205 2443 1488 2295 1703 1236 1440 1331 
2899 0 1114 1709 2887 2746 1661 2866 2574 1744 1158 1881 1407 2399 1320 2791 2006 1032 1797 2805 2009 2267 1224 2194 2031 1651 2858 1376 2694 1708 
2990 2509 0 2837 2409 1957 2483 2073 1489 1472 2555 1176 1875 2091 2786 2115 1364 2209 1297 1773 2201 2655 2075 2398 1724 2442 2681 2577 2715 1663 
1181 2290 2673 0 2736 2636 1968 2044 2906 1549 1060 1505 2921 1223 1758 2545 2234 2169 1110 1586 2595 1171 2075 2881 1189 2910 2939 1794 1734 1266 
1694 1252 1395 2523 0 2558 2242 2909 1676 1434 2213 2907 1544 1448 1888 2538 2286 2684 1374 1993 1511 2674 2762 1314 2333 1884 1937 2006 1367 1138 
2253 1456 2943 2670 1881 0 2924 2170 2918 1174 1495 1157 2916 2343 2758 1721 1444 1025 1759 2420 1360 1195 2870 2365 2090 1141 2064 2376 1043 1092 
2064 1170 1543 1709 1520 1260 0 1253 1374 1718 1636 1650 2812 2721 1159 2739 1363 2925 1421 1459 1312 2499 2352 2865 1518 2155 2403 2070 2907 1370 
1449 2521 1062 1146 2587 1569 1151 0 2288 2037 1201 1226 2446 1011 2421 1799 2290 2836 1354 2114 2126 2109 1071 1817 1357 2932 2086 2342 1102 1167 
1471 1595 2436 1312 1003 1850 1337 2536 0 1678 1088 1050 2070 2622 1260 2344 1170 1565 2631 2952 1536 2830 1366 2572 2245 1371 1101 1130 1282 1079 
2394 1037 1584 2305 1082 2027 1567 1927 2091 0 1230 1989 1043 1728 1083 1726 1362 2468 1670 2348 1180 2859 1021 1860 2426 1548 1027 2758 1987 1836 
2404 2686 2896 2788 2633 2853 2231 2318 2338 1345 0 1951 1425 2960 2000 1824 1135 2176 1632 1413 1963 1462 1115 2158 1836 1923 2696 1789 2164 2392 
1717 1611 2386 2214 1092 2330 1716 2796 2024 2099 2944 0 1326 2959 2953 1511 2761 1270 2520 2548 1308 2334 2320 1540 2925 2897 1024 2150 2454 1516 
1743 2470 1569 2753 2034 2367 2315 2770 1534 1617 1979 2818 0 2604 2892 2708 2639 1797 2013 2219 1374 2861 1480 1609 2198 1656 2699 1639 2159 2498 
1244 2318 2830 2298 1399 2947 1534 1187 1963 2380 1058 1435 2397 0 2910 1688 2376 1063 1762 1098 1410 2919 2495 1598 1928 1976 1138 2376 2641 1902 
2658 2609 1570 1586 1482 1958 1739 1143 1611 1293 2068 2651 1708 1316 0 1599 2824 2553 2927 2386 2553 2197 2311 2123 1994 1528 2029 1119 1130 2796 
2589 2827 1594 2524 2238 1658 2048 1252 2967 1113 1505 1167 2986 1679 1445 0 2451 1642 1511 1232 1951 2726 2859 1502 1261 2096 2380 2251 2801 2649 
1496 1249 1382 2434 1913 1511 2084 1669 2870 2943 1583 2363 2035 1475 1236 2523 0 1576 1809 2384 1543 2094 2701 2593 1122 2814 1576 1260 1252 1296 
2841 1193 2361 2121 2963 1234 2593 1916 2211 2395 1681 1049 2233 2391 2159 2897 1845 0 1838 2740 1539 1546 2774 1765 2036 1352 2850 2504 2745 1382 
1510 2325 2814 1577 2337 1411 2754 1068 1214 2838 1468 2777 1709 2787 1503 1398 2511 2937 0 2780 2804 2087 2959 1265 2288 2500 2006 2592 1671 1506 
2216 2122 2557 1344 1565 2713 1326 2780 2872 1972 2986 2747 2992 1874 1501 2741 2602 1789 2846 0 1969 2884 2869 1717 1879 2723 2343 1935 1837 1901 
1779 1440 1127 1331 2786 2868 2242 2275 2400 2893 1423 1646 1028 2591 1222 1168 2537 1540 2953 2545 0 2092 2386 2258 2407 2255 2675 2719 2474 2460 
1039 1606 2920 2696 1787 2439 2836 2469 1918 1112 1675 2148 1320 1517 2984 2409 2265 1135 2261 1874 2215 0 1636 1729 1900 2331 1673 1929 1007 1178 
2049 2105 1359 1031 1392 2960 1913 1055 2657 2303 2541 1496 2474 1722 1537 1681 1740 1067 2963 2158 2240 1765 0 1035 2738 1169 2115 2334 2519 1776 
2559 1066 2848 1151 2013 1364 2288 2400 1762 1376 1382 1982 2833 1339 1192 2855 1414 2442 2856 1234 1436 2422 1136 0 2338 1522 1651 1267 1053 1437 
2335 1185 1530 2824 2297 1668 2073 2348 1867 2839 2514 2787 1787 1506 2081 1710 2133 2535 1143 2580 1936 1366 2385 1403 0 2431 1815 1533 2059 2695 
2172 2137 2415 2612 2839 2742 1972 2127 2531 2185 1985 1434 2546 1677 1374 2593 1216 2607 1904 2954 2249 1894 1198 2600 1089 0 1149 2468 2091 1680 
2233 1997 2122 1945 1762 1044 2888 2850 2311 1454 1326 1243 1838 2541 1973 1043 2202 2694 1799 2107 1417 1983 2288 2221 1791 1048 0 1480 2812 2851 
2231 1153 1236 1353 1824 1605 2767 1775 1764 2129 1901 2394 2397 2204 2087 1016 1562 2011 2710 2895 1280 1144 1745 2294 1834 2337 2702 0 1291 2962 
1606 1302 2477 1346 2960 1507 1993 2414 1136 1606 1735 1504 1496 1267 1758 2592 1110 1210 2950 2899 1826 2579 2227 2631 2027 1953 1786 2539 0 1346 
2142 1073 1605 2458 2913 2828 1939 1267 2937 2917 1582 1542 1390 2488 2462 1693 2623 2004 1502 1909 1813 2364 2197 2303 2459 2475 1676 1607 2629 0 
