0 2394 2607 1091 2047 2811 1751 2041 1993 2784 2432 1925 2727 2709 1961 2595 2381 2500 2904 2572 2980 1303 2940 2686 2983 1826 1865 2862 1580 2004 
2384 0 1115 1636 2634 2316 1008 2489 2384 2204 2811 1635 2629 2043 1576 2442 1220 2316 1918 2163 1932 2128 1758 2591 2201 1642 2033 1350 1207 2451 
2702 1963 0 1268 1926 2097 2871 1220 2495 1703 2072 1467 1113 2063 1068 2189 1603 2946 1845 1852 2116 1582 1389 2359 2306 2081 2213 1955 2950 1315 
1383 2937 2545 0 1654 1892 1790 1766 2987 2217 1234 2159 2202 2507 1220 1264 2417 1467 2146 2368 2098 1944 1520 1628 2806 2853 1979 2199 1808 2855 
1985 2988 1495 2462 0 1056 1650 2312 1522 2012 2202 1575 1305 2659 2357 1878 1600 2445 2054 1403 2115 1763 1070 1107 2115 2416 2659 1895 1636 2088 
2746 1353 1490 2382 2795 0 1401 2592 1369 1396 1978 2560 1059 1217 2386 1767 2076 1160 1467 2346 2448 1480 1719 1157 1466 1673 2026 2916 1038 2986 
2701 2094 1885 1755 2715 1189 0 2058 2624 2685 1301 2940 2744 1559 2694 1176 2228 1995 2934 1927 1772 2985 2792 2702 1104 2597 2949 1522 2060 2688 
2414 1036 2164 2718 1408 1296 2882 0 2720 1664 2150 1067 2627 2776 1834 1345 1039 2350 1646 2676 2187 2107 2711 2195 1824 2260 1130 1153 1139 1639 
1054 1945 2682 2931 1606 1938 1474 1186 0 1373 1964 1596 2710 1948 2984 2814 2803 2705 2920 2060 1456 1953 1345 2341 1769 1513 1050 1116 2125 2402 
2285 1488 1725 1084 1213 1004 2682 1317 1596 0 2541 1184 2795 1346 2372 1589 1607 2233 2525 1629 2325 1438 2360 1489 2160 2656 2044 2164 1688 1037 
2711 1721 2481 1754 2316 2259 1891 1388 2873 2544 0 2756 2111 1177 2020 1038 1258 1759 1765 2351 2008 1200 1563 2962 2323 1069 1949 2976 2242 2930 
1742 1179 1190 2873 2541 2213 2552 2703 1555 2169 2587 0 2944 1531 1545 1483 1364 1706 1686 1460 1834 2105 1471 1493 2587 1758 1168 2267 2985 2371 
1486 2197 2035 1387 2991 2630 2901 1993 1179 1472 1374 1012 0 1618 2760 1827 1522 2273 1835 1738 2910 1819 1027 2824 1784 2775 2177 2344 1667 2590 
2613 1477 1256 1577 1487 1942 1272 1888 2389 2000 1627 1746 2916 0 2123 2034 1442 1083 1217 2890 1927 1069 2341 2457 2452 2663 2610 2955 2424 1554 
1039 1606 1710 2886 2456 1278 1577 2503 2479 2109 1533 2684 2652 1269 0 1115 1859 1664 2768 2580 2650 2967 1949 2498 2183 2949 1511 1519 1563 2012 
2368 1429 2174 2835 1591 1284 2638 2692 1002 1902 1603 2430 2870 2759 1967 0 2637 2819 2433 2963 2135 1374 2957 1419 1567 2073 1916 2923 1025 2875 
1971 2446 1798 2527 2809 2534 1784 1237 2494 2403 1488 2956 2788 2613 1663 1316 0 2186 1079 1130 2920 1984 2180 1967 1230 1621 1850 1921 1142 1693 
2650 1331 2191 2614 1498 1013 1289 1161 2422 1907 2416 2527 1615 1632 1150 2573 1712 0 2302 1273 1911 2909 1813 1393 2793 1093 2508 2212 1833 1251 
1310 2581 2896 2447 2911 1950 1041 2584 1496 1895 1996 1685 1133 2514 1184 2598 2448 1028 0 1297 1439 1286 2498 1481 2558 1703 2419 2142 1769 1714 
1211 1965 1523 1555 2167 1960 2639 1410 1016 2834 2680 2822 1727 2793 1821 2963 2213 1748 1178 0 1537 2585 2125 2957 2031 2622 1798 2369 2914 1382 
2577 1427 1170 2590 2248 1026 2735 1253 2090 2417 1065 1688 2321 2344 2884 1319 1674 1276 2107 1284 0 2953 1725 1287 1883 1918 1975 2301 2194 1722 
1590 1651 2718 1802 1930 1083 1162 1535 1500 2704 2202 2511 2408 1184 1826 2569 1867 1087 1722 2310 1133 0 1696 2414 2766 1217 1647 1132 2200 2742 
2741 1044 2080 1371 2623 2722 1552 2893 1460 1621 1413 1065 2402 1953 2669 1080 2934 2712 1045 1808 1953 1001 0 2923 1468 1949 1158 2613 2245 2760 
1794 1082 2740 2999 1409 2655 2315 2184 2048 1723 2884 2105 2648 2829 2600 2142 2775 2901 2133 1428 2214 1050 2227 0 1394 2752 2277 1802 1462 1019 
2753 2322 2316 1666 2194 1151 1725 2155 1524 1920 1446 1235 1914 2981 1441 1923 1427 1013 1123 2499 2991 1675 2075 2999 0 1734 2109 2879 2022 2829 
1897 1801 1586 1322 2786 2737 1544 2895 2905 2384 2762 2540 2694 1385 2420 2874 1750 2702 2451 1598 2076 1022 1318 1407 2366 0 2028 2404 2979 1685 
2722 2464 1043 2896 1213 1809 2797 1280 1997 2533 2784 2862 2630 1910 2022 1067 2534 2499 1976 1631 1851 1100 1904 1425 2232 1801 0 1175 2462 1040 
2956 1518 1447 2811 1792 1123 2587 1761 2479 2687 1631 1317 1570 2684 1790 2034 1797 2274 2968 2528 1988 2490 2131 2930 1597 1089 2630 0 1659 1862 
2300 1783 2246 2048 1252 1220 2748 2068 1451 2139 2569 2298 2317 2422 1095 1222 1124 2943 1917 1328 2607 1452 1893 2916 1197 1221 2153 2166 0 2801 
1785 1703 1681 2360 1691 2691 1727 1309 2762 2438 2408 2044 1859 1324 2092 2739 1941 1379 1585 2303 1617 2748 1384 2023 1306 1846 2809 2902 1005 0 
