0 1201 1868 1233 2860 1439 1609 2569 1494 2449 1280 1166 2814 2205 1737 2239 1577 1758 2275 2507 1423 1569 2279 2354 1795 2930 1600 2169 1708 1974 
2389 0 2024 2526 1809 2129 2869 1293 2994 1935 2689 2822 2613 1814 1774 1687 2164 2242 1220 2975 2337 2254 1125 2406 1894 2892 1703 1180 2029 1717 
1400 2647 0 2371 1685 2344 1074 2483 2321 1118 1897 1220 2431 2753 2324 1481 1411 1379 2962 2495 1346 1100 1095 1826 2448 1476 2899 1018 2947 1920 
2897 2100 1835 0 1878 2640 2210 1559 1856 2187 1648 1997 1692 1257 2757 2992 2263 1363 1675 1933 2462 2531 1486 2672 1329 2754 1390 2991 2521 2047 
2981 2964 2523 1878 0 1923 1035 1837 2832 1786 2747 2222 1172 2415 2239 1665 1936 1773 1723 1845 2446 1174 1774 1544 2421 2521 1107 1178 1653 2601 
2400 2013 2538 1673 2600 0 2008 1626 2073 1512 2813 2779 1301 2506 2748 2539 2368 1475 2193 2340 1930 2580 2555 2714 2695 2934 1961 2224 2256 2669 
2363 2150 1996 1446 2490 1747 0 2249 1190 2623 1772 2225 2713 1079 2628 1191 1767 2179 1870 2515 1775 1646 2649 1204 1311 2378 1590 1615 2496 2231 
1412 1252 2167 2054 1328 1298 1710 0 2063 2429 1480 2696 1382 1450 2537 2161 1049 2251 2738 2074 1971 2708 2057 1195 1767 2736 2281 1217 2670 2597 
2760 2166 1356 2117 2336 2217 1465 2568 0 2475 2498 1012 1209 2343 2714 1545 2945 2951 2695 2742 1264 1445 1404 2307 2167 1857 1526 2212 2341 2040 
1847 2114 1217 1151 1491 2866 1894 1317 2590 0 1928 2368 2000 2144 1042 1763 1108 2657 2148 1325 1106 2425 1641 2114 1992 1525 2053 1490 2237 2911 
1295 1198 2788 1505 2464 2559 1756 2105 2772 1767 0 1810 1799 1175 1256 1219 1844 1314 2662 2832 2635 1902 1580 1488 1742 2019 1362 2426 1917 2862 
2416 1009 2931 1393 1379 2178 2199 1083 2951 1478 2825 0 1854 2982 1776 1477 2957 1041 2807 1080 2025 2205 2784 1045 2566 1611 2881 2843 1600 1617 
1401 2899 1823 2797 2309 1856 2072 1573 1486 2906 1700 1391 0 2487 2520 1762 2873 2101 2317 2072 2550 2160 2000 1721 1545 2550 1637 2788 1173 1440 
1300 1265 2451 1333 1857 2832 2189 1312 1435 2525 2531 2469 1609 0 2358 2611 1271 1711 1189 2270 1419 2828 2425 2092 1013 1391 1456 2535 1954 2364 
2923 2361 1345 1191 2385 2547 1443 2499 1383 2894 2853 1070 2205 1450 0 1044 1085 1061 1624 1318 2854 1022 1630 1738 1180 2276 2386 1362 2852 2906 
1177 2843 2099 2586 1906 1629 2099 2377 2474 1854 1104 1589 2449 2940 2625 0 1315 2980 1764 3000 2953 1550 2719 1706 1495 1193 1464 2927 2750 2310 
2179 2620 1379 2341 1366 1173 1969 1739 1940 2116 1152 1554 2475 2058 2217 2992 0 1442 2206 2662 1487 1915 1464 2158 2072 1071 2438 2785 2822 1680 
2149 1762 2061 1916 2466 1403 1048 2812 1859 1342 2853 2008 2329 2564 2098 1495 1498 0 1055 1952 1418 1826 2559 2467 2105 2919 2904 1954 1860 1703 
1614 1441 1499 1136 1699 1089 1787 1254 2099 1732 1778 2537 1985 2688 2202 2019 1245 1196 0 1852 1762 2107 1718 1178 2439 1282 2080 2187 1183 1229 
2440 2047 1147 2551 2052 1746 2451 2949 2819 1646 2364 2689 1598 2776 2729 1448 2149 1907 2799 0 2045 2610 1912 2841 2139 1540 2308 2397 2435 2373 
2485 2724 2393 1204 2856 1175 1599 1850 2482 2980 1881 1501 2458 2996 1460 1414 1711 2849 2496 1512 0 2694 2702 2642 2358 1483 2617 1094 2688 2475 
2288 1412 1360 1600 1002 1326 1633 2692 2988 2312 2769 2005 2126 2176 2294 1451 1367 2293 2412 1290 1055 0 2167 2136 1028 2357 1086 1734 2278 2344 
1800 1187 2994 2750 2994 1326 1565 2498 1178 1331 2031 2150 2319 2691 1425 1980 1780 1247 2003 2268 2453 2690 0 1743 1654 1264 1575 1452 2725 1665 
2431 1814 2683 2271 2279 1415 2543 2119 2252 1214 2864 1613 2063 2673 3000 1907 1768 1848 2496 2183 2566 1643 2832 0 1378 1888 2720 1080 1256 1109 
1917 1275 1063 1155 2904 2097 2056 1352 2588 1525 2265 2602 1333 1327 2163 1050 1199 1303 1309 2228 2013 2741 2353 1931 0 2300 2053 1617 2142 2864 
1446 2171 1390 1301 1194 1506 1351 1156 2064 1608 2032 2641 2943 2860 1824 1807 1451 1457 2486 2916 1954 1188 1301 1281 1907 0 2936 2486 2299 2154 
2155 1281 2042 2714 2988 1856 2468 1801 1836 2754 1759 1737 2095 1125 2724 2256 2269 2047 2514 1241 1371 1427 1483 2030 1866 2995 0 1711 2533 2637 
2845 2346 1026 2272 1325 2107 2050 2700 2774 2795 1535 2278 2435 1018 2087 2074 2950 2507 2709 2753 2866 1598 2995 2806 2329 2714 2350 0 2777 1835 
1090 1464 2651 3000 2118 2046 2495 1421 1184 1997 1392 1226 2882 1030 1150 2849 1041 2030 1566 1956 1749 2804 2655 2277 2880 2714 1440 1480 0 1502 
2935 1412 2737 1916 2177 2540 2009 1343 2447 1291 2473 2406 2675 2629 2331 2933 2622 1220 2912 2747 1493 2934 1766 1779 1953 2316 2663 1930 2147 0 
