0 3 17 1 0.3 -1
0 14 7 1 0.3 -1
0 9  1 0.4 -1
0   2 1 -1
0 12  3 0.571429 -1
0 28 18 3 0.428571 -1
0 10  4 0.444444 -1
0 27 14 4 0.333333 -1
0   4 0.222222 -1
0 18  5 1 -1
0   6 1 -1
0 14 2 7 0.3 -1
0 13  7 0.4 -1
0 21 13 7 0.3 -1
0   8 0.333333 -1
0   8 0.333333 -1
0   8 0.333333 -1
0 5 12 9 0.428571 -1
0 2  9 0.571429 -1
0 29  10 1 -1
0 2  11 0.444444 -1
0 21 14 11 0.333333 -1
0   11 0.222222 -1
0 7  12 0.666667 -1
0   12 0.333333 -1
0 21 10 13 0.333333 -1
0   13 0.222222 -1
0 12  13 0.444444 -1
0   14 1 -1
0 5 11 15 1 -1
0   16 1 -1
0   17 0.5 -1
0   17 0.5 -1
0 14  18 1 -1
0   19 0.5 -1
0   19 0.5 -1
0   20 0.333333 -1
0 11  20 0.666667 -1
0 22  21 0.5 -1
0 14  21 0.5 -1
0   22 0.2 -1
0 18  22 0.4 -1
0 7  22 0.4 -1
0   23 0.25 -1
0 12 14 23 0.375 -1
0 4 14 23 0.375 -1
0 17 14 24 1 -1
0 11  25 1 -1
0 24  26 0.666667 -1
0   26 0.333333 -1
0 23  27 0.5 -1
0 2  27 0.5 -1
0   28 1 -1
0 14  29 1 -1
1   0 1 -1
1   2 0.222222 -1
1 12  2 0.444444 -1
1 23 13 2 0.333333 -1
1 5  3 0.363636 -1
1 24  3 0.363636 -1
1 23 27 3 0.272727 -1
1   4 1 -1
1 26 11 5 0.375 -1
1   5 0.25 -1
1 27 18 5 0.375 -1
1 12  6 0.5 -1
1 16  6 0.5 -1
1 3 25 7 1 -1
1 27 11 8 1 -1
1 27  9 0.363636 -1
1 29  9 0.363636 -1
1 7 25 9 0.272727 -1
1 14  10 0.4 -1
1 11 26 10 0.3 -1
1 16 21 10 0.3 -1
1 5 2 11 0.333333 -1
1 8  11 0.444444 -1
1   11 0.222222 -1
1   12 0.5 -1
1   12 0.5 -1
1 5 21 13 0.3 -1
1 25 21 13 0.3 -1
1 3  13 0.4 -1
1 27  14 0.333333 -1
1 29  14 0.333333 -1
1 2  14 0.333333 -1
1 9  15 0.5 -1
1 27  15 0.5 -1
1   16 1 -1
1 2 13 17 0.5 -1
1 26 2 17 0.5 -1
1   18 0.4 -1
1 12 6 18 0.6 -1
1   19 1 -1
1 3  20 0.333333 -1
1 11  20 0.333333 -1
1 2  20 0.333333 -1
1 12 18 21 1 -1
1   22 0.5 -1
1   22 0.5 -1
1   23 0.222222 -1
1 5 14 23 0.333333 -1
1 5  23 0.444444 -1
1 21  24 0.5 -1
1   24 0.25 -1
1   24 0.25 -1
1 12  25 0.571429 -1
1 14 26 25 0.428571 -1
1 14 5 26 0.6 -1
1   26 0.4 -1
1   27 1 -1
1   28 1 -1
1   29 0.5 -1
1   29 0.5 -1
2 7 8 0 1 -1
2 14 23 1 1 -1
2 14  3 0.571429 -1
2 6 5 3 0.428571 -1
2 29 23 4 0.333333 -1
2   4 0.222222 -1
2 13  4 0.444444 -1
2   5 1 -1
2 26 5 6 0.333333 -1
2 14 21 6 0.333333 -1
2 29 14 6 0.333333 -1
2 27  7 0.5 -1
2 4  7 0.5 -1
2 24  8 1 -1
2 6 21 9 0.272727 -1
2 19  9 0.363636 -1
2 12  9 0.363636 -1
2 4 29 10 0.5 -1
2 22 13 10 0.5 -1
2   11 0.5 -1
2   11 0.5 -1
2 26  12 0.333333 -1
2 6  12 0.333333 -1
2 21  12 0.333333 -1
2 23 8 13 0.428571 -1
2 27  13 0.571429 -1
2   14 0.4 -1
2 12 10 14 0.6 -1
2 5 27 15 0.333333 -1
2 25 0 15 0.333333 -1
2 24 19 15 0.333333 -1
2   16 1 -1
2 12 18 17 1 -1
2 12  18 0.571429 -1
2 25 19 18 0.428571 -1
2   19 1 -1
2 11  20 1 -1
2 19 14 21 1 -1
2 8  22 0.5 -1
2 10  22 0.5 -1
2   23 0.333333 -1
2 16  23 0.666667 -1
2 4 27 24 1 -1
2   25 1 -1
2 24 12 26 0.6 -1
