0 82391 82555
1 122837 123925
2 144997 152408
3 171052 166358
4 167204 170418
5 84293.9 81995.9
6 99705.8 97130.8
7 82885.1 75718.1
8 152936 147231
9 125238 132323
10 115829 117840
11 179040 172899
12 157383 151970
13 154976 149744
14 89838.7 101531
15 144075 141008
16 110918 110687
17 104651 104828
18 110529 107047
19 112815 115976
20 77895.6 78750.6
21 117219 113328
22 102979 114290
23 152016 146942
24 68183.7 75939.7
25 115633 115111
26 138498 138229
27 159782 164563
28 90055 88725
29 67791.3 64176.3
