0 170420 168749
1 137655 131580
2 152929 147944
3 153803 154320
4 104902 108027
5 129009 133559
6 89134.1 93906.1
7 131705 138270
8 132271 143166
9 84741.2 90003.2
10 164555 156011
11 132986 125651
12 82598.9 78814.9
13 90768.7 92586.7
14 145932 144817
15 87535.2 88316.2
16 78601.4 82136.4
17 103948 100367
18 145727 143477
19 90393.4 88414.4
20 102267 93307.9
21 84264.1 91692.1
22 88274.4 92482.4
23 74412.9 80847.9
24 138779 135865
25 153813 152688
26 67653.8 69172.8
27 107675 108228
28 146738 148016
29 157100 148176
