0,1,1096.96,4387.86,5484.82,1
0,2,1451.96,5807.86,7259.82,1
0,3,433.2,1732.8,2166,1
0,4,776.571,3106.29,3882.86,1
0,5,1296.05,5184.21,6480.27,1
0,6,1898.52,7594.07,9492.59,1
0,7,712.625,2850.5,3563.12,1
0,8,1626.62,6506.47,8133.08,1
0,10,1073.17,4292.7,5365.88,1
0,11,1632.86,6531.43,8164.29,1
0,12,322.2,1288.8,1611,1
0,13,2331.38,9325.5,11656.9,1
0,14,2949.29,11797.1,14746.4,1
0,15,1304.27,5217.07,6521.34,1
0,16,1491.88,5967.51,7459.39,1
0,17,2670.55,10682.2,13352.8,1
0,18,1620.88,6483.5,8104.38,1
0,19,976.95,3907.8,4884.75,1
0,20,1925.79,7703.14,9628.93,1
0,21,1206.75,4827,6033.75,1
0,22,2247.95,8991.8,11239.8,1
0,23,1898.71,7594.86,9493.57,1
0,24,2195.24,8780.94,10976.2,1
0,25,3427.8,13711.2,17139,1
0,26,491.893,1967.57,2459.46,1
0,27,1481.16,5924.63,7405.79,1
0,28,3015.28,12061.1,15076.4,1
1,0,1585.5,6342.01,7927.52,1
1,3,1268.81,5075.24,6344.05,1
1,4,865.964,3463.86,4329.82,1
1,5,1986.87,7947.47,9934.33,1
1,6,1811.94,7247.75,9059.69,1
1,7,612.893,2451.57,3064.46,1
1,8,341.25,1365,1706.25,1
1,9,738.4,2953.6,3692,1
1,10,974.293,3897.17,4871.46,1
1,11,1129.03,4516.1,5645.12,1
1,12,1015.5,4062,5077.5,1
1,13,874,3496,4370,1
1,14,2598.22,10392.9,12991.1,1
1,15,1728.26,6913.03,8641.29,1
1,16,823.833,3295.33,4119.17,1
1,17,2534.73,10138.9,12673.7,1
1,18,1463.8,5855.2,7319,1
1,19,760.333,3041.33,3801.67,1
1,20,1378.45,5513.8,6892.25,1
1,21,2576.52,10306.1,12882.6,1
1,22,1934.75,7739,9673.75,1
1,23,1154.88,4619.5,5774.38,1
1,24,1152.94,4611.77,5764.71,1
1,25,1820.21,7280.83,9101.04,1
1,26,601,2404,3005,1
1,27,766.25,3065,3831.25,1
1,28,1455.46,5821.86,7277.32,1
1,29,584.488,2337.95,2922.44,1
2,0,1753.61,7014.46,8768.07,1
2,1,450.15,1800.6,2250.75,1
2,3,152.167,608.667,760.833,1
2,4,858.607,3434.43,4293.04,1
2,5,394.95,1579.8,1974.75,1
2,6,935.389,3741.56,4676.95,1
2,7,297.75,1191,1488.75,1
2,8,572.5,2290,2862.5,1
2,10,507.75,2031,2538.75,1
2,11,298.75,1195,1493.75,1
2,12,2454.22,9816.87,12271.1,1
2,13,1286.75,5147,6433.75,1
2,14,1638.11,6552.43,8190.54,1
2,15,1547,6188,7735,1
2,16,713.683,2854.73,3568.42,1
2,17,656.75,2627,3283.75,1
2,18,619.575,2478.3,3097.88,1
2,20,623.25,2493,3116.25,1
2,21,508.25,2033,2541.25,1
2,22,2282.29,9129.14,11411.4,1
2,23,359.167,1436.67,1795.83,1
2,24,388.8,1555.2,1944,1
2,25,1112.62,4450.5,5563.12,1
2,26,408.025,1632.1,2040.12,1
2,27,179.583,718.333,897.917,1
2,28,520.75,2083,2603.75,1
3,0,504.083,2016.33,2520.42,1
3,1,149.3,597.2,746.5,1
3,2,526.25,2105,2631.25,1
3,6,727.5,2910,3637.5,1
3,7,434.19,1736.76,2170.95,1
3,8,642,2568,3210,1
3,10,1303.49,5213.94,6517.43,1
3,11,177.333,709.333,886.667,1
3,12,152.583,610.333,762.917,1
3,13,224.679,898.714,1123.39,1
3,14,2152.41,8609.64,10762.1,1
3,15,2050.45,8201.81,10252.3,1
3,16,571.75,2287,2858.75,1
3,17,258.8,1035.2,1294,1
3,18,1085.62,4342.5,5428.12,1
3,19,193.5,774,967.5,1
3,20,537.429,2149.71,2687.14,1
3,21,1302.04,5208.16,6510.2,1
3,23,540.125,2160.5,2700.62,1
3,25,1201.08,4804.33,6005.42,1
3,26,387,1548,1935,1
3,27,580.943,2323.77,2904.71,1
3,28,653.417,2613.67,3267.08,1
4,0,365.571,1462.29,1827.86,1
4,1,881.375,3525.5,4406.88,1
4,2,1243.67,4974.67,6218.33,1
4,5,745.086,2980.34,3725.43,1
4,6,997.833,3991.33,4989.17,1
4,7,714.375,2857.5,3571.88,1
4,8,1461.48,5845.91,7307.39,1
4,9,109.833,439.333,549.167,1
4,10,1588.5,6354,7942.5,1
4,11,1097.46,4389.83,5487.29,1
4,13,462.571,1850.29,2312.86,1
4,14,347.929,1391.71,1739.64,1
4,15,1837.99,7351.97,9189.96,1
4,17,1528.84,6115.36,7644.2,1
4,18,182.5,730,912.5,1
4,19,458.708,1834.83,2293.54,1
4,20,629,2516,3145,1
4,21,103.5,414,517.5,1
4,22,1017.56,4070.24,5087.8,1
4,23,376.967,1507.87,1884.83,1
4,24,1758.2,7032.8,8791,1
4,25,1730,6920,8650,1
4,26,156.667,626.667,783.333,1
4,27,207.583,830.333,1037.92,1
4,28,387.75,1551,1938.75,1
4,29,818.5,3274,4092.5,1
5,0,2089.2,8356.8,10446,1
5,1,557.05,2228.2,2785.25,1
5,3,1571.54,6286.14,7857.68,1
5,6,1549.62,6198.5,7748.12,1
5,7,1776.26,7105.03,8881.29,1
5,8,375.45,1501.8,1877.25,1
5,10,992.929,3971.71,4964.64,1
5,11,293,1172,1465,1
5,12,1078.48,4313.93,5392.41,1
5,13,1276.1,5104.4,6380.5,1
5,14,978.507,3914.03,4892.54,1
5,15,400.1,1600.4,2000.5,1
5,16,239.9,959.6,1199.5,1
5,17,242.375,969.5,1211.88,1
5,18,698.25,2793,3491.25,1
5,19,203.5,814,1017.5,1
5,20,1021.4,4085.6,5107,1
5,21,1264.5,5058,6322.5,1
5,22,506.593,2026.37,2532.96,1
5,23,667.393,2669.57,3336.96,1
5,24,546.25,2185,2731.25,1
5,25,2433.54,9734.17,12167.7,1
5,26,628.5,2514,3142.5,1
5,27,692.95,2771.8,3464.75,1
5,28,606.679,2426.71,3033.39,1
5,29,575.857,2303.43,2879.29,1
6,0,1705,6820,8525,1
6,1,4169.31,16677.2,20846.5,1
6,2,367.732,1470.93,1838.66,1
6,3,259.5,1038,1297.5,1
6,4,1122.86,4491.43,5614.29,1
6,5,857.75,3431,4288.75,1
6,7,579.214,2316.86,2896.07,1
6,8,112.071,448.286,560.357,1
6,9,1921.5,7686,9607.5,1
6,10,1854.69,7418.77,9273.46,1
6,11,307.25,1229,1536.25,1
6,12,631.633,2526.53,3158.17,1
6,13,2393.36,9573.45,11966.8,1
6,14,2579.07,10316.3,12895.4,1
6,15,343.875,1375.5,1719.38,1
6,16,959.071,3836.29,4795.36,1
6,17,1343.17,5372.67,6715.83,1
6,18,1642.64,6570.57,8213.21,1
6,19,1209.74,4838.97,6048.71,1
6,20,1225.67,4902.67,6128.33,1
6,21,1770.88,7083.5,8854.38,1
6,22,1304.62,5218.5,6523.12,1
6,23,390.625,1562.5,1953.12,1
6,24,2281.36,9125.43,11406.8,1
6,25,825.692,3302.77,4128.46,1
6,27,2596.35,10385.4,12981.8,1
6,28,1726.08,6904.33,8630.42,1
6,29,1187.66,4750.63,5938.29,1
7,0,487.714,1950.86,2438.57,1
7,1,213.417,853.667,1067.08,1
7,2,1703.25,6813,8516.25,1
7,4,1381.94,5527.77,6909.71,1
7,5,553.125,2212.5,2765.62,1
7,6,1057,4228,5285,1
7,8,889.375,3557.5,4446.88,1
7,10,1676.84,6707.36,8384.2,1
7,12,207.75,831,1038.75,1
7,13,794.125,3176.5,3970.62,1
7,14,548.1,2192.4,2740.5,1
7,15,2271.75,9087,11358.8,1
7,16,907.375,3629.5,4536.88,1
7,17,2527.2,10108.8,12636,1
7,18,1049.5,4198,5247.5,1
7,19,645.75,2583,3228.75,1
7,20,462.75,1851,2313.75,1
7,21,1811.61,7246.43,9058.04,1
7,22,663.75,2655,3318.75,1
7,23,357.625,1430.5,1788.12,1
7,24,1215.25,4861,6076.25,1
7,25,2074,8296,10370,1
7,26,214.429,857.714,1072.14,1
7,27,950.625,3802.5,4753.12,1
7,28,1743.46,6973.83,8717.29,1
7,29,1099.95,4399.81,5499.76,1
8,0,2667.79,10671.2,13339,1
8,3,856.679,3426.71,4283.39,1
8,4,265.75,1063,1328.75,1
8,5,507.4,2029.6,2537,1
8,6,376.25,1505,1881.25,1
8,7,532.3,2129.2,2661.5,1
8,10,469.6,1878.4,2348,1
8,11,786.75,3147,3933.75,1
8,12,716.55,2866.2,3582.75,1
8,13,2344.5,9378,11722.5,1
8,14,515.75,2063,2578.75,1
8,15,1199.88,4799.5,5999.38,1
8,17,1632.12,6528.5,8160.62,1
8,18,744.725,2978.9,3723.62,1
8,19,189.3,757.2,946.5,1
8,20,799.533,3198.13,3997.67,1
8,21,459.75,1839,2298.75,1
8,22,1712.83,6851.33,8564.17,1
8,23,159.875,639.5,799.375,1
8,24,1122.6,4490.4,5613,1
8,25,216.25,865,1081.25,1
8,26,242,968,1210,1
8,28,470.175,1880.7,2350.88,1
8,29,936.9,3747.6,4684.5,1
9,0,1429.65,5718.6,7148.25,1
9,1,865.975,3463.9,4329.88,1
9,3,687.5,2750,3437.5,1
9,4,1105.83,4423.3,5529.12,1
9,5,243.2,972.8,1216,1
9,6,253.75,1015,1268.75,1
9,7,636.25,2545,3181.25,1
9,8,556.8,2227.2,2784,1
9,10,280,1120,1400,1
9,12,100.583,402.333,502.917,1
9,13,412.25,1649,2061.25,1
9,14,310.875,1243.5,1554.38,1
9,15,611.917,2447.67,3059.58,1
9,16,307.5,1230,1537.5,1
9,17,1529.3,6117.2,7646.5,1
9,18,317.25,1269,1586.25,1
9,19,730.75,2923,3653.75,1
9,20,976.5,3906,4882.5,1
9,21,884.9,3539.6,4424.5,1
9,23,423,1692,2115,1
9,24,1012.5,4050,5062.5,1
9,25,385,1540,1925,1
9,26,614.25,2457,3071.25,1
9,28,1018.12,4072.5,5090.62,1
9,29,543.75,2175,2718.75,1
10,0,319.5,1278,1597.5,1
10,1,1475.5,5902,7377.5,1
10,2,950.988,3803.95,4754.94,1
10,3,238.143,952.571,1190.71,1
10,4,1177.36,4709.46,5886.82,1
10,5,112.333,449.333,561.667,1
10,6,1104.35,4417.41,5521.76,1
10,7,2204.73,8818.93,11023.7,1
10,8,1732.43,6929.71,8662.14,1
10,9,1678.51,6714.03,8392.54,1
10,11,2281.42,9125.7,11407.1,1
10,12,2157.57,8630.3,10787.9,1
10,13,1226.23,4904.93,6131.16,1
10,14,3878.21,15512.8,19391.1,1
10,15,1692.04,6768.15,8460.19,1
10,16,1503.35,6013.4,7516.75,1
10,17,1798.27,7193.07,8991.34,1
10,18,2765.56,11062.3,13827.8,1
10,19,734.868,2939.47,3674.34,1
10,21,2939.15,11756.6,14695.7,1
10,22,1307.42,5229.69,6537.11,1
10,23,1856.75,7427,9283.75,1
10,24,1796.4,7185.6,8982,1
10,25,1160.59,4642.37,5802.96,1
10,26,614.143,2456.57,3070.71,1
10,27,755.315,3021.26,3776.58,1
10,28,2101.06,8404.24,10505.3,1
10,29,895.25,3581,4476.25,1
11,0,493.268,1973.07,2466.34,1
11,1,1057.89,4231.57,5289.46,1
11,2,746.375,2985.5,3731.88,1
11,4,634.5,2538,3172.5,1
11,5,1123.2,4492.8,5616,1
11,6,972.857,3891.43,4864.29,1
11,7,632.5,2530,3162.5,1
11,8,145.833,583.333,729.167,1
11,10,1822.5,7290,9112.5,1
11,12,1414.19,5656.77,7070.96,1
11,13,407.25,1629,2036.25,1
11,14,847.2,3388.8,4236,1
11,15,1217.3,4869.2,6086.5,1
11,16,1430.76,5723.06,7153.82,1
11,17,604.25,2417,3021.25,1
11,18,2350.65,9402.59,11753.2,1
11,19,458.65,1834.6,2293.25,1
11,20,923.461,3693.84,4617.3,1
11,21,1008.36,4033.43,5041.79,1
11,22,2007.88,8031.5,10039.4,1
11,24,515.807,2063.23,2579.04,1
11,25,690.383,2761.53,3451.92,1
11,26,404.743,1618.97,2023.71,1
11,27,199.714,798.857,998.571,1
11,28,591.536,2366.14,2957.68,1
11,29,817.45,3269.8,4087.25,1
12,0,991.325,3965.3,4956.62,1
12,1,987.325,3949.3,4936.62,1
12,3,603.667,2414.67,3018.33,1
12,4,1356.86,5427.43,6784.29,1
12,5,320.375,1281.5,1601.88,1
12,6,1580.17,6320.7,7900.88,1
12,8,2023.96,8095.83,10119.8,1
12,10,1498.91,5995.64,7494.55,1
12,11,689,2756,3445,1
12,13,1292.05,5168.2,6460.25,1
12,14,2463.46,9853.86,12317.3,1
12,15,1277.3,5109.2,6386.5,1
12,16,2020.61,8082.43,10103,1
12,17,617.792,2471.17,3088.96,1
12,19,614.5,2458,3072.5,1
12,20,664,2656,3320,1
12,21,792.875,3171.5,3964.38,1
12,22,1852.17,7408.67,9260.83,1
12,23,1589.75,6359,7948.75,1
12,24,1505.62,6022.5,7528.12,1
12,25,660.55,2642.2,3302.75,1
12,28,1160.06,4640.23,5800.29,1
12,29,489.75,1959,2448.75,1
13,0,2530.54,10122.2,12652.7,1
13,1,1865.18,7460.71,9325.89,1
13,2,1056.12,4224.5,5280.62,1
13,3,647.25,2589,3236.25,1
13,4,1193.08,4772.33,5965.42,1
13,5,465.375,1861.5,2326.88,1
13,6,1736.96,6947.83,8684.79,1
13,7,261.5,1046,1307.5,1
13,8,392.4,1569.6,1962,1
13,9,510.625,2042.5,2553.12,1
13,10,1866.7,7466.8,9333.51,1
13,11,1275.17,5100.69,6375.86,1
13,12,3172.71,12690.9,15863.6,1
13,14,2476.7,9906.8,12383.5,1
13,15,1744.34,6977.34,8721.68,1
13,17,1946.52,7786.09,9732.61,1
13,18,1380.55,5522.2,6902.75,1
13,19,258.857,1035.43,1294.29,1
13,20,1422.25,5689,7111.25,1
13,21,1741.5,6966,8707.5,1
13,22,792.25,3169,3961.25,1
13,23,1391.5,5566,6957.5,1
13,24,1282.75,5131,6413.75,1
13,25,1038.71,4154.83,5193.54,1
13,26,357,1428,1785,1
13,27,127.625,510.5,638.125,1
13,28,877,3508,4385,1
13,29,555,2220,2775,1
14,0,2485.23,9940.93,12426.2,1
14,1,3084.55,12338.2,15422.7,1
14,3,1624.25,6497,8121.25,1
14,4,1598.44,6393.76,7992.2,1
14,5,897.336,3589.34,4486.68,1
14,6,1408.63,5634.52,7043.15,1
14,7,2531.71,10126.8,12658.5,1
14,8,924.6,3698.4,4623,1
14,9,1417.18,5668.71,7085.89,1
14,10,1674.88,6699.5,8374.38,1
14,11,923.643,3694.57,4618.21,1
14,13,2386.35,9545.4,11931.8,1
14,15,577.083,2308.33,2885.42,1
14,16,2608.14,10432.5,13040.7,1
14,17,2540.31,10161.3,12701.6,1
14,18,1190.86,4763.43,5954.29,1
14,19,310.875,1243.5,1554.38,1
14,20,849.5,3398,4247.5,1
14,21,1214.45,4857.8,6072.25,1
14,22,2912.35,11649.4,14561.8,1
14,23,3249,12996,16245,1
14,24,2982.68,11930.7,14913.4,1
14,25,788.642,3154.57,3943.21,1
14,26,629.274,2517.1,3146.37,1
14,27,280.5,1122,1402.5,1
14,28,3350.23,13400.9,16751.2,1
14,29,883.583,3534.33,4417.92,1
15,0,1300.5,5202,6502.5,1
15,1,1569.39,6277.57,7846.96,1
15,2,1102.33,4409.33,5511.67,1
15,3,751.333,3005.33,3756.67,1
15,5,2358.73,9434.91,11793.6,1
15,6,2528.22,10112.9,12641.1,1
15,7,2305,9219.99,11525,1
15,8,943.35,3773.4,4716.75,1
15,9,608.262,2433.05,3041.31,1
15,10,1016.55,4066.2,5082.75,1
15,11,722.3,2889.2,3611.5,1
15,12,744.833,2979.33,3724.17,1
15,13,960.404,3841.61,4802.02,1
15,14,2965.88,11863.5,14829.4,1
15,16,1207.12,4828.5,6035.62,1
15,17,1847.99,7391.94,9239.93,1
15,18,1678.34,6713.34,8391.68,1
15,19,1295.95,5183.8,6479.75,1
15,20,241.625,966.5,1208.12,1
15,21,1320.27,5281.1,6601.37,1
15,22,2719.69,10878.8,13598.5,1
15,23,1307.14,5228.57,6535.71,1
15,24,352.607,1410.43,1763.04,1
15,25,2043.65,8174.6,10218.2,1
15,26,1799.75,7199,8998.75,1
15,27,1341.2,5364.81,6706.01,1
15,28,1394.06,5576.23,6970.29,1
15,29,313.875,1255.5,1569.38,1
16,0,1087.17,4348.67,5435.83,1
16,1,485.943,1943.77,2429.71,1
16,2,156.6,626.4,783,1
16,3,497.133,1988.53,2485.67,1
16,6,1466.5,5866,7332.49,1
16,8,789.65,3158.6,3948.25,1
16,9,370.5,1482,1852.5,1
16,10,1907.89,7631.57,9539.46,1
16,11,740.45,2961.8,3702.25,1
16,12,1105,4420,5525,1
16,13,810.05,3240.2,4050.25,1
16,14,1712.05,6848.19,8560.23,1
16,15,1101.16,4404.65,5505.81,1
16,17,570.15,2280.6,2850.75,1
16,18,686,2744,3430,1
16,19,1103.43,4413.73,5517.17,1
16,20,764,3056,3820,1
16,21,409.35,1637.4,2046.75,1
16,22,966.271,3865.09,4831.36,1
16,23,581.25,2325,2906.25,1
16,24,1711.79,6847.17,8558.96,1
16,25,222.9,891.6,1114.5,1
16,26,724.5,2898,3622.5,1
16,27,739.5,2958,3697.5,1
16,28,529.833,2119.33,2649.17,1
16,29,86.0833,344.333,430.417,1
17,0,2745.6,10982.4,13728,1
17,1,1098.32,4393.29,5491.61,1
17,2,626.25,2505,3131.25,1
17,4,675.25,2701,3376.25,1
17,5,169.875,679.5,849.375,1
17,6,921.393,3685.57,4606.96,1
17,7,1086.25,4345,5431.25,1
17,8,97.8333,391.333,489.167,1
17,9,1597.12,6388.5,7985.62,1
17,10,2008.33,8033.33,10041.7,1
17,11,641.625,2566.5,3208.12,1
17,12,1411,5644,7055,1
17,13,906.767,3627.07,4533.83,1
17,14,1222.97,4891.87,6114.84,1
17,15,3151.5,12606,15757.5,1
17,16,302.167,1208.67,1510.83,1
17,18,2265.21,9060.86,11326.1,1
17,19,1311.36,5245.43,6556.79,1
17,20,1851.15,7404.6,9255.75,1
17,21,875.121,3500.49,4375.61,1
17,22,2306.43,9225.73,11532.2,1
17,23,2400.6,9602.4,12003,1
17,24,904.667,3618.67,4523.33,1
17,25,1499.66,5998.64,7498.3,1
17,26,901.739,3606.96,4508.7,1
17,27,607.2,2428.8,3036,1
17,28,1781.34,7125.36,8906.7,1
17,29,1083.55,4334.2,5417.75,1
18,0,953.714,3814.86,4768.57,1
18,1,364,1456,1820,1
18,2,1925.28,7701.1,9626.38,1
18,3,374,1496,1870,1
18,4,245.667,982.667,1228.33,1
18,5,813.214,3252.86,4066.07,1
18,6,1772.62,7090.5,8863.12,1
18,7,303.5,1214,1517.5,1
18,8,449.875,1799.5,2249.38,1
18,9,336.571,1346.29,1682.86,1
18,10,2301.2,9204.8,11506,1
18,11,156.9,627.6,784.5,1
18,12,1724.5,6898,8622.5,1
18,13,2732.83,10931.3,13664.2,1
18,14,1617.85,6471.4,8089.25,1
18,15,1198.86,4795.43,5994.29,1
18,16,1149.08,4596.33,5745.42,1
18,17,968.25,3873,4841.25,1
18,19,748.167,2992.67,3740.83,1
18,20,657.5,2630,3287.5,1
18,21,1519.1,6076.4,7595.5,1
18,22,2077.43,8309.73,10387.2,1
18,23,450.364,1801.46,2251.82,1
18,24,576.429,2305.71,2882.14,1
18,25,1309.11,5236.43,6545.54,1
18,26,944.75,3779,4723.75,1
18,27,861.25,3445,4306.25,1
18,28,2242.75,8971,11213.8,1
18,29,1041.62,4166.5,5208.12,1
19,0,203,812,1015,1
19,1,925.94,3703.76,4629.7,1
19,2,388.5,1554,1942.5,1
19,4,257.25,1029,1286.25,1
19,6,1589.58,6358.33,7947.92,1
19,7,583.75,2335,2918.75,1
19,8,252.25,1009,1261.25,1
19,9,154.917,619.667,774.583,1
19,10,1473.8,5895.2,7369,1
19,12,218.036,872.143,1090.18,1
19,13,1399.18,5596.71,6995.89,1
19,14,257.25,1029,1286.25,1
19,15,1235.82,4943.29,6179.11,1
19,16,192.417,769.667,962.083,1
19,17,1148.75,4595,5743.75,1
19,18,214.2,856.8,1071,1
19,20,151.75,607,758.75,1
19,21,779.125,3116.5,3895.62,1
19,22,2182.9,8731.6,10914.5,1
19,23,586.464,2345.86,2932.32,1
19,24,1537.65,6150.6,7688.25,1
19,25,1195.54,4782.14,5977.68,1
19,27,303.75,1215,1518.75,1
19,28,413.725,1654.9,2068.62,1
20,0,1749.32,6997.27,8746.59,1
20,1,2060.25,8241,10301.2,1
20,2,206.857,827.429,1034.29,1
20,3,397.5,1590,1987.5,1
20,5,1866.8,7467.2,9334,1
20,6,1815.61,7262.43,9078.04,1
20,7,1035.5,4142,5177.5,1
20,8,1110.5,4442,5552.5,1
20,9,249.6,998.4,1248,1
20,10,979.714,3918.86,4898.57,1
20,11,1017,4068,5085,1
20,12,319.536,1278.14,1597.68,1
20,13,669.375,2677.5,3346.88,1
20,14,1022.75,4091,5113.75,1
20,15,1189.25,4757,5946.25,1
20,16,331,1324,1655,1
20,17,179.5,718,897.5,1
20,18,821.5,3286,4107.5,1
20,19,182,728,910,1
20,21,516.393,2065.57,2581.96,1
20,22,1016.5,4066,5082.5,1
20,23,754.625,3018.5,3773.12,1
20,24,756.607,3026.43,3783.04,1
20,25,802.9,3211.6,4014.5,1
20,27,355.25,1421,1776.25,1
20,28,1425.23,5700.92,7126.15,1
20,29,345.75,1383,1728.75,1
21,0,1626.99,6507.97,8134.96,1
21,1,1909.89,7639.57,9549.46,1
21,2,1589.12,6356.5,7945.62,1
21,3,553.5,2214,2767.5,1
21,4,611.25,2445,3056.25,1
21,5,626.35,2505.4,3131.75,1
21,6,1564.25,6257,7821.25,1
21,7,1648.61,6594.43,8243.04,1
21,8,727.5,2910,3637.5,1
21,10,1966.29,7865.17,9831.46,1
21,11,777.25,3109,3886.25,1
21,12,1725.97,6903.9,8629.88,1
21,13,1073.53,4294.13,5367.67,1
21,14,1120.83,4483.3,5604.12,1
21,15,1177.58,4710.33,5887.92,1
21,16,1056.67,4226.67,5283.33,1
21,17,1141.02,4564.09,5705.11,1
21,18,1002.12,4008.5,5010.62,1
21,19,2157.7,8630.8,10788.5,1
21,20,338.5,1354,1692.5,1
21,22,615.292,2461.17,3076.46,1
21,23,956.5,3826,4782.5,1
21,24,2520.25,10081,12601.2,1
21,25,364.357,1457.43,1821.79,1
21,26,773.375,3093.5,3866.88,1
21,27,977.75,3911,4888.75,1
21,28,1970.17,7880.7,9850.88,1
21,29,723.979,2895.91,3619.89,1
22,0,1802.5,7210,9012.5,1
22,1,2097.97,8391.89,10489.9,1
22,2,1255.25,5021,6276.25,1
22,3,2107.53,8430.13,10537.7,1
22,4,2052.45,8209.81,10262.3,1
22,5,1235.25,4941,6176.25,1
22,6,1333.99,5335.95,6669.94,1
22,7,648,2592,3240,1
22,8,1258.17,5032.67,6290.83,1
22,9,1269.92,5079.7,6349.62,1
22,10,2554.18,10216.7,12770.9,1
22,11,804,3216,4020,1
22,12,1812.05,7248.2,9060.25,1
22,13,765.75,3063,3828.75,1
22,14,1497.76,5991.03,7488.79,1
22,15,1273.31,5093.24,6366.55,1
22,16,1110.1,4440.4,5550.5,1
22,17,1417.75,5671,7088.75,1
22,18,248.25,993,1241.25,1
22,19,960.702,3842.81,4803.51,1
22,20,569.321,2277.29,2846.61,1
22,21,846.333,3385.33,4231.67,1
22,23,2291.21,9164.83,11456,1
22,24,2704.38,10817.5,13521.9,1
22,25,4052.46,16209.8,20262.3,1
22,26,801.25,3205,4006.25,1
22,27,213.3,853.2,1066.5,1
22,28,2295.47,9181.87,11477.3,1
22,29,555.236,2220.94,2776.18,1
23,0,1173.75,4695,5868.75,1
23,1,1465.08,5860.33,7325.42,1
23,2,1029.3,4117.21,5146.52,1
23,3,251,1004,1255,1
23,6,1579.62,6318.47,7898.08,1
23,7,873.143,3492.57,4365.71,1
23,8,509.25,2037,2546.25,1
23,9,633.25,2533,3166.25,1
23,10,902.25,3609,4511.25,1
23,11,1339.25,5357,6696.25,1
23,12,565,2260,2825,1
23,13,357.625,1430.5,1788.12,1
23,14,2346.33,9385.3,11731.6,1
23,15,902.3,3609.2,4511.5,1
23,16,727.414,2909.66,3637.07,1
23,17,1763.93,7055.71,8819.64,1
23,18,667,2668,3335,1
23,19,623.357,2493.43,3116.79,1
23,20,2226.35,8905.4,11131.8,1
23,21,2538.5,10154,12692.5,1
23,22,1956.61,7826.43,9783.04,1
23,24,1382,5528,6910,1
23,25,722,2888,3610,1
23,26,515.667,2062.67,2578.33,1
23,27,691.417,2765.67,3457.08,1
23,28,2090.43,8361.7,10452.1,1
23,29,524.75,2099,2623.75,1
24,0,1982.1,7928.4,9910.5,1
24,1,1443.47,5773.9,7217.37,1
24,2,1071.12,4284.5,5355.62,1
24,3,407.657,1630.63,2038.29,1
24,4,1610.66,6442.64,8053.3,1
24,5,573.083,2292.33,2865.42,1
24,6,828.411,3313.64,4142.05,1
24,7,220.833,883.333,1104.17,1
24,8,697.667,2790.67,3488.33,1
24,9,574.196,2296.79,2870.98,1
24,10,3047.93,12191.7,15239.6,1
24,11,1927.26,7709.05,9636.31,1
24,12,1093,4372,5465,1
24,13,1190.75,4763,5953.75,1
24,14,1270.08,5080.31,6350.39,1
24,15,3530.75,14123,17653.8,1
24,16,528,2112,2640,1
24,17,902.792,3611.17,4513.96,1
24,18,1458.78,5835.1,7293.88,1
24,21,1047.23,4188.93,5236.16,1
24,22,2187.5,8750,10937.5,1
24,23,1424.75,5699,7123.75,1
24,25,3019.37,12077.5,15096.8,1
24,26,547.857,2191.43,2739.29,1
24,27,413.55,1654.2,2067.75,1
24,28,2424.64,9698.56,12123.2,1
24,29,1107.85,4431.38,5539.23,1
25,0,2587.18,10348.7,12935.9,1
25,1,3677.5,14710,18387.5,1
25,2,606.125,2424.5,3030.62,1
25,4,1042.12,4168.5,5210.62,1
25,5,864.099,3456.4,4320.49,1
