0 2731 1911 1434 1800 2706 1119 2870 1761 2004 2276 2252 1655 2905 1444 1237 2573 1214 2989 1931 2724 1124 1959 2707 2309 2700 2248 1042 2190 2510 
1677 0 1522 2337 2240 1221 2717 2321 1905 1719 1468 1227 1136 1226 1894 1971 1600 2922 2092 1202 2543 2021 2265 1263 2165 1344 2257 1987 1893 2564 
1423 1874 0 2448 1476 1809 2553 1726 2498 1717 2898 1885 1240 1439 2163 2722 1769 1163 2180 2082 2994 2664 1311 2330 1144 1925 1132 2211 1281 2312 
2078 1339 1585 0 1568 2050 1681 3000 1523 1927 1064 1390 1188 2803 2350 1098 1968 1128 2095 1976 2321 1802 2652 1861 2086 2527 2329 2179 2415 2404 
1139 1671 2154 1927 0 1715 1553 1337 2775 2399 1643 1608 1764 1242 1981 2338 2593 1248 1712 2042 2258 1676 2815 1558 2260 2194 1308 2151 1446 1633 
2065 2729 2449 2375 2700 0 1373 1465 2580 1212 2562 2914 1763 2336 2279 2579 2912 1991 1530 2160 1871 2667 1453 2016 1490 2217 1473 2287 1143 1792 
2049 2186 2856 2816 2698 1200 0 1776 2063 2371 2476 2415 2660 2881 1674 2551 1637 1906 2718 1283 1014 1121 1818 1623 1370 2662 2339 1582 2448 2374 
2206 2860 1268 2934 2621 1525 2673 0 2736 2538 1833 1784 2971 2982 2297 2170 2026 2834 1991 2690 1690 1187 2879 2312 1349 1264 2192 2578 1766 2204 
1099 1209 1289 2018 2549 2027 2187 1612 0 2290 2320 2879 2139 3000 2128 1609 1015 1414 2278 1771 2846 1146 1006 2477 1405 1292 2130 2235 2376 2848 
1036 1136 1030 2526 1901 2810 1428 1920 1271 0 2599 1314 2262 1224 1270 1836 2181 2394 2720 2426 1060 2308 1048 2397 1816 1535 1639 2136 1932 1341 
1176 2610 2297 1301 2372 1440 2955 2749 1840 1754 0 1443 2658 2477 1260 1292 2548 1649 1787 1188 2067 1083 2019 2103 2180 1393 1295 1385 1893 2685 
2816 1199 1301 1780 2994 1174 2018 2004 2272 1764 2923 0 2360 2924 2641 2637 2864 2632 1560 1991 2730 2153 2363 1345 1561 2639 2970 1094 1290 2580 
2516 2380 2924 2204 1206 1823 1859 1317 2907 2582 1854 1132 0 2648 1489 1996 1475 2944 2454 2123 2663 2028 2176 2665 2789 1794 1468 2164 2483 2363 
1182 2810 1509 2883 1917 1632 1606 2846 1670 2263 2662 2360 2585 0 2125 1179 2540 2454 2148 2171 1083 2498 2353 2373 1014 1691 2625 2509 2441 2697 
1679 1671 2928 2270 1120 1918 2660 2317 1829 1332 2156 1183 2052 2546 0 2013 2907 2391 2124 2502 1936 2316 2724 2549 2171 1348 1323 1518 1989 2770 
2463 1390 1845 1100 1400 2569 2827 2957 2089 2473 2546 2155 2952 2404 1589 0 2588 2031 2801 1247 2658 2207 1087 1062 1278 1634 1689 2116 2989 1636 
1679 1335 2082 2814 1649 1330 2720 2775 2799 1765 2715 1446 1850 1998 1217 2774 0 1664 2687 2979 2458 1786 2742 1748 1709 1066 2143 1572 2639 1679 
2178 2324 2782 2920 2613 1338 2111 1192 2273 2211 1739 1301 2649 2128 1194 1666 2200 0 1325 1679 2230 1327 2259 2933 1611 1198 2569 1954 1194 1443 
2319 1597 2156 2006 1745 2609 1251 1653 1547 2119 2018 1699 1579 1711 1334 1772 2672 2723 0 2668 1282 2820 2625 2448 2855 2646 1767 1736 1722 2098 
1981 1623 2828 1627 1782 2219 1383 1083 2003 2667 2243 2725 2581 2932 1150 1639 2027 1619 2474 0 1395 1521 2823 2363 1907 2935 2770 2578 1216 2931 
2496 1133 1686 2658 2648 1676 2014 1920 1856 2432 1239 1598 1937 1085 2658 2139 2336 2865 2316 2175 0 2627 2256 1799 1853 2948 1774 2121 2640 1947 
2802 1188 2661 2423 1734 1114 2433 1350 1166 2138 1153 1984 1543 1710 1212 1457 1717 1925 2382 1602 1150 0 2529 2461 2671 1942 2704 1184 2406 2429 
2594 2644 2421 1860 2254 2058 1854 1685 2804 1103 1961 2793 2652 2900 1208 2336 1858 1677 1398 1881 1108 1649 0 1847 2032 2178 2912 2662 2226 2129 
1616 2885 2325 1522 1683 1622 1014 2131 1089 1396 1133 1653 1578 1711 1131 1860 2797 1263 2137 1590 1996 2737 1046 0 2927 1802 2707 1504 1628 2741 
2148 2891 2576 1460 2253 1058 2806 2965 1827 2519 2690 2754 2552 2693 2691 1367 1857 1910 2125 2406 1725 2864 2109 1132 0 1305 1012 2036 1093 1782 
1953 2770 2838 1698 1958 1427 1565 2171 2124 1861 1550 2642 1062 2765 2398 1169 2841 1750 1902 2176 2273 1415 2921 2783 2546 0 1462 1422 1882 1407 
1015 1697 1304 2416 1208 2591 2373 1523 2466 1270 2532 1387 1437 1033 2326 2294 2461 1493 2940 1712 1766 2736 1462 2094 1539 2656 0 1669 1736 1516 
2729 2573 2961 1759 2712 2722 1600 1080 2890 1506 2536 1617 1981 1143 1834 1695 2314 2484 1987 2574 1667 1282 2988 1656 2192 1317 1679 0 2690 2614 
1342 2099 1858 2884 2472 2781 2827 2311 1328 1009 1147 2044 1191 2416 2902 2685 2328 2094 2781 2021 2338 1873 1357 1335 2500 2013 1472 2457 0 1449 
1813 1243 2075 2419 2196 2882 1279 2193 1860 2992 1914 2445 2565 2990 2283 2531 1319 1076 1018 1701 1939 2767 1213 1657 2679 1883 2167 1537 2363 0 
