0,174226,171794
1,146154,145063
2,86081.8,78543.8
3,65423.9,64405.9
4,84837.8,82647.8
5,93063.7,92223.7
6,150673,144696
7,110031,99657.6
8,79701,80880
9,64949.6,67007.6
10,169830,169445
11,94074,95941
12,108208,113256
13,137465,136511
14,181297,186252
15,154961,152553
16,85300.6,86165.6
17,145801,153036
18,127266,126187
19,70582.2,76955.2
20,92707.3,94234.3
21,133186,138941
22,167335,163344
23,121426,115897
24,146125,150432
25,160730,167128
26,60194.1,61970.1
27,70753.2,68609.2
28,167427,168229
29,72026.4,69830.4
