0,122747,124208
1,74633.9,64786.9
2,138811,137857
3,92721.6,88604.6
4,136162,141610
5,144422,145211
6,75093.6,79998.6
7,145231,141078
8,156325,154486
9,114992,113208
10,125803,127428
11,152878,151719
12,149144,149716
13,53636.2,60598.2
14,152093,151696
15,79621.1,82118.1
16,122976,126389
17,135866,138795
18,125406,121505
19,144718,147425
20,122749,119309
21,91910.3,82832.3
22,68172.7,64621.7
23,141701,146676
24,97533.6,98186.6
25,84962.7,83372.7
26,118988,127015
27,106010,105965
28,96409.5,100898
29,157425,151828
