0 164756 162149
1 153626 156419
2 156389 158825
3 89479.1 89819.5
4 113426 119898
5 133527 124362
6 99894.9 106947
7 56053.2 60096.2
8 122430 119226
9 90432.3 82115.6
10 67676.7 68289.6
11 122919 120889
12 141610 143966
13 69465.4 63779.2
14 85614.8 87095
15 95152.5 94558.9
16 153534 154983
17 96897.5 95434.7
18 113326 116128
19 107415 110078
20 152886 157106
21 116723 118715
22 74072.9 72269.4
23 163959 161517
24 147652 143754
25 136155 141921
26 155697 162107
27 129032 125133
28 140073 132777
29 83043.5 81716.9
