0 9 10 1 0.95 -1
0 13  2 0.525 -1
0 20  2 0.475 -1
0 9  3 0.525 -1
0   3 0.2625 -1
0   3 0.2625 -1
0 14 10 4 0.95 -1
0 15  5 0.42 -1
0 16  5 0.42 -1
0   5 0.19 -1
0 7 27 6 0.316667 -1
0   6 0.211111 -1
0 21  6 0.422222 -1
0   7 0.95 -1
0 4  8 0.475 -1
0 2  8 0.475 -1
0 15  9 0.95 -1
0   10 0.233333 -1
0 4  10 0.422222 -1
0 5 8 10 0.35 -1
0 5 2 11 0.45 -1
0   11 0.3 -1
0   11 0.3 -1
0 4  12 0.6 -1
0 3 14 12 0.407143 -1
0 27 26 13 0.39375 -1
0   13 0.2375 -1
0 2 12 13 0.35625 -1
0 11 27 14 0.315 -1
0 3  14 0.42 -1
0 10 5 14 0.285 -1
0 19 17 15 0.95 -1
0   16 0.35 -1
0 11  16 0.633333 -1
0 10 8 17 0.525 -1
0 21 22 17 0.475 -1
0 2  18 0.525 -1
0   18 0.2375 -1
0   18 0.2375 -1
0 15  19 0.422222 -1
0   19 0.211111 -1
0 12 26 19 0.316667 -1
0   20 0.475 -1
0   20 0.475 -1
0   21 0.211111 -1
0 10  21 0.422222 -1
0 19 24 21 0.316667 -1
0   22 1.05 -1
0   23 1.05 -1
0 21  24 0.38 -1
0 16  24 0.42 -1
0   24 0.21 -1
0   25 0.316667 -1
0 17  25 0.7 -1
0 16 15 26 0.39375 -1
0   26 0.2375 -1
0 4 15 26 0.35625 -1
0   27 0.475 -1
0   27 0.475 -1
0   28 0.95 -1
0 22 13 29 0.475 -1
0 20 10 29 0.525 -1
1 2 26 0 0.316667 -1
1 22  0 0.422222 -1
1   0 0.233333 -1
1 19 27 2 0.285 -1
1 22 17 2 0.285 -1
1 10  2 0.38 -1
1 2 21 3 0.63 -1
1   3 0.38 -1
1   4 0.3 -1
1 8 15 4 0.407143 -1
1   4 0.271429 -1
1   5 0.95 -1
1 8  6 1.05 -1
1   7 0.42 -1
1 12 16 7 0.57 -1
1 6 14 8 0.525 -1
1 28 15 8 0.475 -1
1 4  9 0.525 -1
1 11  9 0.475 -1
1 24  10 0.95 -1
1 10 0 11 0.95 -1
1   12 0.316667 -1
1 22  12 0.7 -1
1 21  13 0.542857 -1
1 22 12 13 0.407143 -1
1 6 19 14 1.05 -1
1   15 0.95 -1
1 4  16 0.525 -1
1   16 0.2625 -1
1   16 0.2625 -1
1 11  17 0.38 -1
1   17 0.19 -1
1 2  17 0.42 -1
1 0  18 0.38 -1
