0 2153 2537 1744 1148 2538 2722 1289 1847 1414 2776 1447 2811 1109 2544 1888 2996 2487 1060 2721 2275 2112 1603 2261 1560 2011 1647 1704 1598 1835 
1025 0 1760 2249 2721 2486 2105 2323 2657 1549 2851 2033 2698 2168 1417 1283 2569 1685 1718 1165 1175 2727 2021 1364 2129 2442 1852 1376 2429 1481 
2474 1539 0 1446 1922 1506 2073 1328 2758 2191 2386 2375 1118 1139 2138 1821 1680 1556 1759 1045 1957 2049 1352 2885 2378 1809 2546 2475 2854 1267 
2753 2766 2041 0 2513 2835 2043 1575 1143 1968 1382 2669 2488 2987 2678 2760 2752 1146 1551 1089 2694 1597 1134 1904 1045 2955 2248 1199 1752 2820 
1330 2610 2305 2956 0 2312 2977 1011 1454 1102 2792 1109 1913 1843 2907 2258 2162 1049 1379 1367 1253 1941 1111 1881 2872 1345 2723 1088 1522 1395 
2173 1840 2833 2226 1095 0 2761 1010 2840 1195 1242 1919 1951 2401 1530 1170 2672 2348 2781 1113 2686 1453 2268 2183 1925 1608 2691 1386 1342 1134 
1896 1249 1759 2640 1419 2617 0 2209 2396 1967 1656 1987 1183 1315 1206 1818 1888 1632 1761 2406 2825 2466 2338 1774 2820 1041 1097 2537 2947 1424 
1969 1804 2258 1634 2951 2542 1673 0 2346 1480 1339 1161 1369 2531 2188 2804 2159 2537 1420 2565 1386 1779 1498 2458 1455 2468 1828 2363 1728 2264 
2271 2448 2829 1999 2945 1208 1672 2599 0 1158 1581 2505 1416 2642 1287 1372 2619 2015 1101 2104 2139 2885 2173 2530 1971 1142 2541 1075 1122 1173 
2808 2124 1425 1195 1160 1249 1008 2370 2589 0 1688 2311 1604 2817 2751 1548 2080 2349 2771 2127 1981 2928 1992 1967 2773 1211 2325 1845 2919 1647 
2873 2805 2564 1908 2712 2801 1186 1117 1182 1254 0 2190 1724 1435 1941 2057 1377 2542 1071 1414 2907 2635 1750 2659 1754 2208 2838 2254 1771 1567 
2725 1182 2557 1924 2413 2886 1920 1944 2454 2089 2148 0 1358 1193 2199 1302 1905 1236 2921 1231 1889 1606 1793 2649 1564 1259 1798 2684 1733 2801 
2942 2850 1642 2093 1310 2797 1710 1851 2768 1685 1107 1957 0 2252 2832 2348 1157 1945 2380 1127 1690 2224 2475 1784 2449 1590 2465 1881 1378 2431 
2611 2618 1109 1645 1177 1453 2072 1289 1586 2701 1497 2699 2341 0 1943 2675 2229 2392 2642 1332 2698 1362 2959 2063 1115 2956 2380 1649 2176 2420 
2554 2286 1391 2917 1916 2399 1729 2968 1607 1658 2789 1045 1625 2588 0 2796 1613 2971 1760 2015 1519 1850 2773 2435 1003 1711 2119 1568 1985 2100 
2564 2795 1403 1412 1963 2545 2373 2147 1144 1068 2100 2354 2908 1702 2077 0 1442 1813 1892 1007 1110 1995 2460 2632 1107 2571 1317 1428 2853 1973 
2451 1846 1745 2027 1442 2169 1784 1297 1591 2757 2253 2763 2783 2850 2526 1929 0 2633 2261 2988 2746 2400 2844 1492 2861 2562 1673 2126 2674 1047 
2025 2885 2729 2469 1047 1085 2413 2516 2082 2566 1387 2536 1700 2424 2085 1769 2746 0 1998 1515 2155 1541 1725 2181 1277 1593 2019 2503 1133 2059 
2642 1065 1529 1565 1965 1780 2221 1782 2885 2749 2353 2876 1027 1510 1186 2004 1386 1736 0 2595 2988 2492 1572 1206 2353 2785 2500 1699 2265 1005 
2064 2349 1005 1280 1139 2714 2745 1861 1126 2353 1987 1360 1264 2118 2484 1740 2515 2194 1845 0 1320 2688 1609 2940 1546 1803 2542 2276 2793 1440 
2603 2074 2958 2273 2462 1552 1788 2697 1869 2097 1023 2618 2146 2497 2735 2300 1823 1989 2798 1142 0 2946 2932 1871 1025 1255 2531 1371 2233 1144 
2941 1987 2224 2029 2886 1566 1372 2390 2226 1726 2543 1482 2826 2452 2518 1802 1447 1470 2489 2216 2326 0 1591 1159 2030 1382 2927 1041 1790 2285 
2307 1036 2601 2477 2888 1238 2427 2402 1597 1745 2679 2624 2018 1567 1441 2080 1086 1873 2412 1450 2886 1961 0 1091 2427 1531 2007 2861 1199 1815 
2538 1505 1335 1495 1121 2142 2914 2906 2770 1427 2257 1530 1203 2770 1822 2221 2713 2637 2275 2696 2335 1394 2186 0 1904 1869 2845 1982 2468 1102 
1012 1806 2076 1513 1646 1123 1238 1401 2604 2997 2614 1403 2605 1447 2642 2667 2613 2026 1049 1884 2145 2111 1964 2000 0 2146 1583 2017 2864 1927 
1641 2882 1589 1968 2213 2211 2586 1096 1481 2863 1968 2729 1600 2785 2844 1698 1763 1928 1582 1782 2453 1647 1071 2736 1584 0 1808 2354 1658 2414 
2645 1048 1433 2411 1767 2244 2894 1823 2650 2282 2506 1529 1667 1829 1200 2752 2212 1495 2642 2098 1300 1699 1760 2942 1556 2803 0 1551 2123 2898 
2560 1877 1390 2929 1571 1281 2711 2529 1435 2581 1637 2930 2377 1469 2419 2365 2483 2002 1347 2952 2700 2995 2827 2523 1156 1058 1451 0 1350 2007 
2323 1032 2255 1140 1164 2597 1427 2474 2746 1555 1981 2691 1154 2315 1871 2906 1015 2398 2644 1296 1840 1495 2551 1332 1670 1729 1911 1430 0 1166 
2683 2839 1934 2705 1617 2018 1589 1613 1275 2801 1211 1771 2176 2230 2855 1956 2562 1388 2246 1730 2760 2971 2459 2277 1869 1947 2882 2349 2806 0 
