0 2960 1706 2649 2474 1102 1099 1045 1592 1862 2659 2124 2038 1180 2535 2526 1318 2311 1735 2008 2761 1741 1410 1512 1559 1350 2610 1936 1898 1330 
1943 0 1277 2759 2989 2449 1753 2990 1333 1572 1022 2811 1110 2542 1948 1565 2467 1914 1409 2928 2094 1446 1740 1748 1443 2628 1948 2869 2636 1062 
1184 2023 0 1841 1621 1724 2261 1685 1436 1406 2916 2421 2141 2969 1900 2725 2196 2733 2130 1281 1770 2036 1197 2571 2367 2783 2204 1856 2835 1814 
2442 2089 1700 0 1416 1837 1154 2765 1720 2147 1950 1979 2554 2796 2340 1704 1583 2291 1378 1525 1565 2549 2866 2390 1320 1146 1317 1449 1894 2811 
2998 1345 2399 2572 0 1534 1612 1964 2797 2450 1587 2438 2284 1161 2745 1763 2139 1204 2760 2682 1706 1579 1915 2325 2426 1014 2610 2319 1920 2720 
1227 1793 1822 2112 2249 0 1347 1981 2714 2861 2479 2169 2166 1999 1468 2537 2883 2683 2412 1850 1731 2170 1201 2231 2653 2218 1743 2411 2299 2845 
2234 2037 1641 1520 1760 2470 0 1681 1475 2534 1725 1348 2501 1042 1802 2636 1210 2854 2318 2658 1492 1300 1174 1551 1826 1560 1587 2222 2450 1265 
1413 1050 1844 2574 2284 1013 2219 0 1468 1950 1279 1282 2803 1782 1375 1127 1020 2199 1717 2793 2698 1405 2621 2577 2398 1168 2098 1016 1657 2325 
2537 1806 1790 2809 1924 1611 2108 1930 0 2190 2107 2807 2816 1027 1946 1281 2198 1271 1994 1142 1221 2332 2182 2375 2651 1803 2326 1497 1068 2909 
1352 1328 1771 2548 2975 2743 1939 2885 2855 0 1839 2582 1603 2255 1711 2017 1417 2483 1276 2839 1388 2954 1158 1658 2674 2742 2557 2982 2338 1992 
2687 1952 2008 2910 1034 2056 2099 2723 1649 2153 0 1838 2385 2535 1398 2138 1893 1946 2969 1677 2535 1881 2654 2442 1722 2100 1021 2686 2933 2438 
2577 1512 2264 2827 2995 1761 2803 2920 2165 2092 1712 0 2558 1835 2848 2279 2094 2067 1103 1901 1570 1243 1299 2234 1521 2934 2088 2466 1762 1289 
2887 2602 1217 2051 2847 2491 1698 2976 2140 1008 1038 2322 0 1390 2430 1763 1823 1477 1587 1668 1503 1848 1536 1562 2049 1844 1545 2810 2897 2045 
1226 2158 1546 2530 2818 1360 2279 1976 1076 1732 1569 1247 1176 0 1119 2843 2470 1733 2161 2693 2864 2030 1288 2229 2574 2249 2207 2877 2524 2796 
2790 2336 1718 1831 1313 1786 1669 1505 2526 2119 2339 2347 1811 1224 0 1073 2980 1149 2117 2058 2561 1555 1201 1685 2257 1150 2566 1977 1117 1333 
2232 1496 1612 2975 1475 2680 2122 1192 2716 1315 1818 1846 1395 2454 1297 0 2280 2197 1602 2404 1196 2873 1477 2604 2058 2234 2933 2574 2022 1550 
1665 1427 1534 1044 2638 1012 2717 2334 1372 2387 2082 1583 1285 1570 1255 1863 0 2695 1402 2913 2055 1566 1319 2003 1893 2388 1621 1206 1407 2443 
2619 1452 1900 1794 1579 1451 1031 1471 1796 1865 2267 2242 2145 1595 1889 2647 1841 0 1948 1907 2491 1260 2394 1537 1725 1590 2361 2512 2496 2544 
1730 1763 1789 2313 1043 1334 2371 1063 1813 1116 2134 1194 2074 1379 2047 2197 1304 2273 0 2253 1193 2818 2045 1572 2317 2727 1452 2323 1711 2484 
2983 1752 2258 1777 1847 1499 2546 1519 2375 2888 1890 1409 2165 1070 2999 1904 1212 1453 1745 0 1073 2805 1257 2350 1085 1118 2379 1750 1991 1852 
1921 1453 2115 1638 1501 2017 1947 1500 2971 1887 1118 1156 2470 2546 2898 2924 2505 1833 2416 2670 0 2017 1112 2039 2627 1090 1691 2582 1201 2955 
2002 2320 2908 2655 1427 1404 2946 2410 1022 1275 1805 2014 1145 2867 2675 1303 2841 2105 2338 1012 1813 0 1411 1906 1125 2551 1881 2639 1754 2974 
1382 1294 2892 1801 1471 2990 1658 1056 2621 2706 2626 1981 1076 2265 1668 1637 2241 1455 2000 1812 2723 2527 0 1966 2345 2296 1255 1991 1582 1337 
2240 1075 1282 2402 1428 2111 2271 2325 1970 1200 1485 2734 1081 2114 2574 1217 1378 1137 2075 1678 2631 1954 2588 0 2190 1406 1802 2624 2797 2835 
1759 2329 2077 2929 2861 2700 2799 1769 1670 2575 1372 2811 2453 2428 1523 2653 1665 1289 2452 2219 1447 2693 1883 1265 0 1163 2444 1126 2657 1409 
2543 2408 2696 2598 2194 2500 2106 1448 1671 1932 1744 2759 1479 1629 1187 1335 1745 1679 2799 1621 1605 2776 2660 1249 1825 0 2812 1343 1071 2901 
2591 1069 2541 2705 2864 2277 2316 2512 2740 2463 1718 2649 2401 2597 2596 2159 1998 2585 1035 1838 2028 1772 2327 2638 2817 1304 0 1578 1297 1392 
1619 1873 2064 1393 2914 1092 2935 1737 1943 1297 2649 2531 2637 1507 2279 2619 2588 1893 1596 1077 1683 1574 2014 2076 1929 1012 1769 0 2249 1446 
2642 2567 1867 1169 1095 2896 1811 2816 1492 1530 2564 2294 2279 1967 1016 1957 1975 1806 2904 1481 2080 2611 1560 2333 2179 2378 1658 1493 0 1944 
1654 2867 1508 2901 2689 2864 1329 2241 2345 1886 2001 2196 1610 1269 1444 1685 2910 2614 1365 2175 1624 2115 2352 2267 2467 1275 2184 1621 2024 0 
