0 1381 1475 2755 1298 2540 2160 1718 2856 2797 1581 1064 2234 1431 1613 2047 2317 2270 1653 2311 2168 2284 1774 2004 2688 1818 1649 1380 1008 2181 
1866 0 2378 2715 2837 2359 1570 1447 2762 2478 1617 2159 2825 1426 2058 2540 1560 1611 2322 1208 2579 1900 2489 1167 1735 2196 2682 2098 2725 1123 
2327 2204 0 2955 2288 1891 1973 2765 2646 1419 2200 2052 1799 1397 2297 1401 2805 2357 1838 2308 1536 1798 2412 2753 2447 2938 2445 2550 2382 1021 
1950 2360 1029 0 2206 1301 1097 1192 1335 2826 1871 1354 2406 1706 1537 2963 1530 2661 1225 1801 1393 1593 1564 2492 2733 2411 2882 1180 2741 1790 
1803 1142 1570 1596 0 1781 1832 1915 1818 1726 1734 1343 2167 1241 2085 2982 1382 2350 1361 2773 1974 2543 2178 1827 1622 1576 1696 2101 2004 1210 
2279 2297 2887 1440 2954 0 2555 1740 2506 2867 1309 2367 2947 1002 2118 1580 1889 2409 1822 1131 2071 1563 2977 1377 1125 1584 1801 2970 1893 2593 
2193 1611 1145 1588 2743 1619 0 1145 2173 1360 2045 1708 2058 1556 1193 2499 1528 1207 1484 1740 1197 1148 1278 1495 2460 1961 2845 2755 1500 1444 
2850 1574 1543 1558 2180 2386 1102 0 2991 2547 1104 1741 2523 2242 1795 2290 2306 2237 2555 2056 2874 1799 2538 1363 2513 2582 1090 2176 2599 1944 
1718 2337 2731 2468 2555 1656 1640 1335 0 2874 1777 2251 2234 2160 2261 2659 1785 2543 1129 1522 2400 1651 2294 1246 1105 2275 1612 1687 2785 2100 
1127 1650 1004 1690 2023 1021 2695 1315 1100 0 1854 1129 1170 2214 2354 2326 2140 2711 2765 2043 2017 2050 1933 1793 2164 2600 1131 1422 1959 1205 
1650 2931 1127 2666 1723 1212 1560 1264 2204 2179 0 1232 2475 1938 2484 1149 1419 2227 1777 1236 2905 2968 2917 1551 2922 2379 1970 1460 1097 1581 
2591 1761 1150 1034 1140 1350 1816 2543 2952 2953 1040 0 1194 1501 2656 2478 1782 1858 1848 1495 1528 1997 1609 1733 2151 2628 2279 1256 2949 1529 
2483 2881 2200 2406 1885 2784 2377 2874 2439 1209 2912 1359 0 1035 2383 2545 2146 1364 1328 2973 2442 1637 2878 1723 2166 2589 1200 1333 2357 1564 
2254 1458 2792 2030 2206 2622 1487 1146 2525 1045 2429 2282 1944 0 1754 2112 1816 2138 2252 2269 2584 2734 1486 2014 1396 2989 2748 1036 2201 1335 
1222 2500 2713 1889 1758 1112 1220 2105 1841 2057 2203 1906 2304 1175 0 1811 2552 2774 2290 2478 2800 1764 1908 1551 1532 1712 2439 2089 1814 1079 
2473 2235 2891 1505 2049 1368 2486 1439 2927 2885 2110 2787 1449 2262 2616 0 2513 1253 2592 1332 2700 1672 1009 1731 2697 1815 1777 2425 1590 1189 
1877 1774 1089 2514 2931 1102 1843 2481 2993 1163 1819 1958 2078 2192 1193 1960 0 1346 2459 1740 1896 1976 2678 2762 2341 2778 1210 2954 2476 2807 
1614 1091 1808 1619 2571 2919 1888 1632 2265 1127 2212 1884 2488 1775 2015 1126 2227 0 1751 2213 1762 1429 2467 1546 2935 2000 2538 2077 2757 1324 
1274 2292 1829 2135 2564 1166 2274 1125 2575 2649 2561 2124 1796 2974 1423 2712 1063 2742 0 2045 1228 1962 1386 2681 1400 2227 1656 1371 1576 2205 
1715 2594 2645 1719 1481 2812 2280 1919 1297 2509 1627 2970 1531 1722 1208 2736 2798 2049 1832 0 1599 1132 2869 1713 2573 2161 2729 2182 2596 2833 
1116 1477 2559 2766 2176 1484 1606 2521 2350 1853 2827 1572 2211 2667 1301 2897 1674 1913 1457 2844 0 2838 1366 1332 2378 1919 1345 1284 1039 1013 
1292 2052 2796 2857 2111 1493 1185 1151 2825 1877 1185 2700 1552 1258 1041 1115 2935 2484 2751 2355 1868 0 2319 1839 1147 2506 2018 1894 2938 2241 
2875 2052 2764 1270 1505 2810 2398 2879 2130 1689 2314 2802 1605 1649 2964 1342 1005 1041 2112 1920 1042 1473 0 1138 2530 1612 2301 1639 1484 1243 
1418 1510 1218 2490 2555 1249 1631 2528 2788 2172 2252 2788 2576 1546 1055 2036 2099 1810 1951 2658 1501 1477 2620 0 1429 1451 1515 1124 1487 1774 
1901 1793 1258 2747 2194 1778 2139 1714 2145 2160 2151 2391 1217 2338 2604 2460 1109 1390 2624 1312 2304 1318 1723 2306 0 1467 2279 2485 2537 1884 
2960 2535 1380 2528 2941 1357 1316 1395 2429 2227 1016 1235 2940 2036 1616 2695 1607 1465 1369 1707 2270 2717 1162 2538 2116 0 1862 1606 1891 2011 
2956 2241 2446 2882 1007 2617 1590 1035 1568 2402 2068 2692 1225 1835 2871 1118 1691 2261 1153 2757 2837 2057 2675 1477 2938 1931 0 2193 2995 1258 
2854 2370 2721 1762 1509 1552 2636 2746 1130 1828 2978 1521 1264 1787 2975 1631 1120 2273 1220 2805 1118 1340 2879 2275 1516 2817 2319 0 2757 1275 
2557 2914 2054 1429 1224 2373 1610 2972 2453 2347 1883 2432 2584 2790 2487 2738 2742 2205 1137 1223 2263 1864 2154 2821 2053 1415 2540 2176 0 2470 
1882 1932 1664 1542 1798 2337 2059 1221 1835 2274 1147 2486 2543 2397 1117 1778 2566 2775 1272 1808 1327 2772 2572 2362 1615 1641 1458 1536 1776 0 
