0 2609 1245 1254 2112 2265 2799 2693 1807 2306 1940 1316 1183 2008 2399 2059 1420 1497 1576 1345 2288 1879 1533 2548 2312 2813 2924 2069 1418 2512 
2174 0 2583 1062 1947 1273 1224 2789 1155 2839 1238 2912 2543 1236 1988 1708 2456 2278 1104 2448 1558 1434 1583 1169 1050 2820 2577 1238 2508 2826 
1510 2115 0 1566 1586 1395 2246 1935 2379 1215 1743 2294 1972 1027 1747 1056 2464 2640 2855 1367 2196 2628 1358 1917 2185 1701 1662 2627 2882 1314 
1563 2537 2121 0 1266 1354 2912 1644 1072 1204 2050 1209 2131 1592 2402 1569 2615 1863 2940 2870 1013 2889 2375 2582 1418 2863 1429 2769 1883 2730 
1637 1654 2009 2737 0 1146 1189 1851 2360 2169 1833 1441 2735 1293 2187 2862 1133 1428 1134 1181 1209 2818 2481 1870 1280 2904 1033 2738 1205 1182 
2751 2344 1755 1775 1565 0 1766 1239 2369 1178 2298 2860 2884 1197 1530 1979 2858 2571 2794 1666 2660 2835 1823 1430 2678 2982 2920 1027 2068 2839 
1181 1579 2163 1150 2519 1918 0 1919 1400 1411 1053 1878 1392 1541 2976 2243 2907 2018 1261 1765 2775 1220 1287 2895 1127 2063 2428 1770 1434 1637 
1409 1979 2294 1711 2803 1218 1703 0 1327 2521 2920 2398 2166 1197 1635 2736 1682 2794 2389 1253 1902 2427 1462 1001 1452 1592 2499 1621 2936 2384 
2370 2657 1905 2464 2623 2534 2021 2717 0 2103 2080 1316 1052 2425 1980 1815 1524 1983 2970 2133 1546 1985 2384 1644 1175 2527 2645 1288 1130 1747 
2058 2484 1062 2411 2102 1773 1833 2545 2157 0 2944 2208 1909 1372 1597 1842 2615 2339 2697 2327 2847 1197 2946 2410 2824 1601 2052 2230 2633 2691 
2425 1347 1369 2714 2516 1207 1477 2094 1056 2756 0 2363 1771 1105 2729 1449 1929 1012 2098 2939 1520 2807 2169 1861 2422 1711 2860 1138 2531 2907 
1235 1096 1400 1204 2233 2552 2452 2057 1840 1946 2505 0 1469 2072 2133 2746 1999 1802 2388 2520 2727 2393 1687 1897 1204 2159 1358 1756 1050 1175 
1493 2779 1959 1587 1508 1855 2604 2586 1555 1909 2826 1691 0 2491 1425 2074 2054 2004 2570 2377 1294 1311 1031 2631 1583 1116 2816 1270 1705 2469 
1265 1638 1696 2626 1692 1983 1202 1591 2878 1698 1214 1394 2598 0 1693 1832 2368 2344 1937 2105 1856 1846 1341 2425 2923 2185 1776 1847 2821 1678 
2924 2251 2537 2308 2788 1553 1211 2966 2440 1416 1792 1567 1254 1907 0 2582 1197 2137 2135 1410 1745 1034 2628 1632 2571 2898 2893 2457 2544 2357 
1734 2541 2617 2328 1734 2697 1668 1085 1796 2735 2441 1843 2430 2647 2612 0 2388 1289 1642 2489 1659 1017 2346 1396 2246 1183 1599 1681 1668 1854 
1033 2734 2404 2912 2183 2306 2739 2995 1133 1268 2006 1053 1319 1079 2747 1152 0 2873 1428 1840 2511 2313 1710 2597 1213 1316 2073 1964 2271 2701 
2292 2433 1389 2712 1886 2551 1244 2647 2102 2267 1222 2056 1089 1826 1250 2996 2768 0 1556 2519 1865 2310 2389 2418 1159 2838 2684 2532 2421 2682 
1654 1561 2328 1605 1672 1410 1892 1421 2743 2519 1091 2436 2395 1019 1699 1776 2508 2639 0 2758 1574 1063 2537 2110 2700 2892 1616 2844 2460 1300 
1737 1028 1504 1332 2704 1852 2026 2743 2199 1346 2905 1470 2469 2460 2433 1336 1278 1997 1919 0 1030 2858 2013 2393 2058 1461 1028 1341 2226 1008 
1428 2076 2102 1306 2869 1366 2397 1228 2339 1493 2105 1336 2086 2363 1489 1518 1339 2267 1953 1378 0 2389 2006 1529 1735 2114 1826 1414 2563 2437 
2583 2187 1145 2499 1949 1229 2721 1100 2619 1203 1207 1426 2594 2014 1449 2361 1460 2393 1280 1222 1456 0 2095 2823 1805 1835 2177 1762 2510 2301 
2433 1093 2535 2336 1755 2742 1716 2967 1459 1049 2646 1456 2241 2030 1165 1739 1664 2555 2574 2410 2788 1948 0 1275 2564 1062 2689 2987 2176 1723 
1460 2269 1471 1223 1532 2521 2878 2714 1986 2125 1774 2620 2995 2601 2594 2354 2907 2125 2941 2442 1444 1263 1537 0 2499 2263 2813 1649 2413 1468 
2427 2661 2359 1562 1466 1728 2906 2939 1540 2495 2773 1124 1524 1756 2804 1213 1280 2649 2952 1506 1434 1244 1064 2440 0 2423 1171 2814 2341 2517 
2182 1078 2737 2977 2123 1541 1410 2864 1533 1154 1757 1009 2271 1537 2803 2479 1617 1573 1031 1260 2353 1262 1884 2919 1920 0 2544 2485 1115 1266 
1034 1585 1455 2729 1107 1859 2761 1001 1307 1834 1794 2513 2217 1696 2626 2001 2473 2600 1452 1004 2897 2650 2374 2817 1217 1132 0 1540 1167 1628 
2347 2578 2481 1774 2210 1945 2224 1604 1840 2519 2864 1286 2439 1922 2818 1660 2247 2638 2686 2919 2965 1891 2881 1616 1006 1472 1144 0 1085 2259 
2690 2545 2769 2775 2699 2354 2152 1615 2460 2208 2696 2675 1606 1547 2929 2225 2306 1210 2611 2300 2734 1613 2439 2581 2861 1937 2106 2475 0 2338 
2412 1161 2553 2577 2222 1616 2384 2030 2589 2246 1160 1934 2268 1630 2821 1391 1911 1077 2237 1146 2956 2935 2663 1685 2140 2766 1737 2201 2770 0 
