0 2188 1688 2397 2589 1735 2737 1004 1881 2150 2667 2983 1776 1012 2015 1831 1431 2525 1132 1827 1115 1487 1322 1745 2260 2382 2907 2971 2007 1392 
1138 0 2386 2784 2013 1232 1842 2234 1405 1379 1499 2379 1918 2628 2856 1339 2236 1565 1443 2592 1186 2306 1511 1737 2533 1311 2971 1538 2099 1023 
2103 2319 0 1454 2599 2238 1621 1677 1074 1245 2334 2800 1028 1352 2032 2764 1488 1160 2712 1071 2066 2161 2915 1162 2711 2613 1577 2560 1197 1947 
1314 2318 1102 0 2546 2303 2505 2929 1899 2215 2834 2063 1228 1119 2895 2205 2668 1320 1177 2121 2309 1463 1769 1596 1853 1942 1277 1152 1716 2002 
1235 1002 1480 2682 0 1669 1107 1208 2191 2567 1920 1430 1794 1037 1213 1508 1064 1036 2386 1313 1329 1964 2793 2579 1635 2365 2128 1423 2661 1371 
2268 1283 2018 1179 2713 0 1561 1395 1599 1527 2362 1816 2867 1705 2136 1893 1099 1227 1272 2340 2211 1356 1926 2646 1157 2773 1443 2479 2911 2787 
2160 1584 1435 2903 1624 1304 0 2648 1064 2267 1477 1195 2927 2077 1632 2183 1090 2009 1107 1346 2584 1749 1649 2194 1334 1295 1804 1677 1046 1269 
1536 1023 2847 1310 1879 1456 2657 0 2242 2565 1652 2321 2571 1126 2248 1157 2749 1245 2642 1433 1175 2068 2224 2778 2512 1516 1996 1490 2904 2387 
1072 1943 1086 1501 2390 2359 2582 2458 0 2140 1528 2953 2383 1281 2502 1232 2357 2241 2182 2515 1726 2906 1218 1924 2584 1970 2845 1023 1802 1801 
2565 1047 1518 1399 2437 2442 2778 1951 2207 0 2334 2775 2170 2375 2175 2000 2274 1884 1220 2610 1315 2886 1601 2297 1547 1615 1512 2203 2648 1736 
1075 1349 2245 2526 2921 1571 1416 1850 1164 2440 0 1257 1478 2976 1435 2088 1613 2500 1990 2395 1779 1180 2713 1494 2646 2776 1522 1969 1003 2052 
1003 2264 2843 1599 2070 2148 1001 1191 1552 2571 1832 0 1360 2986 1624 2516 2087 1495 2525 1303 1750 1083 2895 2990 2992 1346 2820 1679 1226 1834 
2022 2931 2305 1203 2109 2367 1134 1667 2988 1034 1061 2040 0 1854 1823 2714 1935 2964 2950 1396 1494 2171 2435 1792 2761 1710 1550 2777 1003 2450 
2727 1832 2877 1039 2416 1435 2133 1348 2846 1238 1731 1158 2196 0 1468 1402 1483 2667 2353 1709 2764 1986 2724 2973 2629 1717 1889 2223 2005 1179 
1413 1386 1676 1537 2887 2718 1862 2078 2657 2305 1915 1047 2682 1206 0 1764 2906 2065 2956 2233 2393 2540 1410 1943 2662 1406 1627 1713 1092 1593 
2141 1381 2283 1676 2062 1746 1931 2493 1639 1864 1469 2752 1583 2260 2996 0 1437 1753 1365 2224 2530 2451 1832 2645 2023 2845 1307 2110 1275 1353 
2921 2758 1594 1296 1929 2020 2511 2880 2062 1697 1033 1102 1983 1864 1826 1103 0 2360 1770 2077 2680 2949 2277 1728 2370 1759 1582 2591 2618 1318 
2902 1585 2182 2589 1227 1277 1958 1232 2481 2965 2642 2602 1638 2566 2416 2815 1961 0 2044 2449 1592 1713 1619 1827 1884 1990 1672 1391 1009 1535 
2968 1853 1171 2959 1453 1466 1644 1416 2606 1233 2327 2298 2297 2254 1788 2480 2453 2286 0 1342 2003 2357 1068 2422 2500 2963 2612 1855 1352 1742 
2246 2595 1051 2421 1381 1353 1675 1909 1360 1047 2070 2139 1587 2607 2056 2311 1191 2554 2762 0 1835 2890 2787 2823 1251 1758 1837 1392 2939 1448 
1952 2162 1687 1465 1920 1785 1839 2184 2081 2597 1606 1871 1662 1672 2371 1668 2921 1513 2205 2282 0 1033 2256 1792 2174 1617 2092 1522 2212 2340 
2656 1490 1454 2802 2706 2841 2714 2611 1835 1880 2858 1634 1108 1701 1159 1210 2303 1531 2165 2387 1289 0 2564 1714 2609 2455 1317 1970 2416 2002 
2386 2034 2163 2252 2901 1597 2683 1343 1993 1101 2280 2767 2806 2742 2102 2444 1987 2506 2460 2267 2439 2641 0 1515 2000 2296 1119 1807 2353 2876 
2888 1658 2948 2419 1269 2208 2621 2388 2943 1723 1499 1220 1952 2225 1525 2842 1475 1912 1824 2041 2622 2854 2582 0 1109 1944 2016 1013 1771 1205 
1763 2507 1922 2504 2897 1700 1586 2746 2842 2431 1481 2248 1962 2449 1047 1813 2714 2821 1748 1164 2473 1861 1810 1542 0 2389 1893 2978 2563 2152 
1979 2638 2619 1660 1769 1563 1186 2810 1798 1827 1718 1055 2024 1190 1904 1109 2861 1878 2854 2942 1216 1603 1393 1082 2818 0 1263 2750 2297 1788 
1816 1751 1181 1510 1349 2274 1724 1451 2019 2606 1727 1662 1499 1386 2805 1745 2591 1111 1651 1302 2285 2024 1427 1674 1842 2567 0 1004 1793 2095 
2254 2580 2282 2368 1409 3000 2668 1764 2025 1990 2298 2433 1826 1375 2128 1224 2426 2767 1346 1295 1294 1626 2079 1736 2084 1421 1529 0 2803 1406 
2614 2449 2222 2241 2489 1885 1485 2674 1580 1685 1422 2402 2652 2701 2887 2570 1563 2292 1780 1724 1433 1997 2803 2659 1636 2914 1867 1049 0 2000 
1055 2765 2345 1027 1756 1689 2077 2758 1589 1866 2507 2440 1926 1795 1418 2320 2279 1967 1378 2126 1495 2809 2767 2856 1713 1928 2961 2253 1896 0 
