0 1346 1950 1849 2215 2058 2332 1126 1749 2007 1352 1210 2571 2701 1148 2140 1201 2338 2924 2952 2527 2768 2135 2370 1057 1729 2115 2480 2533 2878 
2328 0 1991 2045 2738 2633 1446 1967 2861 1432 2880 2615 2635 1092 1001 1262 1514 2558 2373 2733 2241 2674 2933 2376 2475 2343 1632 2969 2446 1601 
2520 1657 0 1729 2467 1929 1593 1717 2966 1605 1059 1284 2300 2035 1118 2697 1510 1866 2911 2940 2385 1512 1845 1693 2196 1804 2959 1992 2468 2381 
1398 2260 1380 0 1644 1566 1395 1796 2940 1586 1975 2140 1447 2206 1328 2511 1976 2041 1409 2446 1386 1704 2054 2281 2138 2007 1410 2863 1808 1237 
2473 1210 1276 1802 0 2219 2097 2353 2881 2570 1205 1755 1550 2502 1354 1866 1229 1760 1531 2637 2395 1963 2496 1960 2896 1810 2050 2152 2376 1800 
2362 1442 2521 2845 2238 0 2945 1341 2732 1136 2023 2289 2317 2165 1359 2264 2495 2446 2032 1883 2546 2912 2046 2832 2748 2563 2857 1186 2481 1556 
2165 1621 2389 1181 1882 1950 0 1538 1784 1352 2865 1984 2820 1032 2093 1267 1562 2373 2637 2820 1386 1950 2096 1478 2745 2909 2662 2070 2738 1283 
1450 2146 2038 3000 2368 2578 1812 0 2541 2123 1035 2262 1759 1111 2868 2459 1314 1195 1465 1121 1499 1424 2573 1856 2379 2726 2392 2748 2175 1257 
1271 2244 2523 1198 2207 1234 1484 1711 0 1460 1016 1475 2908 1337 2242 2837 1883 1228 2683 2094 2878 2760 1940 2998 1480 1642 1937 1068 2746 1112 
1728 2349 1978 2103 1304 2006 2304 1697 1694 0 2057 1123 1186 2597 1480 1654 1634 2648 2185 2048 2083 2889 2253 1365 2845 1928 1270 1614 1590 2750 
1680 1272 1864 2177 1568 1762 2841 2277 2759 2778 0 1945 1806 1136 1777 2007 1608 1445 2374 1145 1129 1609 2340 2382 2671 1601 2769 1181 2293 1857 
1580 2352 2651 2782 2116 2362 2038 2051 2680 2689 1157 0 2308 1798 1805 2390 1674 2894 2474 1346 1246 1282 1275 2001 2010 2809 2085 1628 1733 2240 
1499 1510 2876 2184 2458 2901 2698 1787 2745 2153 1830 1688 0 2527 2413 2877 1054 2520 2291 2532 2697 1846 1399 1552 1649 2780 2760 1117 1957 1919 
1088 2449 1290 1554 2019 2604 1621 1855 2532 2664 1974 1196 1530 0 1080 2773 1068 1021 1015 1546 1030 2527 1821 2850 1497 2468 2614 2103 2899 2492 
1644 1089 2766 2005 2433 2844 2294 1214 1437 1612 2731 1798 1665 1337 0 1158 2606 1198 1732 2575 1498 2611 1568 2952 1611 1267 1175 2573 1373 1390 
1385 1407 2016 2588 1369 2536 1696 2223 2770 1908 1551 1199 2575 1378 2110 0 1267 2824 2251 1074 2291 2755 1430 2573 1260 1675 1982 1505 2193 1677 
1580 2708 1871 1632 1227 1761 1748 2112 1726 1438 2609 1312 2438 2793 1145 2483 0 2848 2501 1433 1467 1513 2022 2504 2025 1570 2966 1428 2369 1103 
2671 1294 1911 2773 1852 1915 2586 1516 1117 2341 2959 2727 1767 2056 1406 1973 2453 0 2371 1315 1282 2012 1046 1923 2393 2947 2353 2827 2316 2061 
1998 2870 1420 1239 1095 2424 1634 2299 1551 2515 1898 1843 2823 2277 1598 1974 1219 2551 0 2891 1910 2570 2834 2905 1627 2532 2667 2358 2414 1521 
1230 1571 2589 2706 1867 1866 2267 2852 2121 1267 2741 1875 2618 2527 2514 1110 1869 1464 1501 0 2698 2127 2596 2654 1804 1471 2037 2595 2811 2208 
2921 1580 1108 2153 2597 2591 1864 2978 2719 1045 2246 1909 2812 1904 2364 1987 2229 1467 2513 2923 0 1359 1427 1878 1400 1286 2492 1413 2240 2846 
1938 2710 1576 2266 1385 2706 1478 2778 2122 2939 2916 1778 1499 2392 1782 1974 2275 1488 1856 2714 2570 0 2738 1029 1557 2330 1638 2496 1113 2066 
2521 2748 2104 1765 1300 1042 1234 1822 2192 1845 2493 2840 2375 1560 2944 1309 2896 1125 1740 1044 1085 2175 0 1917 1412 1577 2974 1120 2893 2943 
2144 1498 2013 1328 1281 2910 2941 1376 2894 2669 1121 2961 2926 2674 2472 2725 2805 1247 1452 1852 1201 1473 2757 0 1157 1926 1748 1484 2354 1202 
2444 1882 1206 2105 1983 1717 1024 2198 2117 1092 2991 2554 2390 1822 1181 1257 2123 1439 1944 1991 2927 1280 1268 1687 0 1888 2558 1779 1129 1435 
1556 1888 2651 2423 2835 2722 2973 1804 1626 2518 2521 1415 1506 2961 2239 2619 1059 2804 1075 1662 1877 2361 2291 1551 1354 0 2078 2718 2256 1072 
2694 2834 1521 2473 2425 1630 2892 1221 2252 2153 2738 2821 1614 1185 2551 2752 2218 2821 2731 1372 1214 2546 2273 2080 2680 2573 0 2258 1410 1074 
1166 2746 1647 1906 1563 1273 2098 2497 2489 1693 1345 2122 1676 2491 1154 1903 1462 2534 1307 2691 1099 1633 2514 2580 1452 2136 1743 0 2789 1121 
1703 2736 1147 2278 1037 2218 1993 2042 2203 1811 2189 2193 1492 2512 2614 2796 2826 2449 2738 2856 1313 2563 2121 1665 2510 2677 1193 2565 0 2078 
1991 2473 1136 1015 2537 2554 1507 1364 2619 1315 1161 1168 1881 2191 2088 1297 2418 2173 1278 2780 2736 2442 2120 1113 1469 1641 2088 2393 1090 0 
