0 71575.8 66917.8
1 154116 159350
2 164367 173107
3 155601 158029
4 149189 148321
5 155349 151420
6 120475 120649
7 65801 60268
8 135591 132939
9 96280.8 105134
10 155849 159885
11 62394.8 61611.8
12 68602.3 58318.3
13 125232 132680
14 95442.6 92774.6
15 209472 214339
16 80448.6 82391.6
17 77170.3 76326.3
18 143278 142436
19 130222 137940
20 124769 126426
21 152100 152892
22 78144.3 78945.3
23 97018.5 98748.5
24 105461 106701
25 118940 107036
26 121866 118763
27 174129 164508
28 107214 104672
29 107235 109805
