0,154381,155016
1,103158,97519
2,160929,165158
3,179390,180684
4,118453,120354
5,177600,179412
6,79033,87820
7,144609,148282
8,147963,145075
9,179138,176408
10,187552,189187
11,189521,186462
12,191543,190275
13,222916,222912
14,159964,158280
15,139840,136053
16,174632,173505
17,176852,180356
18,203611,194362
19,84930.9,76874.9
20,161073,167702
21,129965,128299
22,197607,192565
23,133099,129037
24,215785,213454
25,113343,125149
26,152355,150186
27,178695,173827
28,167216,165913
29,103656,105683
30,174649,175803
31,176307,175011
32,131389,134506
33,177495,181150
34,165558,169293
35,104642,97563.2
36,222799,238502
37,110306,102021
38,203901,207818
39,173353,171732
